Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LA1=2_Wax1=0.txt
Log File Name:                   LA1=2_Wax1=0.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            489313112
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LA1=2_Wax1=0.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
264000	-53.627645	634	2	2	'Z 1 Z 1 1 0 1 1 	D	0.000000	100.000000	0.000000	100.000000	100.000000	7.764439	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	50.927922	
265000	-52.741717	431	2	1	'Z 1 1 0 1 0 0 1 	D	0.000000	72.362579	72.362579	22.393138	72.362579	22.393138	22.393138	72.362579	0.250000	0.250000	0.250000	0.250000	48.285262	
266000	-52.565652	276	2	1	'Z 1 1 0 1 0 0 1 	D	0.000000	49.680871	49.680871	13.562216	49.680871	13.562216	13.562216	49.680871	0.250000	0.250000	0.250000	0.250000	32.841764	
267000	-50.917775	667	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.092866	0.092866	0.092866	0.092866	0.092866	0.092866	0.000000	0.308492	0.223882	0.376353	0.091273	22.436601	
268000	-50.886267	580	1	4	'Z 0 Z Z Z 0 0 0 	D	0.000000	0.074305	0.000000	0.000000	0.000000	0.074305	0.074305	0.074305	1.000000	0.000000	0.000000	0.000000	27.202451	
269000	-51.603190	231	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.140826	0.000000	0.140826	0.140826	0.140826	0.140826	0.140826	0.421276	0.058656	0.346756	0.173312	19.190786	
270000	-52.149427	214	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.126511	0.000000	0.000000	0.126511	0.126511	0.126511	0.126511	0.548719	0.000000	0.355761	0.095520	34.123427	
271000	-52.070657	329	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.065027	0.000000	0.000000	0.065027	0.065027	0.065027	0.000000	0.351546	0.000000	0.648454	0.000000	32.294308	
272000	-51.184260	627	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.165477	0.000000	0.165477	0.165477	0.165477	0.165477	0.165477	0.410537	0.074873	0.333583	0.181008	35.660004	
273000	-54.299337	84	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.221035	0.221035	0.221035	0.221035	0.221035	0.221035	0.221035	0.266789	0.247769	0.248680	0.236761	49.162052	
274000	-51.939485	221	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.235823	0.235823	0.235823	0.235823	0.235823	0.235823	0.235823	0.323192	0.231878	0.255909	0.189021	64.374960	
275000	-52.578629	686	2	2	'Z 0 Z 0 0 1 1 0 	D	0.000000	96.452921	0.000000	96.452921	96.452921	16.703711	16.703711	96.452921	0.250000	0.250000	0.250000	0.250000	46.390709	
276000	-52.607936	643	2	1	'Z 0 1 0 0 0 1 1 	D	0.000000	21.492872	95.924223	21.492872	21.492872	21.492872	95.924223	95.924223	0.250000	0.250000	0.250000	0.250000	48.777114	
277000	-50.861112	717	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.097730	0.097730	0.097730	0.097730	0.097730	0.097730	0.097730	0.302126	0.219254	0.285849	0.192771	50.916473	
278000	-51.341453	779	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.071159	0.071159	0.071159	0.071159	0.071159	0.071159	0.071159	0.245222	0.207092	0.328818	0.218868	51.189589	
279000	-53.179223	519	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.105891	0.000000	0.000000	0.105891	0.105891	0.105891	0.000000	0.575227	0.000000	0.424773	0.000000	42.091991	
280000	-51.843538	80	1	4	'Z 0 Z Z Z 0 0 0 	D	0.000000	0.138326	0.000000	0.000000	0.000000	0.138326	0.138326	0.138326	1.000000	0.000000	0.000000	0.000000	27.129484	
281000	-51.649286	882	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.170297	0.170297	0.170297	0.170297	0.170297	0.170297	0.170297	0.285660	0.240913	0.253044	0.220383	19.418750	
282000	-51.140438	91	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.124800	0.000000	0.124800	0.124800	0.124800	0.124800	0.124800	0.318478	0.074887	0.379750	0.226886	14.610185	
283000	-52.161084	238	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.078139	0.000000	0.000000	0.078139	0.078139	0.078139	0.000000	0.355250	0.000000	0.644750	0.000000	0.164304	
284000	-51.906744	450	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.128969	0.000000	0.128969	0.128969	0.128969	0.128969	0.128969	0.448191	0.045177	0.349838	0.156794	9.949033	
285000	-51.195757	311	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.109460	0.000000	0.109460	0.109460	0.109460	0.109460	0.109460	0.341709	0.052510	0.401079	0.204702	10.336662	
286000	-50.529393	904	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.113784	0.113784	0.113784	0.113784	0.113784	0.113784	0.000000	0.310182	0.229202	0.362978	0.097638	2.031244	
287000	-51.775737	875	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.227107	0.000000	0.227107	0.227107	0.227107	0.227107	0.227107	0.341195	0.151654	0.293219	0.213932	0.303853	
288000	-53.711428	516	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.226243	0.000000	0.226243	0.226243	0.226243	0.226243	0.226243	0.410928	0.091529	0.316211	0.181333	0.485678	
289000	-53.160737	57	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.075830	0.000000	0.000000	0.075830	0.075830	0.075830	0.075830	0.320405	0.000000	0.503244	0.176351	0.198641	
290000	-54.548382	698	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.141701	0.000000	0.000000	0.141701	0.141701	0.141701	0.000000	0.638741	0.000000	0.361259	0.000000	24.362775	
291000	-53.813201	588	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.301031	0.000000	0.301031	0.301031	0.301031	0.301031	0.301031	0.346651	0.150084	0.292515	0.210750	16.073841	
292000	-51.533188	463	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.137770	0.000000	0.137770	0.137770	0.137770	0.137770	0.137770	0.380463	0.087037	0.335230	0.197270	5.556528	
293000	-59.349170	472	1	2	'Z 0 0 0 0 0 Z 0 	D	0.000000	0.164221	0.164221	0.164221	0.164221	0.164221	0.000000	0.164221	0.000000	1.000000	0.000000	0.000000	1.515964	
294000	-51.572391	126	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.107337	0.107337	0.107337	0.107337	0.107337	0.107337	0.000000	0.316563	0.245979	0.307382	0.130076	3.694032	
295000	-50.454520	276	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.093806	0.093806	0.093806	0.093806	0.093806	0.093806	0.093806	0.298325	0.212652	0.292305	0.196718	12.556122	
296000	-50.799669	467	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.122717	0.122717	0.122717	0.122717	0.122717	0.122717	0.122717	0.320781	0.223558	0.269081	0.186580	1.525380	
297000	-52.926374	875	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.246465	0.246465	0.246465	0.246465	0.246465	0.246465	0.000000	0.283202	0.250247	0.251616	0.214935	14.708431	
298000	-51.047567	850	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.110521	0.000000	0.110521	0.110521	0.110521	0.110521	0.110521	0.409947	0.062517	0.348755	0.178780	1.591931	
299000	-51.529736	744	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.139937	0.139937	0.139937	0.139937	0.139937	0.139937	0.000000	0.358893	0.243654	0.274762	0.122691	9.158927	
300000	-52.998393	657	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.098149	0.000000	0.000000	0.098149	0.098149	0.098149	0.098149	0.636023	0.000000	0.312408	0.051569	28.288003	
301000	-51.131068	71	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.074256	0.000000	0.000000	0.074256	0.074256	0.074256	0.074256	0.432871	0.000000	0.432804	0.134325	27.113286	
302000	-51.317560	947	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.169285	0.000000	0.169285	0.169285	0.169285	0.169285	0.169285	0.393408	0.086621	0.329135	0.190836	32.131633	
303000	-52.779113	661	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.322750	0.322750	0.322750	0.322750	0.322750	0.322750	0.322750	0.255127	0.249322	0.249584	0.245967	10.874007	
304000	-54.410598	698	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.133157	0.000000	0.000000	0.133157	0.133157	0.133157	0.000000	0.626089	0.000000	0.373911	0.000000	0.101663	
305000	-50.726502	206	1	4	'Z 0 Z Z Z 0 0 0 	D	0.000000	0.098257	0.000000	0.000000	0.000000	0.098257	0.098257	0.098257	1.000000	0.000000	0.000000	0.000000	2.107892	
306000	-51.426180	552	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.084193	0.084193	0.084193	0.084193	0.084193	0.084193	0.084193	0.318888	0.212203	0.291091	0.177818	1.602247	
307000	-50.642444	832	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.082590	0.082590	0.082590	0.082590	0.082590	0.082590	0.082590	0.291634	0.210969	0.311172	0.186225	1.532399	
308000	-52.963930	496	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.140043	0.000000	0.000000	0.140043	0.140043	0.140043	0.000000	0.659729	0.000000	0.340271	0.000000	0.889093	
309000	-52.226302	185	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.079524	0.000000	0.079524	0.079524	0.079524	0.079524	0.079524	0.280541	0.042676	0.446773	0.230010	0.028377	
310000	-51.192875	323	1	4	'Z 0 Z Z Z 0 0 0 	D	0.000000	0.082281	0.000000	0.000000	0.000000	0.082281	0.082281	0.082281	1.000000	0.000000	0.000000	0.000000	17.400805	
311000	-52.668123	861	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.075561	0.000000	0.075561	0.075561	0.075561	0.075561	0.075561	0.385609	0.050581	0.377822	0.185988	6.914805	
312000	-54.223764	633	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.273929	0.273929	0.273929	0.273929	0.273929	0.273929	0.000000	0.288742	0.250060	0.251461	0.209736	1.708009	
313000	-52.225138	519	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.100028	0.000000	0.100028	0.100028	0.100028	0.100028	0.100028	0.351300	0.071965	0.366300	0.210436	1.060195	
314000	-52.685034	977	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.179791	0.179791	0.179791	0.179791	0.179791	0.179791	0.000000	0.324317	0.249501	0.263006	0.163176	0.624173	
315000	-51.954822	99	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.154319	0.000000	0.154319	0.154319	0.154319	0.154319	0.154319	0.415526	0.071236	0.334808	0.178430	4.262067	
316000	-51.978732	844	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.092104	0.000000	0.000000	0.092104	0.092104	0.092104	0.092104	0.410558	0.000000	0.448973	0.140469	1.182208	
317000	-52.159430	843	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.103964	0.103964	0.103964	0.103964	0.103964	0.103964	0.000000	0.254902	0.205707	0.422639	0.116752	1.244419	
318000	-51.025791	261	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.154149	0.154149	0.154149	0.154149	0.154149	0.154149	0.154149	0.283353	0.236912	0.258451	0.221284	0.656368	
319000	-50.990461	223	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.102962	0.102962	0.102962	0.102962	0.102962	0.102962	0.000000	0.342449	0.244527	0.286477	0.126548	0.310395	
320000	-52.062822	86	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.110193	0.110193	0.110193	0.110193	0.110193	0.110193	0.110193	0.297308	0.222594	0.281062	0.199036	2.986414	
321000	-51.584369	676	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.116854	0.000000	0.116854	0.116854	0.116854	0.116854	0.116854	0.307490	0.083607	0.375510	0.233393	0.329535	
322000	-53.587841	680	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.300275	0.300275	0.300275	0.300275	0.300275	0.300275	0.000000	0.315439	0.250106	0.254625	0.179831	0.417681	
323000	-52.042242	30	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.136330	0.000000	0.136330	0.136330	0.136330	0.136330	0.136330	0.388255	0.088185	0.330333	0.193227	21.809720	
324000	-51.951707	25	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.158748	0.000000	0.158748	0.158748	0.158748	0.158748	0.158748	0.391276	0.099015	0.317865	0.191844	22.101807	
325000	-53.349515	139	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.145604	0.145604	0.145604	0.145604	0.145604	0.145604	0.000000	0.319525	0.248820	0.267857	0.163798	12.445475	
326000	-51.060602	502	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.138612	0.138612	0.138612	0.138612	0.138612	0.138612	0.000000	0.302664	0.248516	0.265943	0.182878	13.204807	
327000	-52.231574	568	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.102527	0.102527	0.102527	0.102527	0.102527	0.102527	0.000000	0.309993	0.247490	0.278816	0.163702	34.039042	
328000	-52.351907	836	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.090394	0.090394	0.090394	0.090394	0.090394	0.090394	0.090394	0.244710	0.213098	0.303019	0.239173	26.361502	
329000	-51.582496	587	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.101988	0.101988	0.101988	0.101988	0.101988	0.101988	0.101988	0.265491	0.212559	0.297791	0.224158	37.338607	
330000	-52.122453	856	2	1	'Z 0 1 0 0 0 0 1 	D	0.000000	3.543995	14.421981	3.543995	3.543995	3.543995	3.543995	14.421981	0.250000	0.250000	0.250000	0.250000	34.825736	
331000	-51.995621	398	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.176371	0.176371	0.176371	0.176371	0.176371	0.176371	0.176371	0.271999	0.245980	0.249595	0.232425	48.192150	
332000	-51.149512	737	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.078145	0.078145	0.078145	0.078145	0.078145	0.078145	0.078145	0.278496	0.205282	0.321936	0.194286	46.927474	
333000	-51.993300	490	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.118910	0.118910	0.118910	0.118910	0.118910	0.118910	0.118910	0.338270	0.226353	0.258664	0.176713	45.983165	
334000	-51.477041	903	1	4	'Z 0 Z Z Z 0 0 0 	D	0.000000	0.112533	0.000000	0.000000	0.000000	0.112533	0.112533	0.112533	1.000000	0.000000	0.000000	0.000000	51.541580	
335000	-51.937534	681	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.086330	0.000000	0.000000	0.086330	0.086330	0.086330	0.000000	0.613159	0.000000	0.386841	0.000000	47.704770	
336000	-51.000417	911	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.114108	0.114108	0.114108	0.114108	0.114108	0.114108	0.114108	0.304274	0.221182	0.277799	0.196745	42.651231	
337000	-51.856659	972	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.151219	0.151219	0.151219	0.151219	0.151219	0.151219	0.000000	0.306474	0.253173	0.271877	0.168476	41.139237	
338000	-52.065314	893	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.125951	0.125951	0.125951	0.125951	0.125951	0.125951	0.000000	0.358056	0.246813	0.274357	0.120773	43.158955	
339000	-55.043694	966	1	4	'Z 0 Z Z Z 0 0 0 	D	0.000000	0.090883	0.000000	0.000000	0.000000	0.090883	0.090883	0.090883	1.000000	0.000000	0.000000	0.000000	48.454239	
340000	-51.493900	719	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.152064	0.000000	0.000000	0.152064	0.152064	0.152064	0.152064	0.585917	0.000000	0.345787	0.068296	49.908427	
341000	-51.415552	201	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.104818	0.000000	0.000000	0.104818	0.104818	0.104818	0.104818	0.528254	0.000000	0.380131	0.091615	49.272382	
342000	-53.213772	452	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.047872	0.047872	0.047872	0.047872	0.047872	0.047872	0.000000	0.168701	0.196274	0.533140	0.101885	27.251207	
343000	-51.880283	495	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.074200	0.000000	0.000000	0.074200	0.074200	0.074200	0.074200	0.373966	0.000000	0.466909	0.159125	10.439388	
344000	-53.450585	222	1	4	'Z 0 Z Z Z 0 0 0 	D	0.000000	0.163286	0.000000	0.000000	0.000000	0.163286	0.163286	0.163286	1.000000	0.000000	0.000000	0.000000	30.303335	
345000	-50.772725	33	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.122629	0.122629	0.122629	0.122629	0.122629	0.122629	0.122629	0.301830	0.208039	0.299539	0.190592	45.449496	
346000	-51.902744	111	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.119115	0.119115	0.119115	0.119115	0.119115	0.119115	0.000000	0.345248	0.245610	0.294334	0.114807	50.371290	
347000	-51.476508	848	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.151205	0.151205	0.151205	0.151205	0.151205	0.151205	0.000000	0.325655	0.246918	0.270183	0.157244	43.706670	
348000	-54.153732	523	2	0	'1 0 0 1 0 1 1 0 	D	5.578424	100.000000	100.000000	5.578424	100.000000	5.578424	5.578424	100.000000	0.250000	0.250000	0.250000	0.250000	32.633798	
349000	-54.061217	97	2	1	'1 0 0 Z 0 1 1 0 	D	13.423109	100.000000	100.000000	0.000000	100.000000	13.423109	13.423109	100.000000	0.250000	0.250000	0.250000	0.250000	51.296292	
350000	-54.040861	984	2	2	'1 0 Z 0 0 Z 1 0 	D	8.947969	100.000000	0.000000	100.000000	100.000000	0.000000	8.947969	100.000000	0.250000	0.250000	0.250000	0.250000	46.566273	
351000	-53.879522	913	2	0	'1 0 0 0 0 1 0 0 	I	6.451995	100.000000	100.000000	100.000000	100.000000	6.451995	100.000000	100.000000	0.250000	0.250000	0.250000	0.250000	30.856737	
352000	-53.792191	709	2	0	'0 1 1 1 1 0 1 0 	D	2.113885	100.000000	100.000000	100.000000	100.000000	2.113885	100.000000	2.113885	0.250000	0.250000	0.250000	0.250000	20.013680	
353000	-53.841543	398	2	1	'1 0 0 0 0 1 0 Z 	D	7.631448	100.000000	100.000000	100.000000	100.000000	7.631448	100.000000	0.000000	0.250000	0.250000	0.250000	0.250000	14.365485	
354000	-54.641210	587	2	2	'Z 0 0 0 0 1 0 Z 	D	0.000000	100.000000	100.000000	100.000000	100.000000	17.969377	100.000000	0.000000	0.250000	0.250000	0.250000	0.250000	24.547231	
355000	-51.662796	631	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.216943	0.216943	0.216943	0.216943	0.216943	0.216943	0.216943	0.269768	0.244677	0.251551	0.234003	15.425695	
356000	-51.679164	663	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.162258	0.162258	0.162258	0.162258	0.162258	0.162258	0.162258	0.318667	0.233699	0.254105	0.193530	9.422119	
357000	-53.381556	508	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.063214	0.063214	0.063214	0.063214	0.063214	0.063214	0.000000	0.171656	0.174557	0.553733	0.100055	15.402191	
358000	-51.541875	215	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.142673	0.142673	0.142673	0.142673	0.142673	0.142673	0.000000	0.304876	0.252669	0.269187	0.173269	14.591208	
359000	-52.676534	77	2	1	'Z 0 1 1 0 0 1 1 	D	0.000000	0.857591	2.579209	2.579209	0.857591	0.857591	2.579209	2.579209	0.250000	0.250000	0.250000	0.250000	31.491240	
360000	-52.015083	850	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.162192	0.162192	0.162192	0.162192	0.162192	0.162192	0.162192	0.303581	0.239204	0.249777	0.207438	26.798114	
361000	-52.692011	366	1	4	'Z 0 Z Z Z 0 0 0 	D	0.000000	0.132701	0.000000	0.000000	0.000000	0.132701	0.132701	0.132701	1.000000	0.000000	0.000000	0.000000	21.521170	
362000	-52.429554	261	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.233870	0.233870	0.233870	0.233870	0.233870	0.233870	0.233870	0.272858	0.246128	0.249093	0.231921	18.731619	
363000	-51.194778	717	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.073863	0.073863	0.073863	0.073863	0.073863	0.073863	0.073863	0.242987	0.192786	0.345690	0.218537	3.299387	
364000	-52.146228	732	1	4	'Z 0 Z Z Z 0 0 0 	D	0.000000	0.066961	0.000000	0.000000	0.000000	0.066961	0.066961	0.066961	1.000000	0.000000	0.000000	0.000000	3.218716	
365000	-52.435747	256	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.101789	0.000000	0.000000	0.101789	0.101789	0.101789	0.000000	0.395722	0.000000	0.604278	0.000000	1.076649	
366000	-51.167248	889	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.134851	0.000000	0.134851	0.134851	0.134851	0.134851	0.134851	0.354305	0.055173	0.387134	0.203388	1.314481	
367000	-50.972546	629	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.142917	0.142917	0.142917	0.142917	0.142917	0.142917	0.142917	0.280287	0.215401	0.289528	0.214784	4.795310	
368000	-51.404464	618	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.067836	0.067836	0.067836	0.067836	0.067836	0.067836	0.067836	0.166654	0.160018	0.396481	0.276847	9.579428	
369000	-51.829758	33	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.187029	0.000000	0.187029	0.187029	0.187029	0.187029	0.187029	0.441491	0.063015	0.330753	0.164741	17.158079	
370000	-52.355752	821	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.076012	0.000000	0.000000	0.076012	0.076012	0.076012	0.076012	0.427719	0.000000	0.449011	0.123271	35.780513	
371000	-52.992618	929	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.189208	0.000000	0.000000	0.189208	0.189208	0.189208	0.000000	0.594755	0.000000	0.405245	0.000000	33.602546	
372000	-51.500360	523	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.166384	0.166384	0.166384	0.166384	0.166384	0.166384	0.000000	0.304857	0.249446	0.259558	0.186139	24.809528	
373000	-50.971852	471	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.180549	0.180549	0.180549	0.180549	0.180549	0.180549	0.180549	0.294307	0.235557	0.259023	0.211112	38.492693	
374000	-50.610696	308	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.072743	0.072743	0.072743	0.072743	0.072743	0.072743	0.000000	0.267352	0.219380	0.416627	0.096641	33.249469	
375000	-52.364868	70	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.073255	0.073255	0.073255	0.073255	0.073255	0.073255	0.073255	0.232045	0.217372	0.299682	0.250901	44.290661	
376000	-52.097790	588	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.164752	0.000000	0.000000	0.164752	0.164752	0.164752	0.164752	0.540229	0.000000	0.356491	0.103281	62.895399	
377000	-51.649504	635	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.191970	0.191970	0.191970	0.191970	0.191970	0.191970	0.000000	0.301881	0.249395	0.261894	0.186831	77.911764	
378000	-51.620228	559	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.178224	0.000000	0.178224	0.178224	0.178224	0.178224	0.178224	0.347958	0.136774	0.302768	0.212500	66.706480	
379000	-51.480055	915	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.118386	0.000000	0.118386	0.118386	0.118386	0.118386	0.118386	0.405096	0.059632	0.353315	0.181957	63.631398	
380000	-52.280432	511	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.104683	0.000000	0.000000	0.104683	0.104683	0.104683	0.000000	0.585089	0.000000	0.414911	0.000000	72.573846	
381000	-50.950457	502	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.109126	0.109126	0.109126	0.109126	0.109126	0.109126	0.109126	0.260303	0.228989	0.273197	0.237511	79.242695	
382000	-51.761856	199	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.147203	0.000000	0.000000	0.147203	0.147203	0.147203	0.147203	0.574138	0.000000	0.346324	0.079538	73.167038	
383000	-51.043952	210	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.136529	0.136529	0.136529	0.136529	0.136529	0.136529	0.136529	0.284229	0.236882	0.259049	0.219840	68.370596	
384000	-50.983355	565	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.180250	0.180250	0.180250	0.180250	0.180250	0.180250	0.180250	0.289967	0.237524	0.255592	0.216917	45.627338	
385000	-51.229262	405	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.174813	0.000000	0.174813	0.174813	0.174813	0.174813	0.174813	0.337507	0.146543	0.298653	0.217298	41.830974	
386000	-53.278043	719	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.273931	0.273931	0.273931	0.273931	0.273931	0.273931	0.273931	0.294631	0.242805	0.247702	0.214862	31.338984	
387000	-51.311649	118	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.097335	0.000000	0.097335	0.097335	0.097335	0.097335	0.097335	0.362523	0.037692	0.412481	0.187304	20.432646	
388000	-51.887102	592	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.190263	0.190263	0.190263	0.190263	0.190263	0.190263	0.000000	0.332167	0.249850	0.267949	0.150034	36.331459	
389000	-53.161064	325	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.213739	0.213739	0.213739	0.213739	0.213739	0.213739	0.000000	0.316254	0.249781	0.255056	0.178909	29.405575	
390000	-51.839468	514	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.226279	0.000000	0.226279	0.226279	0.226279	0.226279	0.226279	0.413759	0.079625	0.326468	0.180148	32.558532	
391000	-50.427041	132	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.122039	0.000000	0.122039	0.122039	0.122039	0.122039	0.122039	0.391680	0.054843	0.367791	0.185685	48.141943	
392000	-53.684495	240	2	1	'Z 0 1 1 1 0 0 1 	D	0.000000	8.329779	16.864896	16.864896	16.864896	8.329779	8.329779	16.864896	0.250000	0.250000	0.250000	0.250000	45.877493	
