Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LA1=0_Wax1=2.txt
Log File Name:                   LA1=0_Wax1=2.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1026183720
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LA1=0_Wax1=2.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
265000	-55.055787	582	1	1	'0 0 0 0 0 0 0 Z 	D	0.069314	0.069314	0.069314	0.069314	0.069314	0.069314	0.069314	0.000000	0.449482	0.222684	0.273929	0.053905	0.460675	
266000	-55.465534	279	1	1	'0 0 Z 0 0 0 0 0 	D	0.047030	0.047030	0.000000	0.047030	0.047030	0.047030	0.047030	0.047030	0.601428	0.008687	0.295761	0.094124	5.091406	
267000	-57.468865	587	2	1	'0 Z 1 1 1 0 0 1 	D	11.473830	0.000000	39.910361	39.910361	39.910361	11.473830	11.473830	39.910361	0.250000	0.250000	0.250000	0.250000	33.786142	
268000	-65.174096	210	1	1	'0 Z 0 0 0 0 0 0 	D	58.170064	0.000000	58.170064	58.170064	58.170064	58.170064	58.170064	58.170064	0.250000	0.250000	0.250000	0.250000	26.707141	
269000	-57.006309	885	2	1	'1 Z 0 0 1 0 0 0 	D	4.521116	0.000000	20.559511	20.559511	4.521116	20.559511	20.559511	20.559511	0.250000	0.250000	0.250000	0.250000	24.759639	
270000	-56.689804	447	2	2	'1 Z 0 0 Z 0 0 0 	D	3.192230	0.000000	15.311473	15.311473	0.000000	15.311473	15.311473	15.311473	0.250000	0.250000	0.250000	0.250000	23.149643	
271000	-57.627830	944	2	1	'1 1 0 0 Z 0 0 0 	D	0.915021	0.915021	12.926820	12.926820	0.000000	12.926820	12.926820	12.926820	0.250000	0.250000	0.250000	0.250000	16.301926	
272000	-55.913596	19	2	0	'1 1 0 1 1 0 0 0 	D	4.594148	4.594148	42.902684	4.594148	4.594148	42.902684	42.902684	42.902684	0.250000	0.250000	0.250000	0.250000	15.209678	
273000	-57.926971	621	2	2	'Z 1 0 1 Z 0 0 0 	D	0.000000	1.038390	11.142917	1.038390	0.000000	11.142917	11.142917	11.142917	0.250000	0.250000	0.250000	0.250000	5.370306	
274000	-55.066606	654	2	2	'1 1 0 Z Z 0 0 0 	D	0.578026	0.578026	4.238834	0.000000	0.000000	4.238834	4.238834	4.238834	0.250000	0.250000	0.250000	0.250000	3.159902	
275000	-56.891420	505	2	1	'1 1 0 1 Z 0 0 0 	D	0.397362	0.397362	2.236614	0.397362	0.000000	2.236614	2.236614	2.236614	0.250100	0.250132	0.249818	0.249950	5.047408	
276000	-56.281396	827	2	1	'1 1 0 Z 1 0 0 0 	D	1.117665	1.117665	11.261735	0.000000	1.117665	11.261735	11.261735	11.261735	0.250000	0.250000	0.250000	0.250000	23.717225	
277000	-55.802046	546	2	0	'1 1 0 1 1 0 0 0 	D	10.704859	10.704859	81.151735	10.704859	10.704859	81.151735	81.151735	81.151735	0.250000	0.250000	0.250000	0.250000	43.406215	
278000	-56.595983	135	2	0	'1 1 0 1 0 0 0 0 	D	18.386650	18.386650	99.339873	18.386650	99.339873	99.339873	99.339873	99.339873	0.250000	0.250000	0.250000	0.250000	45.177729	
279000	-55.971765	120	2	0	'1 1 0 1 0 1 0 1 	D	12.127251	12.127251	48.367423	12.127251	48.367423	12.127251	48.367423	12.127251	0.250000	0.250000	0.250000	0.250000	47.149015	
280000	-56.004292	865	2	0	'1 1 0 1 0 1 0 1 	D	20.557027	20.557027	88.635459	20.557027	88.635459	20.557027	88.635459	20.557027	0.250000	0.250000	0.250000	0.250000	55.094965	
281000	-57.928885	786	2	2	'1 1 0 1 0 Z Z 1 	D	9.448749	9.448749	78.393694	9.448749	78.393694	0.000000	0.000000	9.448749	0.250000	0.250000	0.250000	0.250000	37.617254	
282000	-56.254201	534	2	0	'1 1 0 1 0 1 0 1 	D	12.024416	12.024416	40.811970	12.024416	40.811970	12.024416	40.811970	12.024416	0.250000	0.250000	0.250000	0.250000	38.006438	
283000	-59.219775	946	2	2	'Z 1 0 1 0 1 0 Z 	D	0.000000	13.222561	22.612346	13.222561	22.612346	13.222561	22.612346	0.000000	0.250000	0.250000	0.250000	0.250000	25.156548	
284000	-57.269187	995	2	2	'1 1 0 Z 0 0 Z 0 	D	5.089962	5.089962	19.325273	0.000000	19.325273	19.325273	0.000000	19.325273	0.250000	0.250000	0.250000	0.250000	18.236776	
285000	-57.332143	813	2	1	'1 1 0 Z 0 0 1 0 	D	5.837380	5.837380	17.216096	0.000000	17.216096	17.216096	5.837380	17.216096	0.250000	0.250000	0.250000	0.250000	7.806354	
286000	-56.637461	334	2	0	'1 1 0 1 0 0 1 0 	D	4.100602	4.100602	21.557774	4.100602	21.557774	21.557774	4.100602	21.557774	0.250000	0.250000	0.250000	0.250000	4.040490	
287000	-59.079675	335	2	2	'1 Z 0 1 0 0 Z 0 	D	5.105385	0.000000	10.978446	5.105385	10.978446	10.978446	0.000000	10.978446	0.250000	0.250000	0.250000	0.250000	11.120087	
288000	-56.654983	392	2	0	'1 1 0 1 0 0 1 0 	D	6.177032	6.177032	30.774806	6.177032	30.774806	30.774806	6.177032	30.774806	0.250000	0.250000	0.250000	0.250000	22.700630	
289000	-58.513129	512	2	0	'1 1 0 1 0 0 1 0 	D	12.521007	12.521007	38.582538	12.521007	38.582538	38.582538	12.521007	38.582538	0.250000	0.250000	0.250000	0.250000	25.124409	
290000	-56.642370	655	2	0	'1 1 0 1 0 0 1 0 	D	7.837253	7.837253	42.307289	7.837253	42.307289	42.307289	7.837253	42.307289	0.250000	0.250000	0.250000	0.250000	43.510641	
291000	-57.130439	649	2	0	'1 1 0 1 0 0 1 0 	D	13.488483	13.488483	93.914722	13.488483	93.914722	93.914722	13.488483	93.914722	0.250000	0.250000	0.250000	0.250000	52.353784	
292000	-57.253370	171	2	1	'1 1 0 Z 0 0 1 0 	D	22.491242	22.491242	67.880974	0.000000	67.880974	67.880974	22.491242	67.880974	0.250000	0.250000	0.250000	0.250000	65.889283	
293000	-56.466884	557	2	1	'1 1 0 Z 0 0 1 0 	D	4.875199	4.875199	29.143359	0.000000	29.143359	29.143359	4.875199	29.143359	0.250000	0.250000	0.250000	0.250000	82.178410	
294000	-58.761633	149	2	1	'1 1 0 Z 0 0 1 0 	D	21.779006	21.779006	52.105538	0.000000	52.105538	52.105538	21.779006	52.105538	0.250000	0.250000	0.250000	0.250000	87.176577	
295000	-58.149985	681	2	1	'1 1 0 1 0 Z 0 0 	D	11.351732	11.351732	37.348698	11.351732	37.348698	0.000000	37.348698	37.348698	0.250000	0.250000	0.250000	0.250000	90.235774	
296000	-57.029330	71	2	0	'1 1 0 1 0 1 1 0 	D	10.619130	10.619130	61.038868	10.619130	61.038868	10.619130	10.619130	61.038868	0.250000	0.250000	0.250000	0.250000	93.952381	
297000	-57.166794	228	2	0	'1 1 0 1 0 1 0 0 	I	7.573710	7.573710	36.989941	7.573710	36.989941	7.573710	36.989941	36.989941	0.250000	0.250000	0.250000	0.250000	97.399482	
298000	-57.022976	555	2	2	'0 0 1 0 1 Z 1 Z 	D	7.904188	7.904188	37.527332	7.904188	37.527332	0.000000	37.527332	0.000000	0.250000	0.250000	0.250000	0.250000	85.101567	
299000	-56.348091	187	2	0	'0 0 1 0 1 0 1 1 	I	20.635604	20.635604	69.985005	20.635604	69.985005	20.635604	69.985005	69.985005	0.250000	0.250000	0.250000	0.250000	82.100467	
300000	-56.430400	594	2	0	'0 0 1 0 1 0 1 1 	I	3.843266	3.843266	15.371822	3.843266	15.371822	3.843266	15.371822	15.371822	0.250000	0.250000	0.250000	0.250000	83.672817	
301000	-55.970736	557	2	0	'0 0 1 0 1 0 1 0 	D	5.252880	5.252880	21.539935	5.252880	21.539935	5.252880	21.539935	5.252880	0.250000	0.250000	0.250000	0.250000	93.995556	
302000	-57.824738	990	2	0	'0 0 1 0 1 1 1 0 	D	9.981550	9.981550	38.291866	9.981550	38.291866	38.291866	38.291866	9.981550	0.250000	0.250000	0.250000	0.250000	88.931657	
303000	-60.287348	978	2	0	'0 0 1 0 1 1 1 0 	D	28.282819	28.282819	71.555604	28.282819	71.555604	71.555604	71.555604	28.282819	0.250000	0.250000	0.250000	0.250000	82.046694	
304000	-56.652855	112	2	2	'Z 1 Z 0 0 0 0 0 	D	0.000000	7.855628	0.000000	36.034105	36.034105	36.034105	36.034105	36.034105	0.250000	0.250000	0.250000	0.250000	76.959782	
305000	-60.499769	706	2	2	'Z 1 Z 0 0 0 0 0 	D	0.000000	22.176180	0.000000	54.383063	54.383063	54.383063	54.383063	54.383063	0.250000	0.250000	0.250000	0.250000	63.601705	
306000	-56.951384	849	2	2	'Z 1 1 Z 0 0 0 0 	D	0.000000	9.999680	9.999680	0.000000	40.008413	40.008413	40.008413	40.008413	0.250000	0.250000	0.250000	0.250000	86.062732	
307000	-56.633508	864	2	2	'Z 1 Z 0 0 0 0 0 	D	0.000000	10.555666	0.000000	58.881644	58.881644	58.881644	58.881644	58.881644	0.250000	0.250000	0.250000	0.250000	80.993767	
308000	-56.282386	294	2	2	'Z 0 0 Z 1 1 1 1 	D	0.000000	17.401675	17.401675	0.000000	49.811942	49.811942	49.811942	49.811942	0.250000	0.250000	0.250000	0.250000	79.682323	
309000	-58.632201	759	2	2	'Z 0 0 Z 1 1 1 1 	D	0.000000	9.526487	9.526487	0.000000	55.120156	55.120156	55.120156	55.120156	0.250000	0.250000	0.250000	0.250000	65.288335	
310000	-55.473972	680	1	1	'0 0 0 0 0 0 0 Z 	D	0.136058	0.136058	0.136058	0.136058	0.136058	0.136058	0.136058	0.000000	0.366307	0.250986	0.262662	0.120045	71.582635	
311000	-56.039511	969	1	1	'0 0 0 0 0 0 0 Z 	D	0.034775	0.034775	0.034775	0.034775	0.034775	0.034775	0.034775	0.000000	0.367554	0.267800	0.273684	0.090961	64.862695	
312000	-58.560510	592	1	2	'0 0 Z Z 0 0 0 0 	D	0.061069	0.061069	0.000000	0.000000	0.061069	0.061069	0.061069	0.061069	0.303897	0.000000	0.466528	0.229575	71.628420	
313000	-56.039912	930	1	2	'0 0 0 0 0 0 Z Z 	D	0.106666	0.106666	0.106666	0.106666	0.106666	0.106666	0.000000	0.000000	0.430819	0.285727	0.283454	0.000000	66.158729	
314000	-56.459939	19	1	2	'0 0 0 0 0 Z 0 Z 	D	0.068330	0.068330	0.068330	0.068330	0.068330	0.000000	0.068330	0.000000	0.332359	0.420418	0.049409	0.197815	86.830876	
315000	-56.541216	145	1	1	'0 0 0 0 Z 0 0 0 	D	0.083243	0.083243	0.083243	0.083243	0.000000	0.083243	0.083243	0.083243	0.530098	0.336108	0.019686	0.114108	84.391850	
316000	-56.158311	81	1	3	'0 0 0 0 0 Z Z Z 	D	0.065428	0.065428	0.065428	0.065428	0.065428	0.000000	0.000000	0.000000	0.532048	0.429991	0.037961	0.000000	65.915255	
317000	-56.884479	125	1	1	'0 0 0 0 0 0 Z 0 	D	0.035689	0.035689	0.035689	0.035689	0.035689	0.035689	0.000000	0.035689	0.427638	0.306835	0.206544	0.058983	66.835836	
318000	-56.201886	635	1	2	'0 0 0 0 0 0 Z Z 	D	0.131201	0.131201	0.131201	0.131201	0.131201	0.131201	0.000000	0.000000	0.399149	0.308572	0.292279	0.000000	56.694543	
319000	-57.578883	764	1	3	'0 0 0 0 0 Z Z Z 	D	0.115964	0.115964	0.115964	0.115964	0.115964	0.000000	0.000000	0.000000	0.428083	0.450823	0.121094	0.000000	40.972403	
320000	-55.636882	528	1	2	'0 0 0 0 0 0 Z Z 	D	0.055672	0.055672	0.055672	0.055672	0.055672	0.055672	0.000000	0.000000	0.470649	0.281828	0.247523	0.000000	38.555041	
321000	-57.661497	113	1	0	'0 0 0 0 0 0 0 0 	I	0.088521	0.088521	0.088521	0.088521	0.088521	0.088521	0.088521	0.088521	0.340976	0.237711	0.248248	0.173065	43.742909	
322000	-55.690263	416	1	2	'0 0 0 0 0 0 Z Z 	D	0.048802	0.048802	0.048802	0.048802	0.048802	0.048802	0.000000	0.000000	0.488878	0.283423	0.227699	0.000000	58.360329	
323000	-56.385008	652	1	3	'0 0 0 0 0 Z Z Z 	D	0.067063	0.067063	0.067063	0.067063	0.067063	0.000000	0.000000	0.000000	0.401511	0.536101	0.062388	0.000000	50.687075	
324000	-56.677604	189	1	3	'0 0 0 0 0 Z Z Z 	D	0.088491	0.088491	0.088491	0.088491	0.088491	0.000000	0.000000	0.000000	0.401560	0.479349	0.119091	0.000000	54.167680	
325000	-54.441469	635	1	2	'0 0 0 0 0 0 Z Z 	D	0.089183	0.089183	0.089183	0.089183	0.089183	0.089183	0.000000	0.000000	0.402407	0.317163	0.280430	0.000000	63.646863	
326000	-54.935787	134	1	1	'0 0 0 0 0 0 0 Z 	D	0.037833	0.037833	0.037833	0.037833	0.037833	0.037833	0.037833	0.000000	0.399159	0.269038	0.274832	0.056971	46.316635	
327000	-56.729899	374	1	1	'0 0 0 0 0 0 0 Z 	D	0.307850	0.307850	0.307850	0.307850	0.307850	0.307850	0.307850	0.000000	0.253134	0.250354	0.250513	0.245999	58.635581	
328000	-57.262474	465	1	3	'0 0 0 0 0 Z Z Z 	D	0.223324	0.223324	0.223324	0.223324	0.223324	0.000000	0.000000	0.000000	0.365096	0.308329	0.326575	0.000000	59.057332	
329000	-57.028145	6	1	2	'0 0 0 0 0 0 Z Z 	D	0.102202	0.102202	0.102202	0.102202	0.102202	0.102202	0.000000	0.000000	0.410467	0.303993	0.285540	0.000000	74.398460	
330000	-56.725137	214	1	2	'0 0 0 0 0 Z 0 Z 	D	0.078356	0.078356	0.078356	0.078356	0.078356	0.000000	0.078356	0.000000	0.335828	0.409746	0.061787	0.192639	53.001312	
331000	-56.460219	215	1	1	'0 0 0 0 Z 0 0 0 	D	0.065259	0.065259	0.065259	0.065259	0.000000	0.065259	0.065259	0.065259	0.510223	0.365173	0.013447	0.111157	38.727601	
332000	-56.020798	192	1	1	'0 0 0 0 0 0 Z 0 	D	0.113258	0.113258	0.113258	0.113258	0.113258	0.113258	0.000000	0.113258	0.369426	0.270540	0.246535	0.113499	39.152751	
333000	-54.782629	554	1	1	'0 0 0 0 0 0 Z 0 	D	0.057747	0.057747	0.057747	0.057747	0.057747	0.057747	0.000000	0.057747	0.392585	0.278732	0.236228	0.092454	25.003462	
334000	-55.309458	299	1	1	'0 0 0 0 0 0 0 Z 	D	0.043664	0.043664	0.043664	0.043664	0.043664	0.043664	0.043664	0.000000	0.397312	0.267535	0.279603	0.055550	24.350385	
335000	-57.672959	728	1	2	'0 0 0 0 0 Z 0 Z 	D	0.101855	0.101855	0.101855	0.101855	0.101855	0.000000	0.101855	0.000000	0.296964	0.373399	0.094147	0.235490	0.249248	
336000	-56.781365	489	1	3	'0 0 0 0 0 Z Z Z 	D	0.077655	0.077655	0.077655	0.077655	0.077655	0.000000	0.000000	0.000000	0.432422	0.478740	0.088837	0.000000	0.294169	
337000	-55.833475	737	1	2	'0 0 0 0 0 Z 0 Z 	D	0.049989	0.049989	0.049989	0.049989	0.049989	0.000000	0.049989	0.000000	0.404593	0.452438	0.022023	0.120946	0.127678	
338000	-55.524591	214	1	1	'0 0 0 0 0 0 Z 0 	D	0.046248	0.046248	0.046248	0.046248	0.046248	0.046248	0.000000	0.046248	0.425768	0.302056	0.213815	0.058361	0.032806	
339000	-55.214959	920	1	1	'0 0 0 0 0 0 Z 0 	D	0.076116	0.076116	0.076116	0.076116	0.076116	0.076116	0.000000	0.076116	0.419529	0.286808	0.223348	0.070316	2.024349	
340000	-55.131967	651	1	1	'0 0 Z 0 0 0 0 0 	D	0.067979	0.067979	0.000000	0.067979	0.067979	0.067979	0.067979	0.067979	0.480924	0.025033	0.344648	0.149395	1.237750	
341000	-56.665930	836	1	2	'0 0 0 0 0 0 Z Z 	D	0.093320	0.093320	0.093320	0.093320	0.093320	0.093320	0.000000	0.000000	0.414098	0.311695	0.274207	0.000000	17.496158	
342000	-56.111423	305	1	1	'0 0 0 0 0 0 Z 0 	D	0.067835	0.067835	0.067835	0.067835	0.067835	0.067835	0.000000	0.067835	0.458952	0.259487	0.220764	0.060797	28.414435	
343000	-54.362816	414	1	2	'0 0 0 0 0 0 Z Z 	D	0.095416	0.095416	0.095416	0.095416	0.095416	0.095416	0.000000	0.000000	0.431848	0.299490	0.268662	0.000000	34.669690	
344000	-55.463140	159	1	2	'0 0 0 0 0 0 Z Z 	D	0.044711	0.044711	0.044711	0.044711	0.044711	0.044711	0.000000	0.000000	0.509535	0.260405	0.230059	0.000000	46.434862	
345000	-59.116197	945	1	1	'0 0 Z 0 0 0 0 0 	D	0.050727	0.050727	0.000000	0.050727	0.050727	0.050727	0.050727	0.050727	0.518916	0.019792	0.326230	0.135062	47.359481	
346000	-63.925158	638	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.763807	2.763807	2.763807	2.763807	2.763807	2.763807	2.763807	0.250000	0.250000	0.250000	0.250000	77.914345	
347000	-55.676475	221	2	1	'Z 1 1 0 1 0 0 0 	D	0.000000	0.169729	0.169729	23.899832	0.169729	23.899832	23.899832	23.899832	0.330020	0.223425	0.223425	0.223129	87.389613	
348000	-57.024971	934	2	3	'Z 1 1 Z 1 0 0 Z 	D	0.000000	0.124747	0.124747	0.000000	0.124747	0.723180	0.723180	0.000000	0.282079	0.246747	0.234261	0.236914	90.384939	
349000	-57.698245	759	2	1	'Z 0 1 0 1 1 1 1 	D	0.000000	20.405318	56.830756	20.405318	56.830756	56.830756	56.830756	56.830756	0.250000	0.250000	0.250000	0.250000	87.455263	
350000	-60.015337	270	2	1	'Z 0 1 0 1 1 1 1 	D	0.000000	29.038639	43.976984	29.038639	43.976984	43.976984	43.976984	43.976984	0.250000	0.250000	0.250000	0.250000	96.135704	
351000	-57.721504	947	2	1	'Z 0 1 0 1 1 1 1 	D	0.000000	24.512077	69.839534	24.512077	69.839534	69.839534	69.839534	69.839534	0.250000	0.250000	0.250000	0.250000	93.242630	
352000	-57.793893	690	2	2	'Z 0 1 0 1 0 1 Z 	D	0.000000	10.278589	25.906917	10.278589	25.906917	10.278589	25.906917	0.000000	0.250000	0.250000	0.250000	0.250000	89.366799	
353000	-57.716224	494	2	2	'Z 0 1 0 1 0 1 Z 	D	0.000000	30.903641	74.137406	30.903641	74.137406	30.903641	74.137406	0.000000	0.250000	0.250000	0.250000	0.250000	99.148152	
354000	-58.727518	792	2	2	'Z 1 1 Z 0 0 0 0 	D	0.000000	12.484035	12.484035	0.000000	73.443275	73.443275	73.443275	73.443275	0.250000	0.250000	0.250000	0.250000	88.226386	
355000	-59.375475	875	2	1	'Z 1 1 0 0 1 0 1 	D	0.000000	45.699460	45.699460	83.389293	83.389293	45.699460	83.389293	45.699460	0.250000	0.250000	0.250000	0.250000	86.450881	
356000	-57.832213	767	2	2	'Z 1 Z 0 0 1 0 1 	D	0.000000	9.479760	0.000000	77.560691	77.560691	9.479760	77.560691	9.479760	0.250000	0.250000	0.250000	0.250000	98.841739	
357000	-56.667502	900	2	2	'Z 1 Z 0 0 1 0 1 	D	0.000000	4.817490	0.000000	23.398481	23.398481	4.817490	23.398481	4.817490	0.250000	0.250000	0.250000	0.250000	82.783580	
358000	-56.878465	906	2	2	'Z 1 Z 0 0 1 0 1 	D	0.000000	14.284076	0.000000	50.295653	50.295653	14.284076	50.295653	14.284076	0.250000	0.250000	0.250000	0.250000	78.870819	
359000	-56.742279	470	2	1	'Z 1 1 1 0 1 0 1 	D	0.000000	8.256608	8.256608	8.256608	33.679891	8.256608	33.679891	8.256608	0.250000	0.250000	0.250000	0.250000	77.187205	
360000	-54.410942	935	2	2	'Z 1 Z 1 0 1 0 0 	D	0.000000	3.877774	0.000000	3.877774	14.082226	3.877774	14.082226	14.082226	0.250000	0.250000	0.250000	0.250000	79.460165	
361000	-56.642254	86	2	2	'Z 1 Z 0 0 0 0 0 	D	0.000000	12.836457	0.000000	69.271379	69.271379	69.271379	69.271379	69.271379	0.250000	0.250000	0.250000	0.250000	78.929678	
362000	-56.710732	715	2	2	'Z 1 Z 0 0 0 0 0 	D	0.000000	13.456499	0.000000	63.489545	63.489545	63.489545	63.489545	63.489545	0.250000	0.250000	0.250000	0.250000	87.874861	
363000	-57.288286	798	2	1	'Z 1 1 0 0 0 0 0 	D	0.000000	15.149712	15.149712	45.825537	45.825537	45.825537	45.825537	45.825537	0.250000	0.250000	0.250000	0.250000	81.395870	
364000	-58.260290	813	2	1	'Z 1 1 0 0 0 0 0 	D	0.000000	23.680052	23.680052	53.932738	53.932738	53.932738	53.932738	53.932738	0.250000	0.250000	0.250000	0.250000	91.985784	
365000	-61.797695	997	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.538795	0.538795	0.538795	0.538795	0.538795	0.538795	0.538795	0.250053	0.250004	0.249986	0.249956	97.222642	
366000	-55.373166	218	1	1	'0 0 Z 0 0 0 0 0 	D	0.061025	0.061025	0.000000	0.061025	0.061025	0.061025	0.061025	0.061025	0.497680	0.025110	0.339625	0.137585	82.018820	
367000	-56.171187	415	1	2	'0 0 0 0 0 Z 0 Z 	D	0.054358	0.054358	0.054358	0.054358	0.054358	0.000000	0.054358	0.000000	0.384363	0.455731	0.015900	0.144006	82.030736	
368000	-56.686861	466	1	1	'0 0 Z 0 0 0 0 0 	D	0.042987	0.042987	0.000000	0.042987	0.042987	0.042987	0.042987	0.042987	0.534489	0.016038	0.296642	0.152830	62.757168	
369000	-54.995991	637	1	1	'0 0 0 0 0 0 0 Z 	D	0.064522	0.064522	0.064522	0.064522	0.064522	0.064522	0.064522	0.000000	0.362219	0.270087	0.253955	0.113740	62.331267	
370000	-57.033508	449	1	1	'0 0 0 0 0 Z 0 0 	D	0.051956	0.051956	0.051956	0.051956	0.051956	0.000000	0.051956	0.051956	0.364324	0.418239	0.040121	0.177317	64.426514	
371000	-56.208964	560	1	2	'0 0 Z 0 0 Z 0 0 	D	0.064880	0.064880	0.000000	0.064880	0.064880	0.000000	0.064880	0.064880	0.683635	0.031964	0.118304	0.166097	75.647316	
372000	-56.511810	16	1	3	'0 0 0 0 0 Z Z Z 	D	0.051910	0.051910	0.051910	0.051910	0.051910	0.000000	0.000000	0.000000	0.432772	0.522938	0.044289	0.000000	73.902855	
373000	-56.057946	849	1	1	'0 0 0 0 0 0 0 Z 	D	0.084589	0.084589	0.084589	0.084589	0.084589	0.084589	0.084589	0.000000	0.407304	0.241455	0.265494	0.085747	80.107148	
374000	-57.464991	564	1	2	'0 0 0 0 0 Z 0 Z 	D	0.095290	0.095290	0.095290	0.095290	0.095290	0.000000	0.095290	0.000000	0.354538	0.387199	0.085646	0.172617	80.729338	
375000	-54.626945	414	1	1	'0 0 0 0 0 0 0 Z 	D	0.071973	0.071973	0.071973	0.071973	0.071973	0.071973	0.071973	0.000000	0.383687	0.253977	0.264559	0.097776	65.187114	
376000	-58.505242	333	1	3	'0 0 0 0 Z Z 0 Z 	D	0.062067	0.062067	0.062067	0.062067	0.000000	0.000000	0.062067	0.000000	0.324681	0.469672	0.000000	0.205647	67.320447	
377000	-55.769868	977	1	1	'0 0 Z 0 0 0 0 0 	D	0.078337	0.078337	0.000000	0.078337	0.078337	0.078337	0.078337	0.078337	0.511399	0.029957	0.325089	0.133554	53.795225	
378000	-54.777170	540	1	2	'0 0 0 0 0 0 Z Z 	D	0.071704	0.071704	0.071704	0.071704	0.071704	0.071704	0.000000	0.000000	0.465838	0.312730	0.221433	0.000000	76.137328	
379000	-55.448898	907	1	1	'0 0 Z 0 0 0 0 0 	D	0.043883	0.043883	0.000000	0.043883	0.043883	0.043883	0.043883	0.043883	0.544758	0.018521	0.297208	0.139513	75.443007	
380000	-55.517839	395	1	1	'0 0 Z 0 0 0 0 0 	D	0.059214	0.059214	0.000000	0.059214	0.059214	0.059214	0.059214	0.059214	0.520433	0.024832	0.316721	0.138014	62.369432	
381000	-56.060455	301	1	1	'0 0 Z 0 0 0 0 0 	D	0.040171	0.040171	0.000000	0.040171	0.040171	0.040171	0.040171	0.040171	0.567733	0.011705	0.307755	0.112807	64.348318	
382000	-57.840115	37	1	2	'0 0 0 Z 0 0 Z 0 	D	0.074211	0.074211	0.074211	0.000000	0.074211	0.074211	0.000000	0.074211	0.347496	0.109871	0.367750	0.174883	60.749124	
383000	-55.999783	347	1	1	'0 0 0 0 0 0 Z 0 	D	0.047649	0.047649	0.047649	0.047649	0.047649	0.047649	0.000000	0.047649	0.530407	0.241867	0.194880	0.032845	59.481903	
384000	-55.403822	128	1	1	'0 0 0 0 0 0 0 Z 	D	0.046517	0.046517	0.046517	0.046517	0.046517	0.046517	0.046517	0.000000	0.374337	0.273078	0.257541	0.095045	51.667572	
385000	-56.571598	536	1	2	'0 0 0 0 0 Z 0 Z 	D	0.041495	0.041495	0.041495	0.041495	0.041495	0.000000	0.041495	0.000000	0.386604	0.467319	0.016825	0.129251	57.949506	
386000	-56.107561	854	1	1	'0 0 0 0 0 0 Z 0 	D	0.080096	0.080096	0.080096	0.080096	0.080096	0.080096	0.000000	0.080096	0.462430	0.266789	0.211352	0.059429	42.234259	
387000	-57.563721	223	1	2	'0 0 0 0 0 Z 0 Z 	D	0.069184	0.069184	0.069184	0.069184	0.069184	0.000000	0.069184	0.000000	0.371713	0.397010	0.069497	0.161780	34.658957	
388000	-55.123787	245	1	1	'0 0 0 0 0 0 Z 0 	D	0.055728	0.055728	0.055728	0.055728	0.055728	0.055728	0.000000	0.055728	0.463400	0.309756	0.185594	0.041250	51.335438	
389000	-55.678469	589	1	0	'0 0 0 0 0 0 0 0 	I	0.111780	0.111780	0.111780	0.111780	0.111780	0.111780	0.111780	0.111780	0.391303	0.237398	0.231096	0.140203	65.586555	
390000	-55.638693	966	1	1	'0 0 0 0 0 0 0 Z 	D	0.059193	0.059193	0.059193	0.059193	0.059193	0.059193	0.059193	0.000000	0.382023	0.282668	0.238001	0.097308	81.276883	
391000	-54.541398	357	1	1	'0 0 0 0 0 0 Z 0 	D	0.062180	0.062180	0.062180	0.062180	0.062180	0.062180	0.000000	0.062180	0.392495	0.267883	0.246111	0.093511	72.529567	
392000	-55.301774	215	1	1	'0 0 0 0 0 0 0 Z 	D	0.044314	0.044314	0.044314	0.044314	0.044314	0.044314	0.044314	0.000000	0.356921	0.299478	0.239292	0.104309	58.496530	
393000	-57.316040	671	1	2	'0 0 Z 0 0 Z 0 0 	D	0.074321	0.074321	0.000000	0.074321	0.074321	0.000000	0.074321	0.074321	0.777631	0.026285	0.064636	0.131448	41.065324	
394000	-57.279800	83	1	3	'0 0 Z 0 Z 0 0 Z 	D	0.038971	0.038971	0.000000	0.038971	0.000000	0.038971	0.038971	0.000000	1.000000	0.000000	0.000000	0.000000	43.400589	
