Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=2_Wax1=2.txt
Log File Name:                   LL1=2_Wax1=2.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1898597886
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=2_Wax1=2.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
264000	-60.772908	261	1	2	'0 0 Z 0 Z 0 0 0 	D	0.081831	0.081831	0.000000	0.081831	0.000000	0.081831	0.081831	0.081831	1.000000	0.000000	0.000000	0.000000	61.867623	
265000	-59.518274	505	1	1	'0 0 0 0 0 Z 0 0 	D	0.250082	0.250082	0.250082	0.250082	0.250082	0.000000	0.250082	0.250082	0.332001	0.302232	0.169695	0.196071	78.145848	
266000	-57.877455	188	1	2	'0 0 0 0 0 0 Z Z 	D	0.059271	0.059271	0.059271	0.059271	0.059271	0.059271	0.000000	0.000000	0.494820	0.324178	0.181002	0.000000	60.353533	
267000	-55.731089	949	1	3	'0 0 0 0 0 Z Z Z 	D	0.063004	0.063004	0.063004	0.063004	0.063004	0.000000	0.000000	0.000000	0.407158	0.519309	0.073533	0.000000	54.957394	
268000	-59.082113	2	1	1	'0 0 0 0 Z 0 0 0 	D	0.083621	0.083621	0.083621	0.083621	0.000000	0.083621	0.083621	0.083621	0.609713	0.324015	0.003928	0.062343	61.852642	
269000	-55.347947	9	1	1	'0 0 0 0 0 Z 0 0 	D	0.133979	0.133979	0.133979	0.133979	0.133979	0.000000	0.133979	0.133979	0.276437	0.337439	0.139235	0.246890	49.919795	
270000	-59.256743	886	1	2	'0 0 0 0 0 0 Z Z 	D	0.110556	0.110556	0.110556	0.110556	0.110556	0.110556	0.000000	0.000000	0.403833	0.309540	0.286626	0.000000	43.184506	
271000	-60.142466	819	1	1	'0 0 Z 0 0 0 0 0 	D	0.259033	0.259033	0.000000	0.259033	0.259033	0.259033	0.259033	0.259033	0.277493	0.185003	0.296056	0.241448	36.449856	
272000	-55.591403	258	1	3	'0 0 0 0 0 Z Z Z 	D	0.068732	0.068732	0.068732	0.068732	0.068732	0.000000	0.000000	0.000000	0.375909	0.538808	0.085283	0.000000	55.840299	
273000	-58.049227	551	1	4	'0 0 Z 0 0 Z Z Z 	D	0.045697	0.045697	0.000000	0.045697	0.045697	0.000000	0.000000	0.000000	0.970407	0.000000	0.029593	0.000000	49.107454	
274000	-56.616283	479	1	2	'0 0 0 0 0 Z 0 Z 	D	0.077788	0.077788	0.077788	0.077788	0.077788	0.000000	0.077788	0.000000	0.301579	0.420033	0.052171	0.226218	37.873823	
275000	-57.294943	24	1	1	'0 0 0 0 0 0 Z 0 	D	0.178003	0.178003	0.178003	0.178003	0.178003	0.178003	0.000000	0.178003	0.280643	0.256166	0.252826	0.210364	16.791106	
276000	-57.375316	796	1	4	'0 0 Z 0 0 Z Z Z 	D	0.154950	0.154950	0.000000	0.154950	0.154950	0.000000	0.000000	0.000000	0.740142	0.000000	0.259858	0.000000	4.027789	
277000	-55.863053	353	1	2	'0 0 0 0 0 Z 0 Z 	D	0.172120	0.172120	0.172120	0.172120	0.172120	0.000000	0.172120	0.000000	0.207088	0.315938	0.120867	0.356107	4.040079	
278000	-55.654292	675	1	1	'0 0 0 0 0 0 0 Z 	D	0.067965	0.067965	0.067965	0.067965	0.067965	0.067965	0.067965	0.000000	0.388269	0.267771	0.228727	0.115232	0.143043	
279000	-57.381568	803	1	2	'0 0 0 0 0 0 Z Z 	D	0.118519	0.118519	0.118519	0.118519	0.118519	0.118519	0.000000	0.000000	0.384931	0.311396	0.303673	0.000000	12.272780	
280000	-55.353373	624	1	2	'0 0 0 0 0 0 Z Z 	D	0.152920	0.152920	0.152920	0.152920	0.152920	0.152920	0.000000	0.000000	0.386259	0.321250	0.292491	0.000000	3.754035	
281000	-56.102341	167	1	2	'0 0 0 0 0 Z 0 Z 	D	0.101080	0.101080	0.101080	0.101080	0.101080	0.000000	0.101080	0.000000	0.305933	0.337325	0.141894	0.214848	11.895022	
282000	-58.694114	769	1	3	'0 0 0 0 0 Z Z Z 	D	0.034476	0.034476	0.034476	0.034476	0.034476	0.000000	0.000000	0.000000	0.514286	0.478682	0.007032	0.000000	22.944461	
283000	-55.726644	873	1	4	'0 0 Z 0 0 Z Z Z 	D	0.111001	0.111001	0.000000	0.111001	0.111001	0.000000	0.000000	0.000000	0.699129	0.000000	0.300871	0.000000	0.654608	
284000	-55.384440	35	1	0	'0 0 0 0 0 0 0 0 	I	0.101646	0.101646	0.101646	0.101646	0.101646	0.101646	0.101646	0.101646	0.303811	0.255938	0.238952	0.201299	3.704527	
285000	-56.348035	560	1	2	'0 0 0 0 0 0 Z Z 	D	0.054965	0.054965	0.054965	0.054965	0.054965	0.054965	0.000000	0.000000	0.432446	0.323552	0.244002	0.000000	1.104689	
286000	-57.352083	601	1	2	'0 0 0 0 0 0 Z Z 	D	0.077798	0.077798	0.077798	0.077798	0.077798	0.077798	0.000000	0.000000	0.433854	0.349841	0.216306	0.000000	0.144627	
287000	-55.986054	427	1	3	'0 0 0 0 0 Z Z Z 	D	0.117965	0.117965	0.117965	0.117965	0.117965	0.000000	0.000000	0.000000	0.456583	0.461564	0.081853	0.000000	4.459568	
288000	-59.223019	262	1	1	'0 0 0 0 0 0 Z 0 	D	0.085648	0.085648	0.085648	0.085648	0.085648	0.085648	0.000000	0.085648	0.401525	0.266270	0.236101	0.096103	1.961134	
289000	-56.787058	386	1	2	'0 0 0 0 Z Z 0 0 	D	0.100873	0.100873	0.100873	0.100873	0.000000	0.000000	0.100873	0.100873	0.384275	0.482151	0.000000	0.133574	1.810232	
290000	-55.919882	675	1	1	'0 0 0 0 0 0 Z 0 	D	0.075901	0.075901	0.075901	0.075901	0.075901	0.075901	0.000000	0.075901	0.415303	0.282299	0.222932	0.079465	1.763571	
291000	-55.339278	854	1	3	'0 0 0 0 0 Z Z Z 	D	0.082516	0.082516	0.082516	0.082516	0.082516	0.000000	0.000000	0.000000	0.443595	0.511888	0.044517	0.000000	6.329291	
292000	-58.708220	751	1	3	'0 0 0 0 Z Z 0 Z 	D	0.075724	0.075724	0.075724	0.075724	0.000000	0.000000	0.075724	0.000000	0.357290	0.470816	0.000000	0.171894	1.730469	
293000	-57.369225	958	1	2	'0 0 0 0 0 Z 0 Z 	D	0.077913	0.077913	0.077913	0.077913	0.077913	0.000000	0.077913	0.000000	0.319644	0.394714	0.074059	0.211583	0.128722	
294000	-56.177900	949	1	2	'0 0 0 0 0 0 Z Z 	D	0.049642	0.049642	0.049642	0.049642	0.049642	0.049642	0.000000	0.000000	0.455322	0.321080	0.223598	0.000000	3.608660	
295000	-55.605223	175	1	1	'0 0 0 0 0 0 Z 0 	D	0.081425	0.081425	0.081425	0.081425	0.081425	0.081425	0.000000	0.081425	0.479725	0.284541	0.189536	0.046198	9.604034	
296000	-57.548129	799	1	1	'0 0 Z 0 0 0 0 0 	D	0.100676	0.100676	0.000000	0.100676	0.100676	0.100676	0.100676	0.100676	0.586415	0.018699	0.300245	0.094641	0.802366	
297000	-56.222308	638	1	2	'0 0 0 0 0 Z 0 Z 	D	0.075098	0.075098	0.075098	0.075098	0.075098	0.000000	0.075098	0.000000	0.334079	0.435077	0.035043	0.195801	2.672194	
298000	-55.333956	784	1	2	'0 0 0 0 0 0 Z Z 	D	0.097111	0.097111	0.097111	0.097111	0.097111	0.097111	0.000000	0.000000	0.469422	0.304966	0.225612	0.000000	20.420409	
299000	-59.609844	789	1	2	'0 0 Z 0 Z 0 0 0 	D	0.066375	0.066375	0.000000	0.066375	0.000000	0.066375	0.066375	0.066375	1.000000	0.000000	0.000000	0.000000	4.425261	
300000	-55.971439	35	1	1	'0 0 0 0 0 Z 0 0 	D	0.104083	0.104083	0.104083	0.104083	0.104083	0.000000	0.104083	0.104083	0.289870	0.339700	0.134993	0.235437	7.987231	
301000	-55.378767	380	1	1	'0 0 0 0 0 0 Z 0 	D	0.153378	0.153378	0.153378	0.153378	0.153378	0.153378	0.000000	0.153378	0.321942	0.272049	0.249103	0.156905	2.976538	
302000	-55.199821	270	1	1	'0 0 0 0 0 0 0 Z 	D	0.167726	0.167726	0.167726	0.167726	0.167726	0.167726	0.167726	0.000000	0.284488	0.255806	0.254051	0.205655	0.168590	
303000	-58.987150	538	1	1	'0 0 0 0 0 Z 0 0 	D	0.044786	0.044786	0.044786	0.044786	0.044786	0.000000	0.044786	0.044786	0.365617	0.484361	0.015135	0.134886	0.216179	
304000	-56.258850	298	1	3	'0 0 0 0 0 Z Z Z 	D	0.178910	0.178910	0.178910	0.178910	0.178910	0.000000	0.000000	0.000000	0.368760	0.349931	0.281310	0.000000	3.428237	
305000	-57.450228	421	1	1	'0 0 0 0 0 0 Z 0 	D	0.059183	0.059183	0.059183	0.059183	0.059183	0.059183	0.000000	0.059183	0.392998	0.279533	0.233285	0.094184	2.993987	
306000	-55.644212	936	1	1	'0 0 0 0 0 Z 0 0 	D	0.106939	0.106939	0.106939	0.106939	0.106939	0.000000	0.106939	0.106939	0.295462	0.322996	0.153743	0.227798	8.554370	
307000	-54.691558	913	1	1	'0 0 0 0 0 0 0 Z 	D	0.078617	0.078617	0.078617	0.078617	0.078617	0.078617	0.078617	0.000000	0.326630	0.262307	0.250243	0.160820	13.149898	
308000	-56.776286	963	1	1	'0 0 0 0 0 0 0 Z 	D	0.141170	0.141170	0.141170	0.141170	0.141170	0.141170	0.141170	0.000000	0.278230	0.254236	0.253889	0.213645	3.510123	
309000	-56.181486	900	1	1	'0 0 0 0 0 0 Z 0 	D	0.060701	0.060701	0.060701	0.060701	0.060701	0.060701	0.000000	0.060701	0.415686	0.281519	0.223719	0.079077	0.391166	
310000	-58.948537	871	1	4	'0 0 Z 0 0 Z Z Z 	D	0.102490	0.102490	0.000000	0.102490	0.102490	0.000000	0.000000	0.000000	0.671825	0.000000	0.328175	0.000000	3.205629	
311000	-54.907582	243	1	2	'0 0 0 0 0 Z 0 Z 	D	0.230212	0.230212	0.230212	0.230212	0.230212	0.000000	0.230212	0.000000	0.240958	0.292129	0.177737	0.289176	1.224070	
312000	-56.755111	569	1	4	'0 0 Z 0 0 Z Z Z 	D	0.121399	0.121399	0.000000	0.121399	0.121399	0.000000	0.000000	0.000000	0.699888	0.000000	0.300112	0.000000	7.416644	
313000	-56.139911	63	1	2	'0 0 0 0 0 0 Z Z 	D	0.073434	0.073434	0.073434	0.073434	0.073434	0.073434	0.000000	0.000000	0.439058	0.313699	0.247243	0.000000	2.075430	
314000	-59.106644	813	1	1	'0 0 0 Z 0 0 0 0 	D	0.192908	0.192908	0.192908	0.000000	0.192908	0.192908	0.192908	0.192908	0.262605	0.204509	0.286709	0.246177	5.628482	
315000	-58.093122	762	1	1	'0 0 Z 0 0 0 0 0 	D	0.158909	0.158909	0.000000	0.158909	0.158909	0.158909	0.158909	0.158909	0.309091	0.143632	0.320520	0.226757	1.681869	
316000	-55.787143	813	1	3	'0 0 0 0 Z Z 0 Z 	D	0.135719	0.135719	0.135719	0.135719	0.000000	0.000000	0.135719	0.000000	0.207698	0.420648	0.000000	0.371654	4.406875	
317000	-58.660526	546	1	1	'0 0 Z 0 0 0 0 0 	D	0.038049	0.038049	0.000000	0.038049	0.038049	0.038049	0.038049	0.038049	0.641004	0.005601	0.279913	0.073482	2.027213	
318000	-58.479009	244	1	1	'0 0 0 0 0 Z 0 0 	D	0.333997	0.333997	0.333997	0.333997	0.333997	0.000000	0.333997	0.333997	0.250364	0.251877	0.247635	0.250124	5.064080	
319000	-56.550083	887	1	3	'0 0 0 0 0 Z Z Z 	D	0.081117	0.081117	0.081117	0.081117	0.081117	0.000000	0.000000	0.000000	0.395242	0.489353	0.115404	0.000000	5.801511	
320000	-57.876052	268	1	3	'0 0 Z 0 Z 0 0 Z 	D	0.101120	0.101120	0.000000	0.101120	0.000000	0.101120	0.101120	0.000000	1.000000	0.000000	0.000000	0.000000	19.169764	
321000	-56.764402	462	1	3	'0 0 Z 0 Z 0 0 Z 	D	0.099581	0.099581	0.000000	0.099581	0.000000	0.099581	0.099581	0.000000	1.000000	0.000000	0.000000	0.000000	21.426553	
322000	-55.972722	658	1	1	'0 0 0 0 0 0 0 Z 	D	0.076069	0.076069	0.076069	0.076069	0.076069	0.076069	0.076069	0.000000	0.440663	0.244173	0.233940	0.081223	17.337263	
323000	-58.074057	534	1	2	'0 0 0 0 0 Z 0 Z 	D	0.510572	0.510572	0.510572	0.510572	0.510572	0.000000	0.510572	0.000000	0.251587	0.248661	0.253409	0.246343	13.721458	
324000	-55.550084	796	1	3	'0 0 0 0 0 Z Z Z 	D	0.141777	0.141777	0.141777	0.141777	0.141777	0.000000	0.000000	0.000000	0.429117	0.459192	0.111691	0.000000	7.261388	
325000	-58.847419	597	1	0	'0 0 0 0 0 0 0 0 	I	0.054997	0.054997	0.054997	0.054997	0.054997	0.054997	0.054997	0.054997	0.503097	0.263069	0.153545	0.080288	6.878688	
326000	-56.931648	648	1	1	'0 0 0 0 Z 0 0 0 	D	0.098727	0.098727	0.098727	0.098727	0.000000	0.098727	0.098727	0.098727	0.577653	0.320542	0.013015	0.088791	0.379405	
327000	-55.966189	158	1	2	'0 0 0 0 0 Z 0 Z 	D	0.199654	0.199654	0.199654	0.199654	0.199654	0.000000	0.199654	0.000000	0.264626	0.286356	0.202644	0.246374	2.161908	
328000	-55.532439	217	1	2	'0 0 0 0 0 0 Z Z 	D	0.063617	0.063617	0.063617	0.063617	0.063617	0.063617	0.000000	0.000000	0.493666	0.294609	0.211725	0.000000	3.708353	
329000	-57.172001	65	1	1	'0 0 0 0 0 0 Z 0 	D	0.060701	0.060701	0.060701	0.060701	0.060701	0.060701	0.000000	0.060701	0.499045	0.324251	0.150224	0.026480	8.118730	
330000	-56.296212	441	1	2	'0 0 0 0 0 Z 0 Z 	D	0.176158	0.176158	0.176158	0.176158	0.176158	0.000000	0.176158	0.000000	0.299139	0.330907	0.150573	0.219380	13.824909	
331000	-57.532943	267	1	2	'0 0 0 0 0 0 Z Z 	D	0.098398	0.098398	0.098398	0.098398	0.098398	0.098398	0.000000	0.000000	0.431754	0.307078	0.261168	0.000000	22.175425	
332000	-55.763716	861	1	3	'0 0 0 0 0 Z Z Z 	D	0.040647	0.040647	0.040647	0.040647	0.040647	0.000000	0.000000	0.000000	0.433784	0.542157	0.024059	0.000000	24.929258	
333000	-58.104612	778	1	1	'0 0 0 0 0 0 Z 0 	D	0.081590	0.081590	0.081590	0.081590	0.081590	0.081590	0.000000	0.081590	0.438437	0.297763	0.203184	0.060616	27.021491	
334000	-60.336434	696	1	3	'0 0 Z Z 0 0 Z 0 	D	0.044646	0.044646	0.000000	0.000000	0.044646	0.044646	0.000000	0.044646	0.487472	0.000000	0.402874	0.109653	29.222377	
335000	-58.213749	324	1	2	'0 0 0 0 0 Z 0 Z 	D	0.052922	0.052922	0.052922	0.052922	0.052922	0.000000	0.052922	0.000000	0.500892	0.408000	0.016776	0.074332	42.690761	
336000	-56.782217	785	1	1	'0 0 Z 0 0 0 0 0 	D	0.100434	0.100434	0.000000	0.100434	0.100434	0.100434	0.100434	0.100434	0.383417	0.081554	0.344492	0.190536	52.983996	
337000	-58.150926	974	1	0	'0 0 0 0 0 0 0 0 	I	0.045590	0.045590	0.045590	0.045590	0.045590	0.045590	0.045590	0.045590	0.469365	0.282596	0.154823	0.093216	52.360143	
338000	-55.536069	788	1	2	'0 0 0 0 0 Z 0 Z 	D	0.381833	0.381833	0.381833	0.381833	0.381833	0.000000	0.381833	0.000000	0.257376	0.245813	0.262373	0.234438	63.326648	
339000	-55.305903	992	1	0	'0 0 0 0 0 0 0 0 	I	0.167174	0.167174	0.167174	0.167174	0.167174	0.167174	0.167174	0.167174	0.291773	0.254106	0.242728	0.211392	66.110774	
340000	-55.660055	624	1	2	'0 0 0 0 0 0 Z Z 	D	0.166440	0.166440	0.166440	0.166440	0.166440	0.166440	0.000000	0.000000	0.387962	0.317671	0.294367	0.000000	70.039029	
341000	-55.136016	603	1	1	'0 0 0 0 0 0 0 Z 	D	0.078930	0.078930	0.078930	0.078930	0.078930	0.078930	0.078930	0.000000	0.364815	0.264672	0.240624	0.129889	73.317968	
342000	-54.924575	179	1	3	'0 0 0 0 0 Z Z Z 	D	0.119001	0.119001	0.119001	0.119001	0.119001	0.000000	0.000000	0.000000	0.416138	0.474554	0.109308	0.000000	51.875174	
343000	-57.491393	130	1	1	'0 0 0 0 Z 0 0 0 	D	0.057948	0.057948	0.057948	0.057948	0.000000	0.057948	0.057948	0.057948	0.565161	0.329745	0.009547	0.095547	46.289263	
344000	-54.958671	873	1	1	'0 0 0 0 0 0 0 Z 	D	0.105560	0.105560	0.105560	0.105560	0.105560	0.105560	0.105560	0.000000	0.299442	0.265593	0.246681	0.188284	49.146182	
345000	-55.784735	380	1	0	'0 0 0 0 0 0 0 0 	I	0.204660	0.204660	0.204660	0.204660	0.204660	0.204660	0.204660	0.204660	0.271027	0.250407	0.248745	0.229821	56.060700	
346000	-58.075007	654	1	4	'0 0 Z 0 0 Z Z Z 	D	0.055304	0.055304	0.000000	0.055304	0.055304	0.000000	0.000000	0.000000	0.948592	0.000000	0.051408	0.000000	58.747347	
347000	-66.324824	735	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	17.052443	17.052443	17.052443	17.052443	17.052443	17.052443	17.052443	0.250000	0.250000	0.250000	0.250000	36.519416	
348000	-56.806924	483	1	1	'0 0 0 0 0 0 0 Z 	D	0.218667	0.218667	0.218667	0.218667	0.218667	0.218667	0.218667	0.000000	0.270832	0.252142	0.254097	0.222929	32.984166	
349000	-57.049980	355	1	2	'0 0 0 0 0 0 Z Z 	D	0.031742	0.031742	0.031742	0.031742	0.031742	0.031742	0.000000	0.000000	0.485948	0.330437	0.183615	0.000000	27.862438	
350000	-55.706051	380	1	2	'0 0 0 0 0 0 Z Z 	D	0.177771	0.177771	0.177771	0.177771	0.177771	0.177771	0.000000	0.000000	0.389093	0.316515	0.294393	0.000000	33.330901	
351000	-56.838033	702	1	1	'0 0 0 0 0 0 0 Z 	D	0.081342	0.081342	0.081342	0.081342	0.081342	0.081342	0.081342	0.000000	0.429530	0.250372	0.228982	0.091116	40.229062	
352000	-57.598883	409	1	2	'0 0 0 0 0 0 Z Z 	D	0.076787	0.076787	0.076787	0.076787	0.076787	0.076787	0.000000	0.000000	0.434744	0.339430	0.225827	0.000000	51.552956	
353000	-55.568598	654	1	4	'0 0 Z 0 0 Z Z Z 	D	0.092907	0.092907	0.000000	0.092907	0.092907	0.000000	0.000000	0.000000	0.855576	0.000000	0.144424	0.000000	52.076179	
354000	-58.295233	211	1	1	'0 Z 0 0 0 0 0 0 	D	0.206764	0.000000	0.206764	0.206764	0.206764	0.206764	0.206764	0.206764	0.118781	0.217212	0.319215	0.344792	57.054387	
355000	-57.609287	570	1	0	'0 0 0 0 0 0 0 0 	I	0.095663	0.095663	0.095663	0.095663	0.095663	0.095663	0.095663	0.095663	0.352772	0.264024	0.219171	0.164033	40.209547	
356000	-55.678662	864	1	1	'0 0 0 0 Z 0 0 0 	D	0.093576	0.093576	0.093576	0.093576	0.000000	0.093576	0.093576	0.093576	0.421323	0.354717	0.053810	0.170149	37.482360	
357000	-55.673200	28	1	3	'0 0 0 0 0 Z Z Z 	D	0.084012	0.084012	0.084012	0.084012	0.084012	0.000000	0.000000	0.000000	0.453482	0.458961	0.087557	0.000000	35.633427	
358000	-55.093237	805	1	1	'0 0 0 0 0 0 0 Z 	D	0.134079	0.134079	0.134079	0.134079	0.134079	0.134079	0.134079	0.000000	0.296417	0.258620	0.253647	0.191316	21.480838	
359000	-58.344879	751	1	1	'0 0 Z 0 0 0 0 0 	D	0.072067	0.072067	0.000000	0.072067	0.072067	0.072067	0.072067	0.072067	0.680940	0.007153	0.250041	0.061866	17.418071	
360000	-55.039926	639	1	2	'0 0 0 0 0 Z 0 Z 	D	0.094692	0.094692	0.094692	0.094692	0.094692	0.000000	0.094692	0.000000	0.339553	0.377415	0.089082	0.193950	0.197357	
361000	-56.484448	900	1	2	'0 0 0 0 0 0 Z Z 	D	0.082564	0.082564	0.082564	0.082564	0.082564	0.082564	0.000000	0.000000	0.423768	0.309369	0.266862	0.000000	5.522910	
362000	-57.315146	638	1	4	'0 Z 0 0 0 Z Z Z 	D	0.209475	0.000000	0.209475	0.209475	0.209475	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	4.326176	
363000	-56.167685	762	1	3	'0 0 0 0 0 Z Z Z 	D	0.191828	0.191828	0.191828	0.191828	0.191828	0.000000	0.000000	0.000000	0.365772	0.340470	0.293758	0.000000	1.655053	
364000	-57.859174	638	1	2	'0 0 Z 0 Z 0 0 0 	D	0.119544	0.119544	0.000000	0.119544	0.000000	0.119544	0.119544	0.119544	1.000000	0.000000	0.000000	0.000000	5.946352	
365000	-61.796445	43	1	2	'0 0 Z Z 0 0 0 0 	D	0.092594	0.092594	0.000000	0.000000	0.092594	0.092594	0.092594	0.092594	0.362893	0.000000	0.466857	0.170251	2.286992	
366000	-61.589191	458	1	3	'0 0 Z 0 Z Z 0 0 	D	0.042133	0.042133	0.000000	0.042133	0.000000	0.000000	0.042133	0.042133	1.000000	0.000000	0.000000	0.000000	1.731318	
367000	-56.079839	130	1	2	'0 0 0 0 0 0 Z Z 	D	0.084060	0.084060	0.084060	0.084060	0.084060	0.084060	0.000000	0.000000	0.446374	0.304893	0.248734	0.000000	0.083778	
368000	-55.583033	371	1	3	'0 0 0 0 0 Z Z Z 	D	0.370581	0.370581	0.370581	0.370581	0.370581	0.000000	0.000000	0.000000	0.361936	0.258395	0.379669	0.000000	1.064632	
369000	-56.935058	739	1	2	'0 0 0 0 0 Z 0 Z 	D	0.091512	0.091512	0.091512	0.091512	0.091512	0.000000	0.091512	0.000000	0.358950	0.396296	0.066151	0.178603	6.575742	
370000	-55.330540	78	1	2	'0 0 0 0 0 Z 0 Z 	D	0.207933	0.207933	0.207933	0.207933	0.207933	0.000000	0.207933	0.000000	0.268580	0.307481	0.173142	0.250797	14.629491	
371000	-54.643630	624	1	1	'0 0 0 0 0 0 0 Z 	D	0.136768	0.136768	0.136768	0.136768	0.136768	0.136768	0.136768	0.000000	0.296287	0.261340	0.250755	0.191618	25.537335	
372000	-55.628978	380	1	4	'0 0 Z 0 0 Z Z Z 	D	0.122580	0.122580	0.000000	0.122580	0.122580	0.000000	0.000000	0.000000	0.737157	0.000000	0.262843	0.000000	16.067341	
373000	-59.297084	758	1	3	'0 0 0 0 Z Z 0 Z 	D	0.093096	0.093096	0.093096	0.093096	0.000000	0.000000	0.093096	0.000000	0.245672	0.446006	0.000000	0.308322	35.252267	
374000	-56.288568	4	1	3	'0 0 0 0 Z Z 0 Z 	D	0.050848	0.050848	0.050848	0.050848	0.000000	0.000000	0.050848	0.000000	0.324626	0.462419	0.000000	0.212955	42.185142	
375000	-57.577799	621	1	3	'0 0 0 0 0 Z Z Z 	D	0.084283	0.084283	0.084283	0.084283	0.084283	0.000000	0.000000	0.000000	0.442067	0.461260	0.096673	0.000000	49.426232	
376000	-56.715021	1000	1	2	'0 0 0 0 0 0 Z Z 	D	0.067361	0.067361	0.067361	0.067361	0.067361	0.067361	0.000000	0.000000	0.546348	0.255054	0.198598	0.000000	42.196486	
377000	-57.636760	31	1	1	'0 0 0 0 Z 0 0 0 	D	0.072425	0.072425	0.072425	0.072425	0.000000	0.072425	0.072425	0.072425	0.512744	0.343568	0.022078	0.121610	40.569163	
378000	-55.720188	250	1	3	'0 0 0 0 Z Z 0 Z 	D	0.078644	0.078644	0.078644	0.078644	0.000000	0.000000	0.078644	0.000000	0.298960	0.449599	0.000000	0.251441	45.160718	
379000	-56.188193	184	1	2	'0 0 0 0 0 0 Z Z 	D	0.074115	0.074115	0.074115	0.074115	0.074115	0.074115	0.000000	0.000000	0.434574	0.317844	0.247582	0.000000	38.143332	
380000	-55.175277	250	1	4	'0 0 Z 0 0 Z Z Z 	D	0.079332	0.079332	0.000000	0.079332	0.079332	0.000000	0.000000	0.000000	0.811513	0.000000	0.188487	0.000000	34.499988	
381000	-55.344790	98	1	2	'0 0 0 0 0 Z 0 Z 	D	0.194892	0.194892	0.194892	0.194892	0.194892	0.000000	0.194892	0.000000	0.257356	0.281143	0.206025	0.255475	23.298033	
382000	-54.840264	98	1	3	'0 0 0 0 0 Z Z Z 	D	0.225844	0.225844	0.225844	0.225844	0.225844	0.000000	0.000000	0.000000	0.366253	0.320219	0.313528	0.000000	35.835362	
383000	-54.815429	98	1	3	'0 0 0 0 0 Z Z Z 	D	0.228716	0.228716	0.228716	0.228716	0.228716	0.000000	0.000000	0.000000	0.366136	0.317781	0.316084	0.000000	30.189690	
384000	-57.400866	123	1	1	'0 0 0 0 0 0 Z 0 	D	0.063208	0.063208	0.063208	0.063208	0.063208	0.063208	0.000000	0.063208	0.406074	0.289603	0.223729	0.080594	51.668663	
385000	-59.590950	178	1	3	'0 0 Z 0 Z 0 Z 0 	D	0.067827	0.067827	0.000000	0.067827	0.000000	0.067827	0.000000	0.067827	1.000000	0.000000	0.000000	0.000000	76.337758	
386000	-58.467072	183	1	1	'0 0 0 0 0 0 Z 0 	D	0.070331	0.070331	0.070331	0.070331	0.070331	0.070331	0.000000	0.070331	0.419374	0.294813	0.213997	0.071816	83.428689	
387000	-55.545589	361	1	3	'0 0 0 0 0 Z Z Z 	D	0.331677	0.331677	0.331677	0.331677	0.331677	0.000000	0.000000	0.000000	0.362641	0.267242	0.370118	0.000000	95.194562	
388000	-54.759986	98	1	2	'0 0 0 0 0 Z 0 Z 	D	0.249208	0.249208	0.249208	0.249208	0.249208	0.000000	0.249208	0.000000	0.257084	0.260741	0.237557	0.244618	95.022470	
389000	-57.434909	87	1	2	'0 0 0 0 0 0 Z Z 	D	0.173425	0.173425	0.173425	0.173425	0.173425	0.173425	0.000000	0.000000	0.389702	0.318919	0.291379	0.000000	86.830970	
390000	-56.865728	812	1	3	'0 0 0 0 0 Z Z Z 	D	0.066083	0.066083	0.066083	0.066083	0.066083	0.000000	0.000000	0.000000	0.376349	0.571024	0.052627	0.000000	92.577549	
391000	-56.104833	164	1	3	'0 0 0 0 0 Z Z Z 	D	0.084989	0.084989	0.084989	0.084989	0.084989	0.000000	0.000000	0.000000	0.445199	0.487354	0.067448	0.000000	95.963037	
392000	-54.609391	78	1	1	'0 0 0 0 0 0 0 Z 	D	0.104950	0.104950	0.104950	0.104950	0.104950	0.104950	0.104950	0.000000	0.352277	0.269045	0.238221	0.140456	96.428857	
393000	-57.451358	108	1	1	'0 0 0 0 0 0 Z 0 	D	0.083487	0.083487	0.083487	0.083487	0.083487	0.083487	0.000000	0.083487	0.395429	0.305101	0.217679	0.081792	80.697337	
