Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=2_LA1=0.txt
Log File Name:                   LL1=2_LA1=0.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1462389226
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=2_LA1=0.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
518000	-61.473081	334	1	1	'0 0 0 0 0 0 0 Z 	D	0.094567	0.094567	0.094567	0.094567	0.094567	0.094567	0.094567	0.000000	0.440851	0.240401	0.239002	0.079747	8.034151	
519000	-62.267485	161	1	2	'0 0 Z 0 Z 0 0 0 	D	0.041979	0.041979	0.000000	0.041979	0.000000	0.041979	0.041979	0.041979	1.000000	0.000000	0.000000	0.000000	1.139704	
520000	-59.762424	617	1	0	'0 0 0 0 0 0 0 0 	I	0.054196	0.054196	0.054196	0.054196	0.054196	0.054196	0.054196	0.054196	0.506617	0.261378	0.153045	0.078960	0.559604	
521000	-60.440145	516	1	1	'0 0 0 0 0 Z 0 0 	D	0.071877	0.071877	0.071877	0.071877	0.071877	0.000000	0.071877	0.071877	0.382960	0.404872	0.042377	0.169792	1.790709	
522000	-61.508817	468	1	2	'0 0 0 0 Z Z 0 0 	D	0.088312	0.088312	0.088312	0.088312	0.000000	0.000000	0.088312	0.088312	0.384240	0.487219	0.000000	0.128540	2.982362	
523000	-59.794017	366	1	1	'0 0 0 0 0 0 Z 0 	D	0.063636	0.063636	0.063636	0.063636	0.063636	0.063636	0.000000	0.063636	0.530311	0.296074	0.150567	0.023048	0.442064	
524000	-60.013468	703	1	1	'0 0 0 0 Z 0 0 0 	D	0.054350	0.054350	0.054350	0.054350	0.000000	0.054350	0.054350	0.054350	0.518614	0.342973	0.017370	0.121043	2.585035	
525000	-61.733663	99	1	2	'0 0 0 0 0 0 Z Z 	D	0.103707	0.103707	0.103707	0.103707	0.103707	0.103707	0.000000	0.000000	0.469781	0.279889	0.250330	0.000000	7.458982	
526000	-60.263493	702	1	1	'0 0 0 0 0 0 Z 0 	D	0.093939	0.093939	0.093939	0.093939	0.093939	0.093939	0.000000	0.093939	0.433123	0.268466	0.222991	0.075420	1.122534	
527000	-60.174456	431	1	1	'0 0 0 0 0 0 0 Z 	D	0.048051	0.048051	0.048051	0.048051	0.048051	0.048051	0.048051	0.000000	0.451486	0.246401	0.220691	0.081422	1.595377	
528000	-60.692437	307	1	1	'0 0 0 0 0 0 Z 0 	D	0.107212	0.107212	0.107212	0.107212	0.107212	0.107212	0.000000	0.107212	0.375645	0.270332	0.241898	0.112125	1.173682	
529000	-61.307480	611	1	2	'0 0 0 0 0 0 Z Z 	D	0.046655	0.046655	0.046655	0.046655	0.046655	0.046655	0.000000	0.000000	0.522793	0.265231	0.211976	0.000000	0.127728	
530000	-59.636023	49	1	0	'0 0 0 0 0 0 0 0 	I	0.197847	0.197847	0.197847	0.197847	0.197847	0.197847	0.197847	0.197847	0.254497	0.250786	0.249175	0.245542	3.705916	
531000	-60.962865	49	1	0	'0 0 0 0 0 0 0 0 	I	0.367104	0.367104	0.367104	0.367104	0.367104	0.367104	0.367104	0.367104	0.250083	0.249990	0.250010	0.249917	0.581531	
532000	-59.802263	49	1	3	'0 0 0 0 0 Z Z Z 	D	0.263561	0.263561	0.263561	0.263561	0.263561	0.000000	0.000000	0.000000	0.363407	0.277981	0.358613	0.000000	0.346539	
533000	-61.105772	566	1	1	'0 0 0 0 0 0 0 Z 	D	0.059123	0.059123	0.059123	0.059123	0.059123	0.059123	0.059123	0.000000	0.420591	0.255026	0.228187	0.096196	12.353318	
534000	-65.343995	766	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	20.196260	20.196260	20.196260	20.196260	20.196260	20.196260	20.196260	0.250000	0.250000	0.250000	0.250000	14.799356	
535000	-65.343995	934	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	22.251475	22.251475	22.251475	22.251475	22.251475	22.251475	22.251475	0.250000	0.250000	0.250000	0.250000	30.624982	
536000	-63.660160	945	1	3	'0 Z 0 0 Z Z 0 0 	D	0.220371	0.000000	0.220371	0.220371	0.000000	0.000000	0.220371	0.220371	0.559035	0.343643	0.000000	0.097322	12.427739	
537000	-59.108152	985	1	2	'0 0 0 0 0 0 Z Z 	D	0.062725	0.062725	0.062725	0.062725	0.062725	0.062725	0.000000	0.000000	0.432714	0.296875	0.270411	0.000000	4.269939	
538000	-60.687491	328	1	0	'0 0 0 0 0 0 0 0 	I	0.051669	0.051669	0.051669	0.051669	0.051669	0.051669	0.051669	0.051669	0.350493	0.271393	0.213104	0.165010	0.085065	
539000	-64.885452	798	1	1	'0 0 0 0 0 Z 0 0 	D	0.037858	0.037858	0.037858	0.037858	0.037858	0.000000	0.037858	0.037858	0.337199	0.510691	0.010551	0.141559	5.002753	
540000	-63.048737	860	1	1	'0 0 0 0 Z 0 0 0 	D	0.116036	0.116036	0.116036	0.116036	0.000000	0.116036	0.116036	0.116036	0.522729	0.352250	0.018264	0.106757	0.616335	
541000	-61.736771	480	1	2	'0 0 Z 0 Z 0 0 0 	D	0.049480	0.049480	0.000000	0.049480	0.000000	0.049480	0.049480	0.049480	1.000000	0.000000	0.000000	0.000000	1.766155	
542000	-60.444976	363	1	1	'0 0 0 0 0 Z 0 0 	D	0.092636	0.092636	0.092636	0.092636	0.092636	0.000000	0.092636	0.092636	0.377492	0.371986	0.078359	0.172163	4.111309	
543000	-64.555191	784	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.100492	2.100492	2.100492	2.100492	2.100492	2.100492	2.100492	0.250000	0.250000	0.250000	0.250000	3.606981	
544000	-66.593560	373	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.207352	0.000000	0.207352	0.207352	0.207352	0.207352	0.207352	0.331606	0.158306	0.291427	0.218661	7.866572	
545000	-64.561431	599	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.264612	0.264612	0.264612	0.264612	0.264612	0.264612	0.264612	0.239067	0.256275	0.247607	0.257051	2.669414	
546000	-60.226626	829	2	2	'Z 1 1 Z 0 1 0 1 	D	0.000000	2.507547	2.507547	0.000000	6.596828	2.507547	6.596828	2.507547	0.250000	0.250000	0.250000	0.250000	5.209151	
547000	-65.355244	21	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	1.037294	1.037294	1.037294	1.037294	1.037294	1.037294	1.037294	0.250000	0.250000	0.250000	0.250000	1.942256	
548000	-63.736451	274	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.148319	0.148319	0.148319	0.148319	0.148319	0.148319	0.148319	0.172194	0.312306	0.225928	0.289572	3.901355	
549000	-65.343995	245	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.491686	4.491686	4.491686	4.491686	4.491686	4.491686	4.491686	0.250000	0.250000	0.250000	0.250000	9.446904	
550000	-65.343995	599	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	17.892290	17.892290	17.892290	17.892290	17.892290	17.892290	17.892290	0.250000	0.250000	0.250000	0.250000	9.543927	
551000	-63.700421	788	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.987211	3.987211	3.987211	3.987211	3.987211	3.987211	3.987211	0.250000	0.250000	0.250000	0.250000	5.086345	
552000	-61.189091	897	2	1	'1 1 0 0 Z 0 0 0 	D	1.159288	1.159288	17.633444	17.633444	0.000000	17.633444	17.633444	17.633444	0.250000	0.250000	0.250000	0.250000	17.942137	
553000	-65.166813	217	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.534944	2.534944	2.534944	2.534944	2.534944	2.534944	2.534944	0.250000	0.250000	0.250000	0.250000	14.081348	
554000	-65.341509	165	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	33.137311	33.137311	33.137311	33.137311	33.137311	33.137311	33.137311	0.250000	0.250000	0.250000	0.250000	16.770227	
555000	-60.341888	955	1	0	'0 0 0 0 0 0 0 0 	I	0.119346	0.119346	0.119346	0.119346	0.119346	0.119346	0.119346	0.119346	0.353448	0.250981	0.231316	0.164255	9.637645	
556000	-64.915481	811	1	2	'0 Z 0 0 0 0 Z 0 	D	0.238653	0.000000	0.238653	0.238653	0.238653	0.238653	0.000000	0.238653	0.208855	0.231143	0.286091	0.273911	23.711786	
557000	-62.010344	81	1	1	'0 0 0 0 Z 0 0 0 	D	0.075943	0.075943	0.075943	0.075943	0.000000	0.075943	0.075943	0.075943	0.578124	0.355197	0.004408	0.062271	10.202851	
558000	-60.651072	573	1	2	'0 0 0 0 0 0 Z Z 	D	0.092152	0.092152	0.092152	0.092152	0.092152	0.092152	0.000000	0.000000	0.430044	0.306821	0.263135	0.000000	0.402021	
559000	-59.815207	350	1	2	'0 0 0 0 0 0 Z Z 	D	0.056569	0.056569	0.056569	0.056569	0.056569	0.056569	0.000000	0.000000	0.457881	0.314219	0.227900	0.000000	0.201561	
560000	-60.658854	29	1	1	'0 0 Z 0 0 0 0 0 	D	0.038614	0.038614	0.000000	0.038614	0.038614	0.038614	0.038614	0.038614	0.724592	0.001967	0.234811	0.038630	0.071250	
561000	-60.548106	206	1	1	'0 0 0 0 0 0 Z 0 	D	0.069701	0.069701	0.069701	0.069701	0.069701	0.069701	0.000000	0.069701	0.485800	0.288832	0.184362	0.041006	5.462883	
562000	-62.287098	77	1	2	'0 0 0 Z 0 0 Z 0 	D	0.127717	0.127717	0.127717	0.000000	0.127717	0.127717	0.000000	0.127717	0.357177	0.144067	0.336278	0.162479	7.930941	
563000	-62.439959	893	1	3	'0 0 0 Z 0 0 Z Z 	D	0.061121	0.061121	0.061121	0.000000	0.061121	0.061121	0.000000	0.000000	0.573282	0.059417	0.367301	0.000000	18.538262	
564000	-59.465579	861	1	2	'0 0 0 0 0 0 Z Z 	D	0.044997	0.044997	0.044997	0.044997	0.044997	0.044997	0.000000	0.000000	0.516931	0.254927	0.228142	0.000000	0.028722	
565000	-59.841181	861	2	3	'1 Z 0 0 Z Z 0 0 	D	0.199122	0.000000	0.358623	0.358623	0.000000	0.000000	0.358623	0.358623	0.598557	0.317156	0.000000	0.084287	0.895677	
566000	-61.213547	153	1	2	'0 0 0 0 Z Z 0 0 	D	0.053327	0.053327	0.053327	0.053327	0.000000	0.000000	0.053327	0.053327	0.348032	0.533874	0.000000	0.118094	10.198577	
567000	-61.364718	731	1	1	'0 0 0 0 0 Z 0 0 	D	0.110741	0.110741	0.110741	0.110741	0.110741	0.000000	0.110741	0.110741	0.308200	0.329885	0.148416	0.213499	28.841271	
568000	-63.547220	802	1	2	'0 0 0 Z Z 0 0 0 	D	0.075911	0.075911	0.075911	0.000000	0.000000	0.075911	0.075911	0.075911	0.744817	0.128669	0.013391	0.113123	32.501024	
569000	-62.962578	861	1	1	'0 Z 0 0 0 0 0 0 	D	0.123746	0.000000	0.123746	0.123746	0.123746	0.123746	0.123746	0.123746	0.074491	0.178785	0.385211	0.361513	14.999296	
570000	-62.352227	534	1	1	'0 0 0 0 0 0 Z 0 	D	0.264203	0.264203	0.264203	0.264203	0.264203	0.264203	0.000000	0.264203	0.259547	0.251792	0.250950	0.237711	18.116039	
571000	-62.397085	197	1	4	'0 Z 0 0 0 Z Z Z 	D	0.234849	0.000000	0.234849	0.234849	0.234849	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	4.091925	
572000	-62.355642	560	1	4	'0 0 Z 0 0 Z Z Z 	D	0.096813	0.096813	0.000000	0.096813	0.096813	0.000000	0.000000	0.000000	0.734791	0.000000	0.265209	0.000000	0.181879	
573000	-60.320125	121	1	1	'0 0 0 0 0 0 Z 0 	D	0.077859	0.077859	0.077859	0.077859	0.077859	0.077859	0.000000	0.077859	0.412206	0.282986	0.224261	0.080547	16.105043	
574000	-60.125745	550	1	2	'0 0 0 0 0 0 Z Z 	D	0.068547	0.068547	0.068547	0.068547	0.068547	0.068547	0.000000	0.000000	0.491493	0.268783	0.239723	0.000000	39.844708	
575000	-59.273396	731	1	3	'0 0 0 0 0 Z Z Z 	D	0.055638	0.055638	0.055638	0.055638	0.055638	0.000000	0.000000	0.000000	0.430638	0.525156	0.044206	0.000000	31.436409	
576000	-59.547746	98	1	2	'0 0 0 Z 0 0 Z 0 	D	0.274425	0.274425	0.274425	0.000000	0.274425	0.274425	0.000000	0.274425	0.256373	0.244591	0.256063	0.242974	8.678285	
577000	-60.188567	98	1	1	'0 0 0 Z 0 0 0 0 	D	0.234980	0.234980	0.234980	0.000000	0.234980	0.234980	0.234980	0.234980	0.252964	0.231175	0.264748	0.251112	3.599988	
578000	-61.824523	904	1	1	'0 0 0 0 Z 0 0 0 	D	0.060418	0.060418	0.060418	0.060418	0.000000	0.060418	0.060418	0.060418	0.579541	0.359852	0.002277	0.058330	11.050160	
579000	-59.384369	98	1	3	'0 0 0 0 0 Z Z Z 	D	0.424774	0.424774	0.424774	0.424774	0.424774	0.000000	0.000000	0.000000	0.360679	0.243507	0.395814	0.000000	10.885955	
580000	-61.326756	226	1	1	'0 0 0 0 0 Z 0 0 	D	0.311834	0.311834	0.311834	0.311834	0.311834	0.000000	0.311834	0.311834	0.251307	0.256123	0.242326	0.250244	4.834112	
581000	-63.574715	353	1	0	'0 0 0 0 0 0 0 0 	I	0.447357	0.447357	0.447357	0.447357	0.447357	0.447357	0.447357	0.447357	0.250051	0.249998	0.250002	0.249949	1.598295	
582000	-59.876388	366	1	0	'0 0 0 0 0 0 0 0 	I	0.077546	0.077546	0.077546	0.077546	0.077546	0.077546	0.077546	0.077546	0.458246	0.259042	0.180613	0.102099	0.264659	
583000	-60.134001	549	1	1	'0 0 0 0 0 0 Z 0 	D	0.082710	0.082710	0.082710	0.082710	0.082710	0.082710	0.000000	0.082710	0.455852	0.283288	0.204233	0.056627	0.391238	
584000	-61.161000	665	1	3	'0 0 0 0 0 Z Z Z 	D	0.122194	0.122194	0.122194	0.122194	0.122194	0.000000	0.000000	0.000000	0.382102	0.443229	0.174670	0.000000	0.915195	
585000	-60.763156	72	1	3	'0 0 0 0 Z Z 0 Z 	D	0.069121	0.069121	0.069121	0.069121	0.000000	0.000000	0.069121	0.000000	0.301214	0.473873	0.000000	0.224913	7.970907	
586000	-62.467871	744	1	1	'0 0 0 Z 0 0 0 0 	D	0.064164	0.064164	0.064164	0.000000	0.064164	0.064164	0.064164	0.064164	0.440750	0.048138	0.356345	0.154767	0.396938	
587000	-63.060865	575	1	2	'0 0 0 0 0 Z 0 Z 	D	0.124476	0.124476	0.124476	0.124476	0.124476	0.000000	0.124476	0.000000	0.315673	0.349267	0.134141	0.200919	1.830517	
588000	-60.786684	129	1	3	'0 0 0 0 0 Z Z Z 	D	0.089394	0.089394	0.089394	0.089394	0.089394	0.000000	0.000000	0.000000	0.407138	0.437363	0.155499	0.000000	0.248290	
589000	-59.904796	746	1	1	'0 0 0 0 Z 0 0 0 	D	0.078314	0.078314	0.078314	0.078314	0.000000	0.078314	0.078314	0.078314	0.623881	0.299210	0.006780	0.070130	28.370128	
590000	-59.845926	746	1	0	'0 0 0 0 0 0 0 0 	I	0.095227	0.095227	0.095227	0.095227	0.095227	0.095227	0.095227	0.095227	0.442812	0.234982	0.210502	0.111704	33.175003	
591000	-61.573013	842	2	2	'0 Z 1 1 Z 1 1 1 	D	14.321685	0.000000	48.288310	48.288310	0.000000	48.288310	48.288310	48.288310	0.250000	0.250000	0.250000	0.250000	25.489534	
592000	-57.996591	571	2	2	'1 Z 0 0 Z 0 0 0 	D	2.179792	0.000000	7.632251	7.632251	0.000000	7.632251	7.632251	7.632251	0.250000	0.250000	0.250000	0.250000	12.941704	
593000	-56.160334	87	2	1	'0 Z 1 1 0 0 1 1 	D	0.766627	0.000000	3.342690	3.342690	0.766627	0.766627	3.342690	3.342690	0.250000	0.250000	0.250000	0.250000	12.497724	
594000	-60.599976	599	2	1	'0 Z 1 1 0 0 1 1 	D	0.860325	0.000000	3.687752	3.687752	0.860325	0.860325	3.687752	3.687752	0.250000	0.250000	0.250000	0.250000	1.542612	
595000	-57.268345	885	3	2	'0 Z 1 1 2 Z 1 1 	D	0.274798	0.000000	1.067975	1.067975	0.171068	0.000000	1.067975	1.067975	0.272736	0.256743	0.229483	0.241037	0.271567	
596000	-58.055681	157	2	1	'0 Z 1 1 0 0 1 1 	D	2.349177	0.000000	6.213423	6.213423	2.349177	2.349177	6.213423	6.213423	0.250000	0.250000	0.250000	0.250000	7.650465	
597000	-56.874145	20	2	2	'0 Z 1 1 Z 0 1 1 	D	0.450342	0.000000	1.123756	1.123756	0.000000	0.450342	1.123756	1.123756	0.257947	0.252912	0.242027	0.247113	2.345227	
598000	-58.557169	360	2	1	'0 Z 1 1 0 0 1 1 	D	0.215521	0.000000	0.412285	0.412285	0.215521	0.215521	0.412285	0.412285	0.242037	0.249415	0.253771	0.254778	0.633110	
599000	-62.462140	49	1	1	'0 Z 0 0 0 0 0 0 	D	0.529541	0.000000	0.529541	0.529541	0.529541	0.529541	0.529541	0.529541	0.249826	0.250017	0.250021	0.250137	7.794267	
600000	-61.259677	954	2	1	'1 Z 0 0 1 1 1 0 	D	10.494925	0.000000	50.047073	50.047073	10.494925	10.494925	10.494925	50.047073	0.250000	0.250000	0.250000	0.250000	26.499000	
601000	-60.900627	46	2	1	'1 Z 0 0 1 1 1 0 	D	13.209402	0.000000	34.365505	34.365505	13.209402	13.209402	13.209402	34.365505	0.250000	0.250000	0.250000	0.250000	30.968879	
602000	-61.985894	451	2	2	'1 Z 0 0 1 1 Z 0 	D	3.052751	0.000000	10.559557	10.559557	3.052751	3.052751	0.000000	10.559557	0.250000	0.250000	0.250000	0.250000	30.216239	
603000	-61.386705	11	2	2	'1 Z 0 0 1 Z 0 0 	D	1.170424	0.000000	5.278377	5.278377	1.170424	0.000000	5.278377	5.278377	0.250000	0.250000	0.250000	0.250000	23.933604	
604000	-61.042647	900	2	1	'1 Z 0 0 1 1 0 0 	D	11.264325	0.000000	57.997825	57.997825	11.264325	11.264325	57.997825	57.997825	0.250000	0.250000	0.250000	0.250000	13.895788	
605000	-60.883023	500	2	2	'1 Z Z 0 1 1 0 0 	D	0.892756	0.000000	0.000000	12.426945	0.892756	0.892756	12.426945	12.426945	0.250000	0.250000	0.250000	0.250000	26.489386	
606000	-60.253802	582	2	2	'1 Z 0 0 1 Z 0 0 	D	11.448965	0.000000	31.192743	31.192743	11.448965	0.000000	31.192743	31.192743	0.250000	0.250000	0.250000	0.250000	11.404852	
607000	-56.286955	209	2	3	'1 Z 0 0 1 Z Z 0 	D	0.202932	0.000000	0.672554	0.672554	0.202932	0.000000	0.000000	0.672554	0.274785	0.248383	0.247191	0.229641	2.496833	
608000	-64.258894	11	2	1	'1 Z 0 0 1 0 0 0 	D	5.664025	0.000000	10.866292	10.866292	5.664025	10.866292	10.866292	10.866292	0.250000	0.250000	0.250000	0.250000	18.388560	
609000	-61.759672	492	2	1	'Z 1 0 0 1 0 0 0 	D	0.000000	0.703837	2.232222	2.232222	0.703837	2.232222	2.232222	2.232222	0.250000	0.250000	0.250000	0.250000	17.429075	
610000	-65.343995	874	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.115762	4.115762	4.115762	4.115762	4.115762	4.115762	4.115762	0.250000	0.250000	0.250000	0.250000	6.898255	
611000	-65.343995	689	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	21.010179	21.010179	21.010179	21.010179	21.010179	21.010179	21.010179	0.250000	0.250000	0.250000	0.250000	18.186388	
612000	-65.227257	186	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.145478	0.145478	0.145478	0.145478	0.145478	0.145478	0.000000	0.223435	0.307297	0.240237	0.229031	3.691105	
613000	-61.533709	410	2	1	'Z 0 0 0 1 1 1 1 	D	0.000000	3.236779	3.236779	3.236779	12.586698	12.586698	12.586698	12.586698	0.250000	0.250000	0.250000	0.250000	12.312606	
614000	-62.579569	691	2	1	'Z 0 0 0 1 1 1 0 	D	0.000000	17.170352	17.170352	17.170352	25.445023	25.445023	25.445023	17.170352	0.250000	0.250000	0.250000	0.250000	11.640237	
615000	-65.343995	754	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	10.458038	10.458038	10.458038	10.458038	10.458038	10.458038	10.458038	0.250000	0.250000	0.250000	0.250000	9.141096	
616000	-65.327057	184	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.674448	3.674448	3.674448	3.674448	3.674448	3.674448	3.674448	0.250000	0.250000	0.250000	0.250000	3.888148	
617000	-65.343995	886	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	7.672949	7.672949	7.672949	7.672949	7.672949	7.672949	7.672949	0.250000	0.250000	0.250000	0.250000	25.037083	
618000	-60.926514	265	2	1	'Z 1 0 1 0 0 0 0 	D	0.000000	15.175238	33.729142	15.175238	33.729142	33.729142	33.729142	33.729142	0.250000	0.250000	0.250000	0.250000	23.842535	
619000	-61.668830	541	2	1	'Z 0 1 1 0 1 1 1 	D	0.000000	5.016987	25.115300	25.115300	5.016987	25.115300	25.115300	25.115300	0.250000	0.250000	0.250000	0.250000	22.116750	
620000	-61.133725	71	2	1	'1 1 0 0 Z 0 0 0 	D	0.874108	0.874108	12.993269	12.993269	0.000000	12.993269	12.993269	12.993269	0.250000	0.250000	0.250000	0.250000	13.915481	
621000	-65.343995	286	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	14.590617	14.590617	14.590617	14.590617	14.590617	14.590617	14.590617	0.250000	0.250000	0.250000	0.250000	6.109193	
622000	-64.990852	318	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.366382	0.366382	0.366382	0.366382	0.366382	0.366382	0.366382	0.250170	0.250014	0.249956	0.249860	1.387726	
623000	-64.298460	141	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.198939	0.198939	0.198939	0.198939	0.198939	0.198939	0.198939	0.237462	0.256573	0.247509	0.258456	0.731978	
624000	-60.069120	367	1	1	'0 0 0 0 0 0 0 Z 	D	0.075493	0.075493	0.075493	0.075493	0.075493	0.075493	0.075493	0.000000	0.384125	0.257246	0.241200	0.117429	0.720513	
625000	-61.174768	799	1	2	'0 0 0 0 0 Z 0 Z 	D	0.099852	0.099852	0.099852	0.099852	0.099852	0.000000	0.099852	0.000000	0.401763	0.381491	0.074450	0.142296	3.916183	
626000	-62.271479	554	1	2	'0 0 0 0 0 Z 0 Z 	D	0.045317	0.045317	0.045317	0.045317	0.045317	0.000000	0.045317	0.000000	0.345119	0.441728	0.025285	0.187868	4.438752	
627000	-60.107587	517	1	2	'0 0 0 0 0 Z 0 Z 	D	0.060611	0.060611	0.060611	0.060611	0.060611	0.000000	0.060611	0.000000	0.394843	0.417157	0.041343	0.146657	18.454572	
628000	-58.490181	560	1	2	'0 0 0 0 0 0 Z Z 	D	0.069604	0.069604	0.069604	0.069604	0.069604	0.069604	0.000000	0.000000	0.433641	0.294888	0.271471	0.000000	31.452919	
629000	-62.125379	595	1	0	'0 0 0 0 0 0 0 0 	I	0.048644	0.048644	0.048644	0.048644	0.048644	0.048644	0.048644	0.048644	0.443229	0.268603	0.179430	0.108738	34.890860	
630000	-60.580782	455	1	1	'0 0 0 0 0 Z 0 0 	D	0.063272	0.063272	0.063272	0.063272	0.063272	0.000000	0.063272	0.063272	0.405176	0.385087	0.056344	0.153393	25.562752	
631000	-61.009748	524	1	2	'0 0 0 0 0 Z 0 Z 	D	0.118636	0.118636	0.118636	0.118636	0.118636	0.000000	0.118636	0.000000	0.286840	0.351569	0.121583	0.240008	8.406269	
632000	-60.398815	152	1	1	'0 0 0 0 0 0 0 Z 	D	0.086886	0.086886	0.086886	0.086886	0.086886	0.086886	0.086886	0.000000	0.356640	0.268619	0.236500	0.138241	11.122875	
633000	-59.869266	718	1	3	'0 0 0 0 0 Z Z Z 	D	0.091831	0.091831	0.091831	0.091831	0.091831	0.000000	0.000000	0.000000	0.406759	0.506092	0.087149	0.000000	6.110374	
634000	-61.005228	158	1	0	'0 0 0 0 0 0 0 0 	I	0.117187	0.117187	0.117187	0.117187	0.117187	0.117187	0.117187	0.117187	0.322138	0.246966	0.243906	0.186990	2.720459	
635000	-61.939434	198	1	3	'0 0 0 0 0 Z Z Z 	D	0.046320	0.046320	0.046320	0.046320	0.046320	0.000000	0.000000	0.000000	0.434903	0.543543	0.021554	0.000000	3.067776	
636000	-60.701052	637	1	1	'0 0 0 0 0 Z 0 0 	D	0.095036	0.095036	0.095036	0.095036	0.095036	0.000000	0.095036	0.095036	0.317985	0.394045	0.072636	0.215334	1.889709	
637000	-59.985220	41	1	2	'0 0 0 0 0 Z 0 Z 	D	0.059953	0.059953	0.059953	0.059953	0.059953	0.000000	0.059953	0.000000	0.402311	0.435856	0.036472	0.125361	1.795277	
638000	-60.394104	735	1	1	'0 0 0 0 0 0 0 Z 	D	0.052092	0.052092	0.052092	0.052092	0.052092	0.052092	0.052092	0.000000	0.524141	0.233431	0.189668	0.052760	1.098039	
639000	-61.420062	470	1	2	'0 0 0 0 0 0 Z Z 	D	0.065035	0.065035	0.065035	0.065035	0.065035	0.065035	0.000000	0.000000	0.534364	0.247967	0.217669	0.000000	0.989096	
640000	-59.910435	860	1	2	'0 0 0 0 0 0 Z Z 	D	0.070545	0.070545	0.070545	0.070545	0.070545	0.070545	0.000000	0.000000	0.527145	0.267619	0.205235	0.000000	3.794177	
641000	-59.352335	838	1	3	'0 0 0 0 0 Z Z Z 	D	0.059212	0.059212	0.059212	0.059212	0.059212	0.000000	0.000000	0.000000	0.424981	0.490266	0.084753	0.000000	5.494321	
642000	-54.494606	788	2	2	'0 Z 1 1 0 Z 0 1 	D	1.046422	0.000000	3.466992	3.466992	1.046422	0.000000	1.046422	3.466992	0.250000	0.250000	0.250000	0.250000	5.519601	
643000	-58.636137	12	2	1	'0 Z 1 1 0 0 0 1 	D	0.465299	0.000000	1.362517	1.362517	0.465299	0.465299	0.465299	1.362517	0.250011	0.250001	0.249995	0.249993	2.233527	
644000	-55.757257	116	2	2	'0 Z 1 1 0 Z 1 1 	D	0.625740	0.000000	2.208981	2.208981	0.625740	0.000000	2.208981	2.208981	0.250011	0.250002	0.249992	0.249995	13.442342	
645000	-56.802672	100	2	2	'1 Z 0 0 1 1 Z 0 	D	0.562591	0.000000	1.703554	1.703554	0.562591	0.562591	0.000000	1.703554	0.250170	0.250010	0.249951	0.249869	3.511465	
646000	-56.753335	371	2	2	'1 Z 0 1 1 0 Z 0 	D	1.380396	0.000000	3.381609	1.380396	1.380396	3.381609	0.000000	3.381609	0.250000	0.250000	0.250000	0.250000	2.532351	
647000	-62.134255	731	1	1	'0 Z 0 0 0 0 0 0 	D	0.115721	0.000000	0.115721	0.115721	0.115721	0.115721	0.115721	0.115721	0.055732	0.160619	0.412593	0.371056	1.199955	
