Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=2_LA1=2.txt
Log File Name:                   LL1=2_LA1=2.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            791300903
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=2_LA1=2.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
265000	-70.535823	151	1	1	'0 Z 0 0 0 0 0 0 	D	30.465692	0.000000	30.465692	30.465692	30.465692	30.465692	30.465692	30.465692	0.250000	0.250000	0.250000	0.250000	34.278389	
266000	-70.535823	541	1	1	'0 Z 0 0 0 0 0 0 	D	8.168926	0.000000	8.168926	8.168926	8.168926	8.168926	8.168926	8.168926	0.250000	0.250000	0.250000	0.250000	40.391825	
267000	-70.535816	987	1	1	'0 Z 0 0 0 0 0 0 	D	7.746197	0.000000	7.746197	7.746197	7.746197	7.746197	7.746197	7.746197	0.250000	0.250000	0.250000	0.250000	33.888075	
268000	-69.552723	497	1	1	'0 Z 0 0 0 0 0 0 	D	0.472501	0.000000	0.472501	0.472501	0.472501	0.472501	0.472501	0.472501	0.248650	0.250105	0.250188	0.251057	38.644192	
269000	-70.335172	441	1	1	'0 Z 0 0 0 0 0 0 	D	1.641698	0.000000	1.641698	1.641698	1.641698	1.641698	1.641698	1.641698	0.250000	0.250000	0.250000	0.250000	4.256045	
270000	-70.535823	932	1	1	'0 Z 0 0 0 0 0 0 	D	53.838479	0.000000	53.838479	53.838479	53.838479	53.838479	53.838479	53.838479	0.250000	0.250000	0.250000	0.250000	21.640415	
271000	-70.535747	550	1	1	'0 Z 0 0 0 0 0 0 	D	5.411221	0.000000	5.411221	5.411221	5.411221	5.411221	5.411221	5.411221	0.250000	0.250000	0.250000	0.250000	16.239993	
272000	-70.535823	211	1	1	'0 Z 0 0 0 0 0 0 	D	72.204811	0.000000	72.204811	72.204811	72.204811	72.204811	72.204811	72.204811	0.250000	0.250000	0.250000	0.250000	35.322396	
273000	-70.535821	215	1	1	'0 Z 0 0 0 0 0 0 	D	3.275247	0.000000	3.275247	3.275247	3.275247	3.275247	3.275247	3.275247	0.250000	0.250000	0.250000	0.250000	37.910746	
274000	-69.808898	354	1	1	'0 Z 0 0 0 0 0 0 	D	0.482962	0.000000	0.482962	0.482962	0.482962	0.482962	0.482962	0.482962	0.249821	0.250017	0.250022	0.250141	33.571824	
275000	-70.535823	186	1	1	'0 Z 0 0 0 0 0 0 	D	6.194613	0.000000	6.194613	6.194613	6.194613	6.194613	6.194613	6.194613	0.250000	0.250000	0.250000	0.250000	29.957164	
276000	-70.535823	511	1	1	'0 Z 0 0 0 0 0 0 	D	38.433195	0.000000	38.433195	38.433195	38.433195	38.433195	38.433195	38.433195	0.250000	0.250000	0.250000	0.250000	31.795493	
277000	-69.282601	977	1	2	'0 Z 0 0 Z 0 0 0 	D	0.471921	0.000000	0.471921	0.471921	0.000000	0.471921	0.471921	0.471921	0.289783	0.266896	0.209630	0.233691	3.814988	
278000	-70.535823	489	1	1	'0 Z 0 0 0 0 0 0 	D	3.128605	0.000000	3.128605	3.128605	3.128605	3.128605	3.128605	3.128605	0.250000	0.250000	0.250000	0.250000	2.546804	
279000	-68.691270	620	1	1	'0 Z 0 0 0 0 0 0 	D	0.444628	0.000000	0.444628	0.444628	0.444628	0.444628	0.444628	0.444628	0.248935	0.250084	0.250148	0.250834	11.164326	
280000	-70.559081	751	1	0	'0 0 0 0 0 0 0 0 	I	0.199235	0.199235	0.199235	0.199235	0.199235	0.199235	0.199235	0.199235	0.280261	0.267593	0.231301	0.220845	8.511164	
281000	-68.619187	764	1	1	'0 Z 0 0 0 0 0 0 	D	0.278668	0.000000	0.278668	0.278668	0.278668	0.278668	0.278668	0.278668	0.223053	0.250032	0.256276	0.270639	18.744413	
282000	-70.535823	869	1	1	'0 Z 0 0 0 0 0 0 	D	5.156674	0.000000	5.156674	5.156674	5.156674	5.156674	5.156674	5.156674	0.250000	0.250000	0.250000	0.250000	20.698347	
283000	-69.400203	697	1	2	'0 Z 0 0 Z 0 0 0 	D	0.218846	0.000000	0.218846	0.218846	0.000000	0.218846	0.218846	0.218846	0.305546	0.282046	0.182155	0.230253	4.142865	
284000	-71.682581	507	1	2	'0 Z 0 0 0 0 Z 0 	D	0.498618	0.000000	0.498618	0.498618	0.498618	0.498618	0.000000	0.498618	0.253853	0.250002	0.249999	0.246145	5.612872	
285000	-70.535823	188	1	1	'0 Z 0 0 0 0 0 0 	D	4.820446	0.000000	4.820446	4.820446	4.820446	4.820446	4.820446	4.820446	0.250000	0.250000	0.250000	0.250000	32.799042	
286000	-69.251375	665	1	1	'0 Z 0 0 0 0 0 0 	D	0.267712	0.000000	0.267712	0.267712	0.267712	0.267712	0.267712	0.267712	0.235287	0.250421	0.252897	0.261395	33.372717	
287000	-70.496266	364	1	1	'0 Z 0 0 0 0 0 0 	D	1.181690	0.000000	1.181690	1.181690	1.181690	1.181690	1.181690	1.181690	0.250000	0.250000	0.250000	0.250000	23.132077	
288000	-70.535823	281	1	1	'0 Z 0 0 0 0 0 0 	D	26.404783	0.000000	26.404783	26.404783	26.404783	26.404783	26.404783	26.404783	0.250000	0.250000	0.250000	0.250000	21.362416	
289000	-69.891428	52	1	1	'0 Z 0 0 0 0 0 0 	D	0.471950	0.000000	0.471950	0.471950	0.471950	0.471950	0.471950	0.471950	0.248157	0.250126	0.250280	0.251437	15.960882	
290000	-71.424211	310	1	2	'0 Z 0 0 Z 0 0 0 	D	1.363579	0.000000	1.363579	1.363579	0.000000	1.363579	1.363579	1.363579	0.253156	0.251308	0.246842	0.248693	16.703472	
291000	-70.504295	847	1	1	'0 Z 0 0 0 0 0 0 	D	5.688426	0.000000	5.688426	5.688426	5.688426	5.688426	5.688426	5.688426	0.250000	0.250000	0.250000	0.250000	8.170792	
292000	-70.535823	99	1	1	'0 Z 0 0 0 0 0 0 	D	4.140207	0.000000	4.140207	4.140207	4.140207	4.140207	4.140207	4.140207	0.250000	0.250000	0.250000	0.250000	11.341427	
293000	-68.650375	265	1	2	'0 Z 0 0 Z 0 0 0 	D	0.214163	0.000000	0.214163	0.214163	0.000000	0.214163	0.214163	0.214163	0.330657	0.287990	0.163330	0.218024	1.617019	
294000	-70.446221	960	1	1	'0 Z 0 0 0 0 0 0 	D	1.025833	0.000000	1.025833	1.025833	1.025833	1.025833	1.025833	1.025833	0.250000	0.250000	0.250000	0.250000	1.374129	
295000	-70.046189	539	1	3	'0 Z 0 0 Z Z 0 0 	D	0.299579	0.000000	0.299579	0.299579	0.000000	0.000000	0.299579	0.299579	0.585000	0.332157	0.000000	0.082843	0.685432	
296000	-69.973524	116	1	1	'0 Z 0 0 0 0 0 0 	D	4.453610	0.000000	4.453610	4.453610	4.453610	4.453610	4.453610	4.453610	0.250000	0.250000	0.250000	0.250000	1.774289	
297000	-70.504943	532	1	1	'0 Z 0 0 0 0 0 0 	D	0.900226	0.000000	0.900226	0.900226	0.900226	0.900226	0.900226	0.900226	0.250000	0.250000	0.250000	0.250000	0.804554	
298000	-68.674997	446	1	2	'0 Z 0 0 Z 0 0 0 	D	0.281546	0.000000	0.281546	0.281546	0.000000	0.281546	0.281546	0.281546	0.341003	0.293930	0.151004	0.214063	0.261088	
299000	-70.535778	748	1	1	'0 Z 0 0 0 0 0 0 	D	32.189965	0.000000	32.189965	32.189965	32.189965	32.189965	32.189965	32.189965	0.250000	0.250000	0.250000	0.250000	9.817763	
300000	-70.958092	5	1	2	'0 Z 0 0 Z 0 0 0 	D	0.582733	0.000000	0.582733	0.582733	0.000000	0.582733	0.582733	0.582733	0.265577	0.256480	0.234385	0.243559	6.763122	
301000	-69.140432	123	1	1	'0 Z 0 0 0 0 0 0 	D	0.468980	0.000000	0.468980	0.468980	0.468980	0.468980	0.468980	0.468980	0.249411	0.250049	0.250078	0.250461	13.781356	
302000	-71.974234	388	1	1	'0 0 0 Z 0 0 0 0 	D	10.251018	10.251018	10.251018	0.000000	10.251018	10.251018	10.251018	10.251018	0.250000	0.250000	0.250000	0.250000	14.424121	
303000	-71.590099	235	1	1	'0 0 0 Z 0 0 0 0 	D	4.235122	4.235122	4.235122	0.000000	4.235122	4.235122	4.235122	4.235122	0.250000	0.250000	0.250000	0.250000	18.798634	
304000	-71.974233	123	1	1	'0 0 0 Z 0 0 0 0 	D	9.539170	9.539170	9.539170	0.000000	9.539170	9.539170	9.539170	9.539170	0.250000	0.250000	0.250000	0.250000	20.227899	
305000	-71.249695	622	1	1	'0 0 0 Z 0 0 0 0 	D	0.548406	0.548406	0.548406	0.000000	0.548406	0.548406	0.548406	0.548406	0.250050	0.249477	0.250411	0.250062	20.189975	
306000	-71.497926	549	1	1	'0 0 0 Z 0 0 0 0 	D	0.579510	0.579510	0.579510	0.000000	0.579510	0.579510	0.579510	0.579510	0.250010	0.249903	0.250077	0.250011	3.661937	
307000	-69.452358	350	1	0	'0 0 0 0 0 0 0 0 	I	0.083859	0.083859	0.083859	0.083859	0.083859	0.083859	0.083859	0.083859	0.257594	0.372146	0.151454	0.218806	2.191359	
308000	-70.457283	946	1	1	'0 0 Z 0 0 0 0 0 	D	0.074455	0.074455	0.000000	0.074455	0.074455	0.074455	0.074455	0.074455	0.561705	0.043070	0.276322	0.118903	9.250721	
309000	-70.630309	554	1	2	'0 0 0 Z 0 0 Z 0 	D	0.444086	0.444086	0.444086	0.000000	0.444086	0.444086	0.000000	0.444086	0.264903	0.283697	0.236429	0.214972	4.581531	
310000	-71.974230	960	1	1	'0 0 0 Z 0 0 0 0 	D	3.466360	3.466360	3.466360	0.000000	3.466360	3.466360	3.466360	3.466360	0.250000	0.250000	0.250000	0.250000	5.381828	
311000	-71.974234	344	1	1	'0 0 0 Z 0 0 0 0 	D	5.208601	5.208601	5.208601	0.000000	5.208601	5.208601	5.208601	5.208601	0.250000	0.250000	0.250000	0.250000	3.757456	
312000	-71.950361	933	1	1	'0 0 0 Z 0 0 0 0 	D	1.277370	1.277370	1.277370	0.000000	1.277370	1.277370	1.277370	1.277370	0.250000	0.250000	0.250000	0.250000	2.290691	
313000	-72.529260	571	1	1	'0 0 0 Z 0 0 0 0 	D	0.739417	0.739417	0.739417	0.000000	0.739417	0.739417	0.739417	0.739417	0.250000	0.249997	0.250002	0.250000	3.852331	
314000	-71.913732	971	1	2	'0 0 Z Z 0 0 0 0 	D	0.170960	0.170960	0.000000	0.000000	0.170960	0.170960	0.170960	0.170960	0.271768	0.000000	0.486197	0.242035	0.493062	
315000	-70.535826	143	1	1	'0 Z 0 0 0 0 0 0 	D	3.790999	0.000000	3.790999	3.790999	3.790999	3.790999	3.790999	3.790999	0.250000	0.250000	0.250000	0.250000	14.842758	
316000	-70.531852	636	1	1	'0 Z 0 0 0 0 0 0 	D	3.998437	0.000000	3.998437	3.998437	3.998437	3.998437	3.998437	3.998437	0.250000	0.250000	0.250000	0.250000	11.391377	
317000	-69.412024	646	1	2	'0 Z 0 0 Z 0 0 0 	D	0.463685	0.000000	0.463685	0.463685	0.000000	0.463685	0.463685	0.463685	0.298378	0.270265	0.201309	0.230048	1.869042	
318000	-70.535823	517	1	1	'0 Z 0 0 0 0 0 0 	D	8.138651	0.000000	8.138651	8.138651	8.138651	8.138651	8.138651	8.138651	0.250000	0.250000	0.250000	0.250000	12.452373	
319000	-70.535624	992	1	1	'0 Z 0 0 0 0 0 0 	D	60.198438	0.000000	60.198438	60.198438	60.198438	60.198438	60.198438	60.198438	0.250000	0.250000	0.250000	0.250000	34.526978	
320000	-69.874713	784	1	1	'0 Z 0 0 0 0 0 0 	D	1.726915	0.000000	1.726915	1.726915	1.726915	1.726915	1.726915	1.726915	0.250000	0.250000	0.250000	0.250000	45.616031	
321000	-70.535823	217	1	1	'0 Z 0 0 0 0 0 0 	D	43.702727	0.000000	43.702727	43.702727	43.702727	43.702727	43.702727	43.702727	0.250000	0.250000	0.250000	0.250000	13.176283	
322000	-70.535823	672	1	1	'0 Z 0 0 0 0 0 0 	D	30.280222	0.000000	30.280222	30.280222	30.280222	30.280222	30.280222	30.280222	0.250000	0.250000	0.250000	0.250000	24.352861	
323000	-70.535823	69	1	1	'0 Z 0 0 0 0 0 0 	D	56.484234	0.000000	56.484234	56.484234	56.484234	56.484234	56.484234	56.484234	0.250000	0.250000	0.250000	0.250000	37.654294	
324000	-70.535823	804	1	1	'0 Z 0 0 0 0 0 0 	D	4.649583	0.000000	4.649583	4.649583	4.649583	4.649583	4.649583	4.649583	0.250000	0.250000	0.250000	0.250000	38.919103	
325000	-70.511564	390	1	1	'0 Z 0 0 0 0 0 0 	D	6.380585	0.000000	6.380585	6.380585	6.380585	6.380585	6.380585	6.380585	0.250000	0.250000	0.250000	0.250000	22.010754	
326000	-70.535823	634	1	1	'0 Z 0 0 0 0 0 0 	D	11.120799	0.000000	11.120799	11.120799	11.120799	11.120799	11.120799	11.120799	0.250000	0.250000	0.250000	0.250000	28.415199	
327000	-70.535823	405	1	1	'0 Z 0 0 0 0 0 0 	D	71.362845	0.000000	71.362845	71.362845	71.362845	71.362845	71.362845	71.362845	0.250000	0.250000	0.250000	0.250000	53.811160	
328000	-70.167658	483	1	1	'0 Z 0 0 0 0 0 0 	D	18.899685	0.000000	18.899685	18.899685	18.899685	18.899685	18.899685	18.899685	0.250000	0.250000	0.250000	0.250000	28.840984	
329000	-70.518646	880	1	1	'0 Z 0 0 0 0 0 0 	D	3.724296	0.000000	3.724296	3.724296	3.724296	3.724296	3.724296	3.724296	0.250000	0.250000	0.250000	0.250000	5.296015	
330000	-70.490092	805	1	1	'0 Z 0 0 0 0 0 0 	D	21.755200	0.000000	21.755200	21.755200	21.755200	21.755200	21.755200	21.755200	0.250000	0.250000	0.250000	0.250000	15.014536	
331000	-74.859896	977	1	2	'0 Z 0 0 Z 0 0 0 	D	22.175812	0.000000	22.175812	22.175812	0.000000	22.175812	22.175812	22.175812	0.250000	0.250000	0.250000	0.250000	24.140372	
332000	-74.859896	339	1	0	'0 0 0 0 0 0 0 0 	I	21.758873	21.758873	21.758873	21.758873	21.758873	21.758873	21.758873	21.758873	0.250000	0.250000	0.250000	0.250000	21.388044	
333000	-71.974000	891	1	1	'0 0 0 Z 0 0 0 0 	D	58.023734	58.023734	58.023734	0.000000	58.023734	58.023734	58.023734	58.023734	0.250000	0.250000	0.250000	0.250000	28.746163	
334000	-70.495388	688	1	1	'0 Z 0 0 0 0 0 0 	D	4.972360	0.000000	4.972360	4.972360	4.972360	4.972360	4.972360	4.972360	0.250000	0.250000	0.250000	0.250000	23.316023	
335000	-70.535823	426	1	1	'0 Z 0 0 0 0 0 0 	D	7.313944	0.000000	7.313944	7.313944	7.313944	7.313944	7.313944	7.313944	0.250000	0.250000	0.250000	0.250000	25.442671	
336000	-69.174593	107	1	1	'0 Z 0 0 0 0 0 0 	D	0.306770	0.000000	0.306770	0.306770	0.306770	0.306770	0.306770	0.306770	0.244119	0.250283	0.251044	0.254553	3.396998	
337000	-70.525391	554	1	1	'0 Z 0 0 0 0 0 0 	D	2.370570	0.000000	2.370570	2.370570	2.370570	2.370570	2.370570	2.370570	0.250000	0.250000	0.250000	0.250000	11.331147	
338000	-70.535823	546	1	1	'0 Z 0 0 0 0 0 0 	D	12.747933	0.000000	12.747933	12.747933	12.747933	12.747933	12.747933	12.747933	0.250000	0.250000	0.250000	0.250000	19.648224	
339000	-70.535826	574	1	1	'0 Z 0 0 0 0 0 0 	D	3.336985	0.000000	3.336985	3.336985	3.336985	3.336985	3.336985	3.336985	0.250000	0.250000	0.250000	0.250000	16.013019	
340000	-71.468039	218	1	2	'0 Z 0 0 Z 0 0 0 	D	0.175794	0.000000	0.175794	0.175794	0.000000	0.175794	0.175794	0.175794	0.280080	0.296648	0.175386	0.247886	14.571645	
341000	-71.280904	868	1	1	'0 0 0 Z 0 0 0 0 	D	0.955654	0.955654	0.955654	0.000000	0.955654	0.955654	0.955654	0.955654	0.250000	0.250000	0.250000	0.250000	0.756085	
342000	-71.974234	767	1	1	'0 0 0 Z 0 0 0 0 	D	26.349450	26.349450	26.349450	0.000000	26.349450	26.349450	26.349450	26.349450	0.250000	0.250000	0.250000	0.250000	28.130668	
343000	-71.601339	885	1	1	'0 0 0 Z 0 0 0 0 	D	2.654369	2.654369	2.654369	0.000000	2.654369	2.654369	2.654369	2.654369	0.250000	0.250000	0.250000	0.250000	14.279809	
344000	-71.966017	286	1	1	'0 0 0 Z 0 0 0 0 	D	1.349058	1.349058	1.349058	0.000000	1.349058	1.349058	1.349058	1.349058	0.250000	0.250000	0.250000	0.250000	24.825632	
345000	-70.535823	10	1	1	'0 Z 0 0 0 0 0 0 	D	49.029871	0.000000	49.029871	49.029871	49.029871	49.029871	49.029871	49.029871	0.250000	0.250000	0.250000	0.250000	41.669016	
346000	-70.148569	534	1	1	'0 Z 0 0 0 0 0 0 	D	12.034631	0.000000	12.034631	12.034631	12.034631	12.034631	12.034631	12.034631	0.250000	0.250000	0.250000	0.250000	47.747428	
347000	-70.276933	650	1	1	'0 Z 0 0 0 0 0 0 	D	1.379055	0.000000	1.379055	1.379055	1.379055	1.379055	1.379055	1.379055	0.250000	0.250000	0.250000	0.250000	45.661461	
348000	-70.535764	971	1	1	'0 Z 0 0 0 0 0 0 	D	3.204422	0.000000	3.204422	3.204422	3.204422	3.204422	3.204422	3.204422	0.250000	0.250000	0.250000	0.250000	47.002794	
349000	-70.535823	295	1	1	'0 Z 0 0 0 0 0 0 	D	42.562907	0.000000	42.562907	42.562907	42.562907	42.562907	42.562907	42.562907	0.250000	0.250000	0.250000	0.250000	51.841523	
350000	-70.535823	352	1	1	'0 Z 0 0 0 0 0 0 	D	84.541995	0.000000	84.541995	84.541995	84.541995	84.541995	84.541995	84.541995	0.250000	0.250000	0.250000	0.250000	61.741334	
351000	-70.535823	310	1	1	'0 Z 0 0 0 0 0 0 	D	45.398310	0.000000	45.398310	45.398310	45.398310	45.398310	45.398310	45.398310	0.250000	0.250000	0.250000	0.250000	63.176835	
352000	-70.535823	73	1	1	'0 Z 0 0 0 0 0 0 	D	33.600401	0.000000	33.600401	33.600401	33.600401	33.600401	33.600401	33.600401	0.250000	0.250000	0.250000	0.250000	43.179158	
353000	-70.535694	936	1	1	'0 Z 0 0 0 0 0 0 	D	29.892813	0.000000	29.892813	29.892813	29.892813	29.892813	29.892813	29.892813	0.250000	0.250000	0.250000	0.250000	49.290911	
354000	-74.859896	81	1	0	'0 0 0 0 0 0 0 0 	I	3.871843	3.871843	3.871843	3.871843	3.871843	3.871843	3.871843	3.871843	0.250000	0.250000	0.250000	0.250000	48.706355	
355000	-71.974234	323	1	1	'0 0 0 Z 0 0 0 0 	D	46.289952	46.289952	46.289952	0.000000	46.289952	46.289952	46.289952	46.289952	0.250000	0.250000	0.250000	0.250000	39.528568	
356000	-71.974234	156	1	1	'0 0 0 Z 0 0 0 0 	D	17.471429	17.471429	17.471429	0.000000	17.471429	17.471429	17.471429	17.471429	0.250000	0.250000	0.250000	0.250000	23.773355	
357000	-71.974234	770	1	1	'0 0 0 Z 0 0 0 0 	D	34.454502	34.454502	34.454502	0.000000	34.454502	34.454502	34.454502	34.454502	0.250000	0.250000	0.250000	0.250000	32.921934	
358000	-69.988204	866	1	2	'0 0 0 0 0 0 Z Z 	D	0.080024	0.080024	0.080024	0.080024	0.080024	0.080024	0.000000	0.000000	0.370982	0.462194	0.166824	0.000000	36.439193	
359000	-71.974234	613	1	1	'0 0 0 Z 0 0 0 0 	D	31.389308	31.389308	31.389308	0.000000	31.389308	31.389308	31.389308	31.389308	0.250000	0.250000	0.250000	0.250000	39.664016	
360000	-69.567985	370	1	1	'0 0 0 Z 0 0 0 0 	D	0.160876	0.160876	0.160876	0.000000	0.160876	0.160876	0.160876	0.160876	0.256659	0.196710	0.291871	0.254761	26.730957	
361000	-69.575011	319	2	1	'0 1 0 Z 1 0 1 0 	D	3.179466	0.556757	3.179466	0.000000	0.556757	3.179466	0.556757	3.179466	0.250001	0.250001	0.249999	0.249999	11.476446	
362000	-71.974234	708	1	1	'0 0 0 Z 0 0 0 0 	D	12.460632	12.460632	12.460632	0.000000	12.460632	12.460632	12.460632	12.460632	0.250000	0.250000	0.250000	0.250000	8.324890	
363000	-71.974234	293	1	1	'0 0 0 Z 0 0 0 0 	D	45.733578	45.733578	45.733578	0.000000	45.733578	45.733578	45.733578	45.733578	0.250000	0.250000	0.250000	0.250000	30.827289	
364000	-71.974234	924	1	1	'0 0 0 Z 0 0 0 0 	D	18.102696	18.102696	18.102696	0.000000	18.102696	18.102696	18.102696	18.102696	0.250000	0.250000	0.250000	0.250000	45.610021	
365000	-74.859889	72	1	2	'0 0 0 Z 0 0 Z 0 	D	6.703129	6.703129	6.703129	0.000000	6.703129	6.703129	0.000000	6.703129	0.250000	0.250000	0.250000	0.250000	51.245645	
366000	-71.960361	627	1	1	'0 0 0 Z 0 0 0 0 	D	0.941547	0.941547	0.941547	0.000000	0.941547	0.941547	0.941547	0.941547	0.250000	0.250000	0.250000	0.250000	50.403525	
367000	-69.905193	782	2	2	'0 1 0 Z 0 0 Z 0 	D	48.010782	20.312074	48.010782	0.000000	48.010782	48.010782	0.000000	48.010782	0.250000	0.250000	0.250000	0.250000	37.034479	
368000	-71.974234	297	1	1	'0 0 0 Z 0 0 0 0 	D	25.345621	25.345621	25.345621	0.000000	25.345621	25.345621	25.345621	25.345621	0.250000	0.250000	0.250000	0.250000	34.555836	
369000	-71.974203	436	1	1	'0 0 0 Z 0 0 0 0 	D	3.922520	3.922520	3.922520	0.000000	3.922520	3.922520	3.922520	3.922520	0.250000	0.250000	0.250000	0.250000	20.687650	
370000	-71.973548	211	1	1	'0 0 0 Z 0 0 0 0 	D	37.064232	37.064232	37.064232	0.000000	37.064232	37.064232	37.064232	37.064232	0.250000	0.250000	0.250000	0.250000	27.696583	
371000	-71.974234	860	1	1	'0 0 0 Z 0 0 0 0 	D	14.423939	14.423939	14.423939	0.000000	14.423939	14.423939	14.423939	14.423939	0.250000	0.250000	0.250000	0.250000	21.344803	
372000	-71.746385	598	1	2	'0 0 0 Z Z 0 0 0 	D	0.225455	0.225455	0.225455	0.000000	0.000000	0.225455	0.225455	0.225455	0.259248	0.315361	0.174331	0.251059	1.996430	
373000	-69.797685	947	1	1	'0 0 0 Z 0 0 0 0 	D	0.132649	0.132649	0.132649	0.000000	0.132649	0.132649	0.132649	0.132649	0.266343	0.144702	0.320189	0.268767	1.002884	
374000	-69.588652	311	1	1	'0 0 0 0 0 0 Z 0 	D	0.125100	0.125100	0.125100	0.125100	0.125100	0.125100	0.000000	0.125100	0.395004	0.380916	0.172621	0.051459	0.359893	
375000	-71.652581	936	1	1	'0 0 0 Z 0 0 0 0 	D	5.662403	5.662403	5.662403	0.000000	5.662403	5.662403	5.662403	5.662403	0.250000	0.250000	0.250000	0.250000	19.642863	
376000	-71.974234	354	1	1	'0 0 0 Z 0 0 0 0 	D	21.107535	21.107535	21.107535	0.000000	21.107535	21.107535	21.107535	21.107535	0.250000	0.250000	0.250000	0.250000	7.455816	
377000	-68.358605	341	1	1	'0 Z 0 0 0 0 0 0 	D	0.297142	0.000000	0.297142	0.297142	0.297142	0.297142	0.297142	0.297142	0.229990	0.250338	0.254323	0.265348	0.911019	
378000	-70.094347	289	1	1	'0 0 Z 0 0 0 0 0 	D	0.135981	0.135981	0.000000	0.135981	0.135981	0.135981	0.135981	0.135981	0.413340	0.092754	0.316468	0.177438	8.984491	
379000	-71.974234	12	1	1	'0 0 0 Z 0 0 0 0 	D	30.213035	30.213035	30.213035	0.000000	30.213035	30.213035	30.213035	30.213035	0.250000	0.250000	0.250000	0.250000	14.166853	
380000	-71.974234	592	1	1	'0 0 0 Z 0 0 0 0 	D	12.517614	12.517614	12.517614	0.000000	12.517614	12.517614	12.517614	12.517614	0.250000	0.250000	0.250000	0.250000	48.744326	
381000	-71.974234	472	1	1	'0 0 0 Z 0 0 0 0 	D	25.364927	25.364927	25.364927	0.000000	25.364927	25.364927	25.364927	25.364927	0.250000	0.250000	0.250000	0.250000	59.566768	
382000	-71.128271	656	1	1	'0 0 0 Z 0 0 0 0 	D	0.701868	0.701868	0.701868	0.000000	0.701868	0.701868	0.701868	0.701868	0.250008	0.249918	0.250065	0.250009	50.497556	
383000	-71.974213	701	1	1	'0 0 0 Z 0 0 0 0 	D	2.372794	2.372794	2.372794	0.000000	2.372794	2.372794	2.372794	2.372794	0.250000	0.250000	0.250000	0.250000	37.743818	
384000	-68.010588	353	2	2	'0 1 0 Z 0 0 Z 0 	D	6.780747	2.314041	6.780747	0.000000	6.780747	6.780747	0.000000	6.780747	0.250000	0.250000	0.250000	0.250000	60.130074	
385000	-71.974234	900	1	1	'0 0 0 Z 0 0 0 0 	D	25.634781	25.634781	25.634781	0.000000	25.634781	25.634781	25.634781	25.634781	0.250000	0.250000	0.250000	0.250000	70.589373	
386000	-71.974234	827	1	1	'0 0 0 Z 0 0 0 0 	D	42.527113	42.527113	42.527113	0.000000	42.527113	42.527113	42.527113	42.527113	0.250000	0.250000	0.250000	0.250000	99.240099	
387000	-71.932106	504	1	1	'0 0 0 Z 0 0 0 0 	D	22.050165	22.050165	22.050165	0.000000	22.050165	22.050165	22.050165	22.050165	0.250000	0.250000	0.250000	0.250000	88.953689	
388000	-71.974230	284	1	1	'0 0 0 Z 0 0 0 0 	D	15.695187	15.695187	15.695187	0.000000	15.695187	15.695187	15.695187	15.695187	0.250000	0.250000	0.250000	0.250000	72.631957	
389000	-71.158229	49	1	1	'0 0 0 Z 0 0 0 0 	D	7.224173	7.224173	7.224173	0.000000	7.224173	7.224173	7.224173	7.224173	0.250000	0.250000	0.250000	0.250000	65.794114	
390000	-73.020109	225	1	2	'0 0 0 Z 0 0 Z 0 	D	2.506378	2.506378	2.506378	0.000000	2.506378	2.506378	0.000000	2.506378	0.250000	0.250000	0.250000	0.250000	67.412161	
391000	-74.859896	557	1	0	'0 0 0 0 0 0 0 0 	I	30.021489	30.021489	30.021489	30.021489	30.021489	30.021489	30.021489	30.021489	0.250000	0.250000	0.250000	0.250000	44.945803	
392000	-71.973686	937	1	1	'0 0 0 Z 0 0 0 0 	D	8.697809	8.697809	8.697809	0.000000	8.697809	8.697809	8.697809	8.697809	0.250000	0.250000	0.250000	0.250000	29.286059	
393000	-71.974234	698	1	1	'0 0 0 Z 0 0 0 0 	D	11.411086	11.411086	11.411086	0.000000	11.411086	11.411086	11.411086	11.411086	0.250000	0.250000	0.250000	0.250000	29.222215	
394000	-70.496821	132	1	2	'0 0 0 Z 0 0 Z 0 	D	0.260801	0.260801	0.260801	0.000000	0.260801	0.260801	0.000000	0.260801	0.310392	0.352173	0.211592	0.125843	31.717469	
