Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=2_Wax1=0.txt
Log File Name:                   LL1=2_Wax1=0.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            254430252
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=2_Wax1=0.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
238000	-47.748283	475	1	2	'0 0 0 0 0 Z 0 Z 	D	0.066730	0.066730	0.066730	0.066730	0.066730	0.000000	0.066730	0.000000	0.313011	0.424905	0.048274	0.213810	15.883578	
239000	-46.876395	962	1	2	'0 0 0 0 0 0 Z Z 	D	0.037191	0.037191	0.037191	0.037191	0.037191	0.037191	0.000000	0.000000	0.443497	0.368817	0.187686	0.000000	25.763222	
240000	-47.656828	485	1	1	'0 0 0 0 0 0 Z 0 	D	0.039989	0.039989	0.039989	0.039989	0.039989	0.039989	0.000000	0.039989	0.514912	0.338590	0.128346	0.018152	48.597721	
241000	-46.994289	361	1	2	'0 0 Z 0 0 Z 0 0 	D	0.168224	0.168224	0.000000	0.168224	0.168224	0.000000	0.168224	0.168224	0.298408	0.174179	0.276225	0.251187	42.840695	
242000	-48.909817	448	1	0	'0 0 0 0 0 0 0 0 	I	0.082293	0.082293	0.082293	0.082293	0.082293	0.082293	0.082293	0.082293	0.286672	0.280875	0.218435	0.214018	36.965523	
243000	-48.346150	665	1	4	'0 0 Z 0 0 Z Z Z 	D	0.056173	0.056173	0.000000	0.056173	0.056173	0.000000	0.000000	0.000000	0.906077	0.000000	0.093923	0.000000	36.693327	
244000	-47.389911	952	1	1	'0 0 0 0 0 0 0 Z 	D	0.062345	0.062345	0.062345	0.062345	0.062345	0.062345	0.062345	0.000000	0.381719	0.279703	0.218782	0.119796	41.897287	
245000	-47.947614	368	1	4	'0 0 Z 0 0 Z Z Z 	D	0.060425	0.060425	0.000000	0.060425	0.060425	0.000000	0.000000	0.000000	0.948461	0.000000	0.051539	0.000000	52.762911	
246000	-47.876133	564	1	1	'0 0 0 0 0 Z 0 0 	D	0.058456	0.058456	0.058456	0.058456	0.058456	0.000000	0.058456	0.058456	0.399402	0.437714	0.027047	0.135837	46.438185	
247000	-46.593080	98	1	1	'0 0 0 0 0 0 Z 0 	D	0.121863	0.121863	0.121863	0.121863	0.121863	0.121863	0.000000	0.121863	0.318342	0.262841	0.254766	0.164051	53.883761	
248000	-47.323103	724	1	0	'0 0 0 0 0 0 0 0 	I	0.039130	0.039130	0.039130	0.039130	0.039130	0.039130	0.039130	0.039130	0.485298	0.260054	0.165801	0.088847	44.254258	
249000	-48.087299	692	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.100293	0.100293	0.100293	0.100293	0.100293	0.100293	0.100293	0.212550	0.329686	0.220981	0.236783	27.763863	
250000	-46.808375	925	1	2	'0 0 0 0 0 Z 0 Z 	D	0.041797	0.041797	0.041797	0.041797	0.041797	0.000000	0.041797	0.000000	0.315501	0.455911	0.022340	0.206248	10.246168	
251000	-46.047619	98	1	4	'0 0 Z 0 0 Z Z Z 	D	0.148377	0.148377	0.000000	0.148377	0.148377	0.000000	0.000000	0.000000	0.577344	0.000000	0.422656	0.000000	1.488437	
252000	-48.539920	461	1	1	'0 0 0 0 0 0 0 Z 	D	0.044566	0.044566	0.044566	0.044566	0.044566	0.044566	0.044566	0.000000	0.524308	0.259425	0.164068	0.052199	17.035194	
253000	-47.884332	393	1	2	'0 0 0 0 0 0 Z Z 	D	0.083474	0.083474	0.083474	0.083474	0.083474	0.083474	0.000000	0.000000	0.469327	0.325820	0.204853	0.000000	27.333625	
254000	-50.100986	442	1	3	'0 0 0 0 0 Z Z Z 	D	0.110124	0.110124	0.110124	0.110124	0.110124	0.000000	0.000000	0.000000	0.389648	0.482644	0.127708	0.000000	15.090631	
255000	-48.476490	453	1	3	'0 0 0 Z 0 0 Z Z 	D	0.067437	0.067437	0.067437	0.000000	0.067437	0.067437	0.000000	0.000000	0.500220	0.079991	0.419789	0.000000	20.972575	
256000	-47.352343	145	1	4	'0 0 Z 0 0 Z Z Z 	D	0.060829	0.060829	0.000000	0.060829	0.060829	0.000000	0.000000	0.000000	0.920674	0.000000	0.079326	0.000000	24.509202	
257000	-50.547671	643	1	4	'0 0 Z 0 0 Z Z Z 	D	0.207396	0.207396	0.000000	0.207396	0.207396	0.000000	0.000000	0.000000	0.535253	0.000000	0.464747	0.000000	16.401768	
258000	-47.257040	473	1	2	'0 0 0 0 0 Z 0 Z 	D	0.039979	0.039979	0.039979	0.039979	0.039979	0.000000	0.039979	0.000000	0.350084	0.460510	0.021315	0.168091	6.452530	
259000	-49.238021	929	1	1	'0 0 0 0 Z 0 0 0 	D	0.068403	0.068403	0.068403	0.068403	0.000000	0.068403	0.068403	0.068403	0.518162	0.360391	0.008620	0.112828	18.584826	
260000	-48.147682	55	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.114242	0.114242	0.114242	0.114242	0.114242	0.114242	0.114242	0.258745	0.300012	0.229276	0.211967	7.568160	
261000	-47.636183	468	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.083576	0.000000	0.000000	0.083576	0.083576	0.083576	0.083576	0.460271	0.000000	0.402705	0.137024	12.455741	
262000	-49.310842	102	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.235881	0.235881	0.235881	0.235881	0.235881	0.235881	0.000000	0.268981	0.254122	0.250475	0.226421	17.116050	
263000	-46.642645	718	1	2	'0 0 0 0 0 Z 0 Z 	D	0.059280	0.059280	0.059280	0.059280	0.059280	0.000000	0.059280	0.000000	0.331197	0.449802	0.027645	0.191356	32.512760	
264000	-46.887987	277	1	3	'0 0 0 0 0 Z Z Z 	D	0.067829	0.067829	0.067829	0.067829	0.067829	0.000000	0.000000	0.000000	0.370435	0.593916	0.035649	0.000000	38.013914	
265000	-48.385173	203	1	1	'0 0 0 0 0 Z 0 0 	D	0.051102	0.051102	0.051102	0.051102	0.051102	0.000000	0.051102	0.051102	0.454003	0.413000	0.017854	0.115143	43.944668	
266000	-51.829486	586	1	2	'0 0 0 0 0 Z 0 Z 	D	0.115570	0.115570	0.115570	0.115570	0.115570	0.000000	0.115570	0.000000	0.271703	0.328155	0.146821	0.253322	46.197411	
267000	-48.253719	310	1	0	'0 0 0 0 0 0 0 0 	I	0.102431	0.102431	0.102431	0.102431	0.102431	0.102431	0.102431	0.102431	0.396268	0.258194	0.209219	0.136319	38.920402	
268000	-48.820001	535	1	0	'0 0 0 0 0 0 0 0 	I	0.055322	0.055322	0.055322	0.055322	0.055322	0.055322	0.055322	0.055322	0.434327	0.312292	0.147398	0.105983	49.244041	
269000	-48.945458	692	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.073851	0.073851	0.073851	0.073851	0.073851	0.073851	0.000000	0.141485	0.417485	0.198047	0.242984	46.294197	
270000	-48.852501	948	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.089758	0.000000	0.000000	0.089758	0.089758	0.089758	0.089758	0.405324	0.000000	0.425777	0.168899	47.821124	
271000	-48.069073	405	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.156289	0.156289	0.156289	0.156289	0.156289	0.156289	0.156289	0.240534	0.261247	0.244678	0.253541	40.901493	
272000	-48.851681	524	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.207946	0.000000	0.000000	0.207946	0.207946	0.207946	0.207946	0.536584	0.000000	0.352857	0.110559	36.772773	
273000	-49.575129	564	1	3	'0 0 Z Z 0 0 Z 0 	D	0.034534	0.034534	0.000000	0.000000	0.034534	0.034534	0.000000	0.034534	0.646337	0.000000	0.310322	0.043341	33.799175	
274000	-50.740669	696	1	2	'0 0 Z Z 0 0 0 0 	D	0.056278	0.056278	0.000000	0.000000	0.056278	0.056278	0.056278	0.056278	0.443792	0.000000	0.428722	0.127486	34.723974	
275000	-48.859402	502	1	1	'0 0 Z 0 0 0 0 0 	D	0.048678	0.048678	0.000000	0.048678	0.048678	0.048678	0.048678	0.048678	0.599305	0.013384	0.294676	0.092636	52.864080	
276000	-48.484687	708	1	2	'0 0 Z 0 0 Z 0 0 	D	0.047650	0.047650	0.000000	0.047650	0.047650	0.000000	0.047650	0.047650	0.743257	0.016836	0.068710	0.171198	62.939551	
277000	-46.372722	67	1	2	'0 0 0 0 0 Z 0 Z 	D	0.133560	0.133560	0.133560	0.133560	0.133560	0.000000	0.133560	0.000000	0.264003	0.311575	0.165668	0.258754	64.487735	
278000	-49.110253	776	1	3	'0 0 0 Z 0 0 Z Z 	D	0.057386	0.057386	0.057386	0.000000	0.057386	0.057386	0.000000	0.000000	0.553986	0.063809	0.382206	0.000000	79.807278	
279000	-47.489452	722	1	2	'0 0 0 0 0 0 Z Z 	D	0.035208	0.035208	0.035208	0.035208	0.035208	0.035208	0.000000	0.000000	0.452341	0.349282	0.198378	0.000000	84.476766	
280000	-47.929719	714	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.119170	0.119170	0.119170	0.119170	0.119170	0.119170	0.000000	0.248180	0.308123	0.251064	0.192633	77.467477	
281000	-48.972955	526	1	1	'0 0 0 0 0 0 0 Z 	D	0.062408	0.062408	0.062408	0.062408	0.062408	0.062408	0.062408	0.000000	0.379400	0.306477	0.189424	0.124700	60.019965	
282000	-47.154582	949	1	1	'0 0 0 0 0 0 Z 0 	D	0.041533	0.041533	0.041533	0.041533	0.041533	0.041533	0.000000	0.041533	0.453269	0.302303	0.193370	0.051058	44.761767	
283000	-49.176119	568	1	1	'0 0 0 0 0 0 0 Z 	D	0.070482	0.070482	0.070482	0.070482	0.070482	0.070482	0.070482	0.000000	0.348127	0.263576	0.244197	0.144100	47.572170	
284000	-48.666328	595	1	3	'0 0 0 Z 0 0 Z Z 	D	0.040321	0.040321	0.040321	0.000000	0.040321	0.040321	0.000000	0.000000	0.549919	0.040841	0.409240	0.000000	42.639881	
285000	-45.970349	745	1	3	'0 0 0 0 0 Z Z Z 	D	0.046408	0.046408	0.046408	0.046408	0.046408	0.000000	0.000000	0.000000	0.461772	0.528467	0.009761	0.000000	30.987100	
286000	-47.234335	718	1	1	'0 0 0 0 0 0 0 Z 	D	0.045796	0.045796	0.045796	0.045796	0.045796	0.045796	0.045796	0.000000	0.408942	0.294268	0.191315	0.105475	20.867058	
287000	-48.000258	939	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.104419	0.000000	0.000000	0.104419	0.104419	0.104419	0.104419	0.447165	0.000000	0.403620	0.149216	34.837462	
288000	-49.486288	307	1	4	'Z 0 Z Z Z 0 0 0 	D	0.000000	0.113512	0.000000	0.000000	0.000000	0.113512	0.113512	0.113512	1.000000	0.000000	0.000000	0.000000	21.172105	
289000	-50.023127	822	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.314058	0.314058	0.314058	0.314058	0.314058	0.314058	0.314058	0.250948	0.249918	0.249886	0.249248	11.263720	
290000	-47.417907	905	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.136116	0.136116	0.136116	0.136116	0.136116	0.136116	0.000000	0.261946	0.274503	0.250240	0.213311	0.643221	
291000	-50.538918	88	1	4	'Z 0 Z Z Z 0 0 0 	D	0.000000	0.073857	0.000000	0.000000	0.000000	0.073857	0.073857	0.073857	1.000000	0.000000	0.000000	0.000000	0.309122	
292000	-48.145021	809	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.140898	0.000000	0.140898	0.140898	0.140898	0.140898	0.140898	0.351808	0.118095	0.317187	0.212911	0.588794	
293000	-49.458088	478	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.243001	0.243001	0.243001	0.243001	0.243001	0.243001	0.243001	0.254978	0.249799	0.249278	0.245944	4.519414	
294000	-48.295077	450	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.094575	0.000000	0.094575	0.094575	0.094575	0.094575	0.094575	0.386907	0.045793	0.380028	0.187272	2.936806	
295000	-50.193196	260	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.150406	0.150406	0.150406	0.150406	0.150406	0.150406	0.000000	0.286138	0.260268	0.252140	0.201454	4.807548	
296000	-47.538766	316	2	2	'Z 1 1 1 1 1 0 Z 	D	0.000000	0.074696	0.074696	0.074696	0.074696	0.074696	1.936181	0.000000	0.250417	0.268186	0.213757	0.267640	1.371250	
297000	-48.225135	824	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.088364	0.088364	0.088364	0.088364	0.088364	0.088364	0.000000	0.175433	0.347702	0.220843	0.256023	11.267063	
298000	-48.672806	572	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.126971	0.000000	0.000000	0.126971	0.126971	0.126971	0.126971	0.468069	0.000000	0.389859	0.142072	12.463408	
299000	-48.840429	314	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.103043	0.000000	0.000000	0.103043	0.103043	0.103043	0.103043	0.440165	0.000000	0.402643	0.157192	3.359122	
300000	-48.456227	177	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.100210	0.100210	0.100210	0.100210	0.100210	0.100210	0.100210	0.235739	0.336782	0.233103	0.194376	7.536712	
301000	-49.012726	709	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.171817	0.000000	0.000000	0.171817	0.171817	0.171817	0.171817	0.541406	0.000000	0.351666	0.106928	21.126904	
302000	-48.785740	476	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.097628	0.000000	0.097628	0.097628	0.097628	0.097628	0.097628	0.347161	0.073737	0.364610	0.214491	1.921143	
303000	-48.518516	985	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.142023	0.142023	0.142023	0.142023	0.142023	0.142023	0.142023	0.271328	0.252608	0.245439	0.230624	0.432232	
304000	-48.160764	5	1	1	'0 0 0 0 0 0 0 Z 	D	0.040687	0.040687	0.040687	0.040687	0.040687	0.040687	0.040687	0.000000	0.397349	0.325358	0.165475	0.111817	1.247787	
305000	-48.036536	344	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.118342	0.118342	0.118342	0.118342	0.118342	0.118342	0.000000	0.223842	0.277111	0.242646	0.256401	3.397914	
306000	-47.400817	267	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.121643	0.121643	0.121643	0.121643	0.121643	0.121643	0.121643	0.248412	0.278050	0.238701	0.234837	11.994831	
307000	-48.436001	846	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.106339	0.000000	0.000000	0.106339	0.106339	0.106339	0.106339	0.491439	0.000000	0.377864	0.130696	9.529316	
308000	-49.909929	908	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.102532	0.000000	0.000000	0.102532	0.102532	0.102532	0.000000	0.517451	0.000000	0.482549	0.000000	24.183371	
309000	-47.638604	433	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.106580	0.106580	0.106580	0.106580	0.106580	0.106580	0.106580	0.224259	0.315274	0.224637	0.235829	20.739679	
310000	-46.717750	184	1	3	'0 0 0 0 0 Z Z Z 	D	0.040896	0.040896	0.040896	0.040896	0.040896	0.000000	0.000000	0.000000	0.378570	0.601328	0.020102	0.000000	9.662255	
311000	-47.012238	437	1	2	'0 0 0 0 0 Z 0 Z 	D	0.045231	0.045231	0.045231	0.045231	0.045231	0.000000	0.045231	0.000000	0.394531	0.453274	0.018257	0.133938	0.155955	
312000	-48.594947	83	1	2	'0 0 0 0 Z Z 0 0 	D	0.054825	0.054825	0.054825	0.054825	0.000000	0.000000	0.054825	0.054825	0.376513	0.508444	0.000000	0.115042	5.304159	
313000	-48.253476	169	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.114869	0.000000	0.114869	0.114869	0.114869	0.114869	0.114869	0.415908	0.063728	0.343078	0.177286	2.056717	
314000	-48.092415	145	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.181811	0.181811	0.181811	0.181811	0.181811	0.181811	0.000000	0.294543	0.260034	0.251200	0.194223	7.021275	
315000	-47.831628	489	1	3	'0 0 0 0 0 Z Z Z 	D	0.033808	0.033808	0.033808	0.033808	0.033808	0.000000	0.000000	0.000000	0.414643	0.572764	0.012592	0.000000	10.949192	
316000	-48.263379	524	1	2	'0 0 0 0 0 0 Z Z 	D	0.084112	0.084112	0.084112	0.084112	0.084112	0.084112	0.000000	0.000000	0.416339	0.323451	0.260210	0.000000	2.343617	
317000	-49.242769	209	1	2	'0 0 Z 0 0 Z 0 0 	D	0.079136	0.079136	0.000000	0.079136	0.079136	0.000000	0.079136	0.079136	0.735822	0.027846	0.114237	0.122095	4.188881	
318000	-49.203764	397	1	3	'0 0 0 0 Z Z 0 Z 	D	0.025759	0.025759	0.025759	0.025759	0.000000	0.000000	0.025759	0.000000	0.342462	0.492267	0.000000	0.165271	0.256201	
319000	-47.919100	59	1	3	'0 0 0 0 0 Z Z Z 	D	0.058110	0.058110	0.058110	0.058110	0.058110	0.000000	0.000000	0.000000	0.478003	0.497903	0.024094	0.000000	16.898460	
320000	-45.889778	831	1	2	'0 0 0 0 0 Z 0 Z 	D	0.031543	0.031543	0.031543	0.031543	0.031543	0.000000	0.031543	0.000000	0.412570	0.461347	0.009797	0.116285	1.854712	
321000	-49.598066	233	1	4	'0 0 Z 0 0 Z Z Z 	D	0.028070	0.028070	0.000000	0.028070	0.028070	0.000000	0.000000	0.000000	0.988508	0.000000	0.011492	0.000000	0.444169	
322000	-47.868441	530	1	4	'0 0 Z 0 0 Z Z Z 	D	0.049373	0.049373	0.000000	0.049373	0.049373	0.000000	0.000000	0.000000	0.939847	0.000000	0.060153	0.000000	0.060856	
323000	-48.436329	783	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.108287	0.000000	0.108287	0.108287	0.108287	0.108287	0.108287	0.392480	0.064421	0.352310	0.190788	4.762622	
324000	-49.357067	464	1	1	'0 0 0 0 Z 0 0 0 	D	0.037762	0.037762	0.037762	0.037762	0.000000	0.037762	0.037762	0.037762	0.594807	0.354470	0.001051	0.049671	0.468750	
325000	-48.555230	792	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.156697	0.156697	0.156697	0.156697	0.156697	0.156697	0.156697	0.295047	0.252415	0.243831	0.208707	0.284068	
326000	-49.597014	495	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.150727	0.000000	0.000000	0.150727	0.150727	0.150727	0.150727	0.530886	0.000000	0.357487	0.111627	10.576507	
327000	-47.601329	776	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.099066	0.099066	0.099066	0.099066	0.099066	0.099066	0.099066	0.253276	0.318044	0.226124	0.202556	17.262905	
328000	-48.476444	549	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.121211	0.121211	0.121211	0.121211	0.121211	0.121211	0.000000	0.251573	0.308673	0.248922	0.190831	29.094285	
329000	-49.294841	629	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.154143	0.000000	0.000000	0.154143	0.154143	0.154143	0.000000	0.585160	0.000000	0.414840	0.000000	16.303506	
330000	-48.243583	363	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.140865	0.000000	0.140865	0.140865	0.140865	0.140865	0.140865	0.406820	0.070229	0.339946	0.183005	20.593661	
331000	-47.348385	455	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.090005	0.000000	0.000000	0.090005	0.090005	0.090005	0.090005	0.471019	0.000000	0.392625	0.136356	11.859552	
332000	-49.589964	27	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.073856	0.000000	0.073856	0.073856	0.073856	0.073856	0.073856	0.300936	0.112535	0.342338	0.244192	2.346186	
333000	-50.091148	517	1	4	'Z 0 Z Z Z 0 0 0 	D	0.000000	0.073454	0.000000	0.000000	0.000000	0.073454	0.073454	0.073454	1.000000	0.000000	0.000000	0.000000	8.851887	
334000	-48.337558	550	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.091326	0.000000	0.091326	0.091326	0.091326	0.091326	0.091326	0.367600	0.064364	0.365838	0.202198	1.692579	
335000	-50.546458	942	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.300390	0.300390	0.300390	0.300390	0.300390	0.300390	0.000000	0.273453	0.251288	0.250564	0.224695	0.273941	
336000	-45.915987	788	1	1	'0 0 0 0 0 Z 0 0 	D	0.161511	0.161511	0.161511	0.161511	0.161511	0.000000	0.161511	0.161511	0.262895	0.284977	0.200007	0.252121	10.720845	
337000	-49.243197	664	1	2	'0 0 Z 0 0 Z 0 0 	D	0.060888	0.060888	0.000000	0.060888	0.060888	0.000000	0.060888	0.060888	0.723549	0.028056	0.111620	0.136776	0.485564	
338000	-47.030894	460	1	2	'0 0 0 0 0 Z 0 Z 	D	0.044423	0.044423	0.044423	0.044423	0.044423	0.000000	0.044423	0.000000	0.325294	0.477605	0.016734	0.180368	20.853692	
339000	-47.161630	772	1	3	'0 0 0 0 0 Z Z Z 	D	0.063467	0.063467	0.063467	0.063467	0.063467	0.000000	0.000000	0.000000	0.389941	0.548662	0.061398	0.000000	35.818718	
340000	-48.851954	862	1	2	'0 0 0 0 Z Z 0 0 	D	0.061223	0.061223	0.061223	0.061223	0.000000	0.000000	0.061223	0.061223	0.488828	0.438855	0.000000	0.072317	47.403336	
341000	-47.752438	227	1	3	'0 0 0 0 0 Z Z Z 	D	0.053578	0.053578	0.053578	0.053578	0.053578	0.000000	0.000000	0.000000	0.433307	0.540203	0.026490	0.000000	40.480965	
342000	-47.084876	113	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.123326	0.123326	0.123326	0.123326	0.123326	0.123326	0.000000	0.253959	0.283163	0.248922	0.213956	29.423715	
343000	-51.119697	968	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.267661	0.000000	0.267661	0.267661	0.267661	0.267661	0.267661	0.382838	0.116293	0.306074	0.194795	16.716555	
344000	-48.856687	289	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.167820	0.000000	0.000000	0.167820	0.167820	0.167820	0.000000	0.603427	0.000000	0.396573	0.000000	17.159825	
345000	-49.170024	477	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.162339	0.000000	0.000000	0.162339	0.162339	0.162339	0.000000	0.614032	0.000000	0.385968	0.000000	23.028942	
346000	-48.242823	275	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.110024	0.000000	0.000000	0.110024	0.110024	0.110024	0.110024	0.489862	0.000000	0.379733	0.130404	32.060444	
347000	-49.344258	424	1	4	'Z 0 Z Z Z 0 0 0 	D	0.000000	0.102366	0.000000	0.000000	0.000000	0.102366	0.102366	0.102366	1.000000	0.000000	0.000000	0.000000	14.582167	
348000	-49.521388	459	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.212290	0.000000	0.000000	0.212290	0.212290	0.212290	0.212290	0.557591	0.000000	0.344295	0.098114	9.440736	
349000	-50.261964	201	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.156915	0.000000	0.000000	0.156915	0.156915	0.156915	0.156915	0.553924	0.000000	0.348140	0.097936	14.604240	
350000	-47.717344	628	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.110709	0.110709	0.110709	0.110709	0.110709	0.110709	0.110709	0.245927	0.299356	0.232338	0.222379	26.480753	
351000	-47.632973	351	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.154769	0.000000	0.154769	0.154769	0.154769	0.154769	0.154769	0.410648	0.067753	0.340684	0.180916	16.120921	
352000	-47.920308	605	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.098171	0.098171	0.098171	0.098171	0.098171	0.098171	0.098171	0.226720	0.300510	0.231556	0.241214	10.227155	
353000	-47.334960	29	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.069042	0.000000	0.000000	0.069042	0.069042	0.069042	0.000000	0.528058	0.000000	0.471942	0.000000	14.801950	
354000	-48.551621	382	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.097803	0.000000	0.000000	0.097803	0.097803	0.097803	0.000000	0.509397	0.000000	0.490603	0.000000	0.041817	
355000	-48.649785	965	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.114128	0.000000	0.000000	0.114128	0.114128	0.114128	0.114128	0.507410	0.000000	0.371451	0.121138	5.172980	
356000	-48.386507	419	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.100000	0.000000	0.000000	0.100000	0.100000	0.100000	0.100000	0.414148	0.000000	0.417300	0.168552	0.156804	
357000	-48.429892	260	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.083730	0.000000	0.000000	0.083730	0.083730	0.083730	0.000000	0.510923	0.000000	0.489077	0.000000	0.219222	
358000	-48.667815	811	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.115384	0.000000	0.115384	0.115384	0.115384	0.115384	0.115384	0.414346	0.038551	0.377825	0.169279	2.412446	
359000	-47.824320	614	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.088673	0.088673	0.088673	0.088673	0.088673	0.088673	0.088673	0.244341	0.308531	0.234872	0.212256	1.698583	
360000	-48.247798	142	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.103330	0.000000	0.103330	0.103330	0.103330	0.103330	0.103330	0.334043	0.081175	0.359129	0.225653	2.223081	
361000	-50.254171	816	1	4	'Z 0 Z Z Z 0 0 0 	D	0.000000	0.105535	0.000000	0.000000	0.000000	0.105535	0.105535	0.105535	1.000000	0.000000	0.000000	0.000000	1.241093	
362000	-49.361161	651	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.149986	0.000000	0.000000	0.149986	0.149986	0.149986	0.149986	0.496105	0.000000	0.375753	0.128142	0.525268	
363000	-48.233263	103	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.111427	0.000000	0.111427	0.111427	0.111427	0.111427	0.111427	0.322159	0.086427	0.359521	0.231893	9.657256	
364000	-47.976331	311	1	2	'0 0 0 0 0 0 Z Z 	D	0.056623	0.056623	0.056623	0.056623	0.056623	0.056623	0.000000	0.000000	0.506777	0.314115	0.179108	0.000000	15.796080	
365000	-50.257129	366	1	3	'0 0 Z Z 0 0 Z 0 	D	0.034035	0.034035	0.000000	0.000000	0.034035	0.034035	0.000000	0.034035	0.730616	0.000000	0.246383	0.023001	25.376515	
366000	-48.675800	669	1	4	'0 0 Z 0 0 Z Z Z 	D	0.039678	0.039678	0.000000	0.039678	0.039678	0.000000	0.000000	0.000000	0.955337	0.000000	0.044663	0.000000	18.244193	
