Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LA1=0_Wax1=0.txt
Log File Name:                   LA1=0_Wax1=0.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3576320276
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LA1=0_Wax1=0.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
134000	-43.653173	242	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.055347	0.000000	0.000000	0.055347	0.055347	0.055347	0.055347	0.293410	0.000000	0.492031	0.214559	0.238983	
135000	-43.788657	902	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.089692	0.089692	0.089692	0.089692	0.089692	0.089692	0.000000	0.156103	0.382314	0.256775	0.204809	3.633163	
136000	-47.180843	178	1	1	'0 0 0 0 Z 0 0 0 	D	0.034959	0.034959	0.034959	0.034959	0.000000	0.034959	0.034959	0.034959	0.582780	0.331409	0.004232	0.081579	5.718058	
137000	-45.739637	246	1	1	'0 0 0 0 0 Z 0 0 	D	0.041654	0.041654	0.041654	0.041654	0.041654	0.000000	0.041654	0.041654	0.382371	0.458569	0.007380	0.151680	6.021575	
138000	-44.953787	790	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.137867	0.137867	0.137867	0.137867	0.137867	0.137867	0.137867	0.218340	0.283970	0.240203	0.257487	1.022209	
139000	-44.432340	783	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.088286	0.000000	0.000000	0.088286	0.088286	0.088286	0.088286	0.409131	0.000000	0.420581	0.170288	12.516692	
140000	-44.875733	495	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.119268	0.000000	0.000000	0.119268	0.119268	0.119268	0.119268	0.484559	0.000000	0.381357	0.134084	0.143029	
141000	-45.130902	991	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.215303	0.000000	0.215303	0.215303	0.215303	0.215303	0.215303	0.334078	0.143591	0.302078	0.220253	13.839493	
142000	-44.304391	397	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.058846	0.058846	0.058846	0.058846	0.058846	0.058846	0.000000	0.173565	0.358081	0.254921	0.213433	29.507575	
143000	-44.895822	71	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.046715	0.046715	0.046715	0.046715	0.046715	0.046715	0.046715	0.077144	0.410898	0.225651	0.286306	36.663587	
144000	-44.730795	269	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.096559	0.000000	0.096559	0.096559	0.096559	0.096559	0.096559	0.288822	0.087142	0.371411	0.252625	49.589492	
145000	-44.749854	473	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.087861	0.087861	0.087861	0.087861	0.087861	0.087861	0.000000	0.249520	0.296447	0.260351	0.193683	47.796869	
146000	-44.068593	925	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.117261	0.117261	0.117261	0.117261	0.117261	0.117261	0.117261	0.247242	0.268271	0.242717	0.241769	48.830868	
147000	-43.791022	433	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.087342	0.087342	0.087342	0.087342	0.087342	0.087342	0.087342	0.174783	0.352000	0.217866	0.255352	53.943038	
148000	-45.086127	516	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.170973	0.000000	0.000000	0.170973	0.170973	0.170973	0.170973	0.519920	0.000000	0.363388	0.116692	40.062212	
149000	-44.999816	185	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.127538	0.127538	0.127538	0.127538	0.127538	0.127538	0.127538	0.265743	0.279160	0.245797	0.209301	78.147786	
150000	-44.974484	117	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.059141	0.059141	0.059141	0.059141	0.059141	0.059141	0.059141	0.106650	0.376262	0.207752	0.309336	64.175582	
151000	-43.938885	255	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.073825	0.073825	0.073825	0.073825	0.073825	0.073825	0.073825	0.180416	0.307397	0.245433	0.266754	52.703763	
152000	-44.585140	496	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.051392	0.051392	0.051392	0.051392	0.051392	0.051392	0.000000	0.088025	0.437653	0.324129	0.150192	64.014543	
153000	-44.207585	514	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.148479	0.148479	0.148479	0.148479	0.148479	0.148479	0.148479	0.218722	0.306327	0.240340	0.234612	35.908587	
154000	-44.856341	445	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.101969	0.101969	0.101969	0.101969	0.101969	0.101969	0.000000	0.257183	0.294200	0.267847	0.180770	22.582183	
155000	-44.976564	363	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.138283	0.000000	0.000000	0.138283	0.138283	0.138283	0.000000	0.591389	0.000000	0.408611	0.000000	33.139094	
156000	-43.611636	47	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.088736	0.088736	0.088736	0.088736	0.088736	0.088736	0.088736	0.148849	0.377075	0.231914	0.242161	55.878413	
157000	-47.105361	685	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.067513	0.000000	0.000000	0.067513	0.067513	0.067513	0.000000	0.254311	0.000000	0.745689	0.000000	48.614391	
158000	-43.975018	902	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.097571	0.000000	0.000000	0.097571	0.097571	0.097571	0.000000	0.434547	0.000000	0.565453	0.000000	53.129916	
159000	-43.784037	489	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.079954	0.000000	0.079954	0.079954	0.079954	0.079954	0.079954	0.299284	0.078764	0.381735	0.240217	46.986124	
160000	-44.343680	292	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.141403	0.141403	0.141403	0.141403	0.141403	0.141403	0.141403	0.216892	0.278983	0.244357	0.259769	21.648377	
161000	-43.904694	560	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.074460	0.074460	0.074460	0.074460	0.074460	0.074460	0.074460	0.150256	0.340975	0.222727	0.286042	20.577643	
162000	-44.650031	991	1	2	'0 0 0 0 0 0 Z Z 	D	0.060450	0.060450	0.060450	0.060450	0.060450	0.060450	0.000000	0.000000	0.403292	0.341751	0.254957	0.000000	1.528867	
163000	-50.847860	208	1	2	'0 0 Z Z 0 0 0 0 	D	0.084038	0.084038	0.000000	0.000000	0.084038	0.084038	0.084038	0.084038	0.329085	0.000000	0.488080	0.182835	2.052641	
164000	-46.394712	519	2	1	'1 1 0 0 0 Z 0 1 	D	0.396703	0.396703	1.976482	1.976482	1.976482	0.000000	1.976482	0.396703	0.250000	0.250000	0.250000	0.250000	2.353120	
165000	-46.075763	880	2	1	'1 1 0 0 0 Z 0 1 	D	0.778495	0.778495	4.498628	4.498628	4.498628	0.000000	4.498628	0.778495	0.250000	0.250000	0.250000	0.250000	2.492685	
166000	-43.792198	946	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.077434	0.000000	0.000000	0.077434	0.077434	0.077434	0.077434	0.325089	0.000000	0.444861	0.230050	6.984070	
167000	-45.586481	463	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.148999	0.000000	0.000000	0.148999	0.148999	0.148999	0.000000	0.612566	0.000000	0.387434	0.000000	7.204293	
168000	-43.931712	927	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.089744	0.000000	0.000000	0.089744	0.089744	0.089744	0.000000	0.477479	0.000000	0.522521	0.000000	5.047596	
169000	-44.705117	635	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.210382	0.210382	0.210382	0.210382	0.210382	0.210382	0.210382	0.257869	0.253006	0.247343	0.241783	7.229501	
170000	-43.940913	81	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.078804	0.000000	0.000000	0.078804	0.078804	0.078804	0.078804	0.331764	0.000000	0.467321	0.200915	2.013121	
171000	-44.226873	183	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.072989	0.072989	0.072989	0.072989	0.072989	0.072989	0.000000	0.146456	0.351725	0.264735	0.237083	1.013378	
172000	-43.458676	734	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.080278	0.080278	0.080278	0.080278	0.080278	0.080278	0.000000	0.191579	0.377229	0.263607	0.167585	0.041139	
173000	-44.255313	768	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.070985	0.000000	0.070985	0.070985	0.070985	0.070985	0.070985	0.322389	0.063182	0.389422	0.225006	0.339512	
174000	-45.420269	948	1	2	'0 0 0 0 0 0 Z Z 	D	0.036128	0.036128	0.036128	0.036128	0.036128	0.036128	0.000000	0.000000	0.483337	0.324311	0.192352	0.000000	0.377647	
175000	-44.955543	929	1	3	'0 0 0 0 0 Z Z Z 	D	0.085291	0.085291	0.085291	0.085291	0.085291	0.000000	0.000000	0.000000	0.390913	0.573160	0.035927	0.000000	2.910783	
176000	-49.176384	319	1	1	'0 0 0 0 0 Z 0 0 	D	0.081006	0.081006	0.081006	0.081006	0.081006	0.000000	0.081006	0.081006	0.317017	0.352131	0.108839	0.222013	0.260653	
177000	-44.953554	139	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.102499	0.000000	0.102499	0.102499	0.102499	0.102499	0.102499	0.314663	0.103973	0.346279	0.235085	0.953501	
178000	-44.642498	531	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.111622	0.000000	0.111622	0.111622	0.111622	0.111622	0.111622	0.372751	0.091687	0.333652	0.201910	23.109842	
179000	-45.016380	97	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.082234	0.082234	0.082234	0.082234	0.082234	0.082234	0.000000	0.213811	0.310007	0.248189	0.227993	7.879343	
180000	-44.235712	51	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.145062	0.000000	0.145062	0.145062	0.145062	0.145062	0.145062	0.324074	0.139651	0.309369	0.226905	0.373522	
181000	-48.108295	79	1	2	'0 0 Z Z 0 0 0 0 	D	0.018380	0.018380	0.000000	0.000000	0.018380	0.018380	0.018380	0.018380	0.184578	0.000000	0.418675	0.396747	5.151658	
182000	-45.342799	691	1	1	'0 0 0 0 0 0 Z 0 	D	0.043041	0.043041	0.043041	0.043041	0.043041	0.043041	0.000000	0.043041	0.475914	0.280447	0.203259	0.040380	7.347379	
183000	-44.198862	783	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.068001	0.068001	0.068001	0.068001	0.068001	0.068001	0.068001	0.157481	0.372012	0.241353	0.229154	2.328720	
184000	-45.075523	630	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.177117	0.000000	0.177117	0.177117	0.177117	0.177117	0.177117	0.358537	0.113851	0.318188	0.209424	12.475914	
185000	-44.642893	440	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.068876	0.000000	0.000000	0.068876	0.068876	0.068876	0.068876	0.193838	0.000000	0.501819	0.304343	24.195344	
186000	-43.889809	857	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.114479	0.000000	0.000000	0.114479	0.114479	0.114479	0.114479	0.478229	0.000000	0.383192	0.138579	37.690853	
187000	-44.146899	420	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.107206	0.000000	0.000000	0.107206	0.107206	0.107206	0.000000	0.521566	0.000000	0.478434	0.000000	54.466544	
188000	-45.572943	699	1	2	'0 0 0 Z 0 0 Z 0 	D	0.066839	0.066839	0.066839	0.000000	0.066839	0.066839	0.000000	0.066839	0.332299	0.056468	0.423742	0.187491	39.177097	
189000	-46.797075	368	1	3	'0 0 0 0 Z Z 0 Z 	D	0.071092	0.071092	0.071092	0.071092	0.000000	0.000000	0.071092	0.000000	0.310242	0.483031	0.000000	0.206727	34.109633	
190000	-45.413689	210	1	2	'0 0 0 0 0 Z 0 Z 	D	0.043823	0.043823	0.043823	0.043823	0.043823	0.000000	0.043823	0.000000	0.309285	0.480981	0.018206	0.191528	34.940653	
191000	-46.324353	156	1	3	'0 0 0 Z 0 0 Z Z 	D	0.029496	0.029496	0.029496	0.000000	0.029496	0.029496	0.000000	0.000000	0.562554	0.033387	0.404059	0.000000	31.395652	
192000	-45.535412	539	1	3	'0 0 0 0 0 Z Z Z 	D	0.049341	0.049341	0.049341	0.049341	0.049341	0.000000	0.000000	0.000000	0.443189	0.545074	0.011737	0.000000	16.097017	
193000	-46.182047	32	2	1	'0 1 1 1 Z 0 1 1 	D	0.008730	0.057904	0.057904	0.057904	0.000000	0.008730	0.057904	0.057904	0.086124	0.744317	0.000304	0.169255	0.049581	
194000	-45.069555	674	1	1	'0 0 0 0 0 0 0 Z 	D	0.041461	0.041461	0.041461	0.041461	0.041461	0.041461	0.041461	0.000000	0.380171	0.278094	0.259025	0.082709	2.028173	
195000	-46.119508	642	1	1	'0 0 0 0 0 Z 0 0 	D	0.051441	0.051441	0.051441	0.051441	0.051441	0.000000	0.051441	0.051441	0.379120	0.443106	0.022226	0.155548	0.485000	
196000	-46.347494	309	1	2	'0 0 Z Z 0 0 0 0 	D	0.033449	0.033449	0.000000	0.000000	0.033449	0.033449	0.033449	0.033449	0.285014	0.000000	0.467150	0.247837	2.199274	
197000	-45.688412	951	1	1	'0 0 0 Z 0 0 0 0 	D	0.036009	0.036009	0.036009	0.000000	0.036009	0.036009	0.036009	0.036009	0.276342	0.036930	0.382456	0.304272	6.416723	
198000	-45.282865	715	1	1	'0 0 0 0 0 0 0 Z 	D	0.033460	0.033460	0.033460	0.033460	0.033460	0.033460	0.033460	0.000000	0.389559	0.278463	0.272204	0.059774	4.075900	
199000	-48.213128	758	1	2	'0 0 0 Z Z 0 0 0 	D	0.040497	0.040497	0.040497	0.000000	0.000000	0.040497	0.040497	0.040497	0.586976	0.061240	0.022998	0.328785	4.722850	
200000	-47.073195	846	1	3	'0 0 Z 0 Z 0 Z 0 	D	0.035144	0.035144	0.000000	0.035144	0.000000	0.035144	0.000000	0.035144	1.000000	0.000000	0.000000	0.000000	3.527380	
201000	-45.871718	540	1	2	'0 0 0 0 0 0 Z Z 	D	0.069003	0.069003	0.069003	0.069003	0.069003	0.069003	0.000000	0.000000	0.465208	0.315142	0.219650	0.000000	1.624613	
202000	-45.070589	161	1	3	'0 0 0 0 0 Z Z Z 	D	0.036290	0.036290	0.036290	0.036290	0.036290	0.000000	0.000000	0.000000	0.439047	0.541674	0.019279	0.000000	0.592320	
203000	-44.856796	664	1	1	'0 0 0 0 0 0 Z 0 	D	0.029179	0.029179	0.029179	0.029179	0.029179	0.029179	0.000000	0.029179	0.397801	0.322167	0.216988	0.063045	0.550119	
204000	-46.611676	747	1	3	'0 0 0 0 0 Z Z Z 	D	0.049374	0.049374	0.049374	0.049374	0.049374	0.000000	0.000000	0.000000	0.398740	0.582473	0.018786	0.000000	1.096928	
205000	-44.448275	735	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.102746	0.102746	0.102746	0.102746	0.102746	0.102746	0.000000	0.240998	0.323213	0.261431	0.174358	2.103339	
206000	-44.358793	467	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.058322	0.058322	0.058322	0.058322	0.058322	0.058322	0.058322	0.104074	0.384871	0.254313	0.256741	0.390570	
207000	-45.369762	426	1	3	'0 0 0 0 0 Z Z Z 	D	0.041811	0.041811	0.041811	0.041811	0.041811	0.000000	0.000000	0.000000	0.390372	0.592719	0.016909	0.000000	1.502931	
208000	-46.318096	714	1	3	'0 0 0 Z 0 0 Z Z 	D	0.047712	0.047712	0.047712	0.000000	0.047712	0.047712	0.000000	0.000000	0.476195	0.039887	0.483918	0.000000	3.215935	
209000	-45.878815	261	1	1	'0 0 0 0 0 0 0 Z 	D	0.072366	0.072366	0.072366	0.072366	0.072366	0.072366	0.072366	0.000000	0.361440	0.250422	0.278565	0.109573	5.986415	
210000	-43.603792	412	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.078132	0.000000	0.078132	0.078132	0.078132	0.078132	0.078132	0.292030	0.076731	0.383169	0.248070	7.535877	
211000	-47.179289	974	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.155341	0.155341	0.155341	0.155341	0.155341	0.155341	0.155341	0.292916	0.253807	0.244150	0.209127	1.226646	
212000	-45.814896	714	1	2	'0 0 0 0 0 0 Z Z 	D	0.035401	0.035401	0.035401	0.035401	0.035401	0.035401	0.000000	0.000000	0.448377	0.338159	0.213464	0.000000	0.071218	
213000	-43.891740	929	2	2	'1 0 1 0 0 Z 1 Z 	D	0.063864	0.114504	0.063864	0.114504	0.114504	0.000000	0.063864	0.000000	0.312437	0.482656	0.049289	0.155617	0.056825	
214000	-45.326129	661	1	3	'0 0 0 0 0 Z Z Z 	D	0.048744	0.048744	0.048744	0.048744	0.048744	0.000000	0.000000	0.000000	0.336882	0.636393	0.026725	0.000000	0.847407	
215000	-45.179817	925	1	1	'0 0 0 0 0 0 Z 0 	D	0.033014	0.033014	0.033014	0.033014	0.033014	0.033014	0.000000	0.033014	0.393383	0.304531	0.225764	0.076322	14.570527	
216000	-44.055194	80	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.079273	0.079273	0.079273	0.079273	0.079273	0.079273	0.079273	0.137429	0.362079	0.250830	0.249662	25.546112	
217000	-44.090310	612	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.122755	0.000000	0.122755	0.122755	0.122755	0.122755	0.122755	0.348342	0.108660	0.327511	0.215487	16.851483	
218000	-45.450613	535	1	0	'0 0 0 0 0 0 0 0 	I	0.058526	0.058526	0.058526	0.058526	0.058526	0.058526	0.058526	0.058526	0.388158	0.272895	0.199023	0.139924	1.937937	
219000	-45.262098	344	1	3	'0 0 0 Z 0 0 Z Z 	D	0.058772	0.058772	0.058772	0.000000	0.058772	0.058772	0.000000	0.000000	0.395858	0.094846	0.509296	0.000000	4.778683	
220000	-45.280902	40	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.109960	0.000000	0.000000	0.109960	0.109960	0.109960	0.000000	0.526705	0.000000	0.473295	0.000000	27.141056	
221000	-44.515051	196	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.120002	0.000000	0.120002	0.120002	0.120002	0.120002	0.120002	0.272088	0.135638	0.331664	0.260610	20.591228	
222000	-43.823832	192	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.124264	0.124264	0.124264	0.124264	0.124264	0.124264	0.000000	0.192257	0.312233	0.252418	0.243093	11.078104	
223000	-44.021045	693	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.096553	0.096553	0.096553	0.096553	0.096553	0.096553	0.096553	0.208886	0.296396	0.242264	0.252454	8.974794	
224000	-46.795291	147	1	1	'0 0 0 Z 0 0 0 0 	D	0.071337	0.071337	0.071337	0.000000	0.071337	0.071337	0.071337	0.071337	0.278147	0.066492	0.395007	0.260354	0.943473	
225000	-45.428277	104	1	1	'0 0 0 0 0 0 0 Z 	D	0.075189	0.075189	0.075189	0.075189	0.075189	0.075189	0.075189	0.000000	0.346842	0.249099	0.286926	0.117133	1.677094	
226000	-45.440134	316	2	1	'Z 0 1 1 0 0 1 0 	D	0.000000	0.040607	0.467711	0.467711	0.040607	0.040607	0.467711	0.040607	0.045542	0.239410	0.283070	0.431978	0.433001	
227000	-44.239383	916	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.075756	0.075756	0.075756	0.075756	0.075756	0.075756	0.075756	0.126248	0.384063	0.242329	0.247360	2.245975	
228000	-44.283589	61	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.090076	0.000000	0.000000	0.090076	0.090076	0.090076	0.090076	0.378815	0.000000	0.422087	0.199098	0.315549	
229000	-46.297146	765	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.066146	0.066146	0.066146	0.066146	0.066146	0.066146	0.066146	0.109122	0.361820	0.227987	0.301071	2.641028	
230000	-43.674532	754	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.097646	0.097646	0.097646	0.097646	0.097646	0.097646	0.097646	0.195048	0.350766	0.230434	0.223752	0.936581	
231000	-46.760565	692	1	4	'Z 0 Z Z Z 0 0 0 	D	0.000000	0.084777	0.000000	0.000000	0.000000	0.084777	0.084777	0.084777	1.000000	0.000000	0.000000	0.000000	0.349535	
232000	-43.940321	264	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.051060	0.051060	0.051060	0.051060	0.051060	0.051060	0.000000	0.123824	0.460029	0.263000	0.153146	0.425531	
233000	-43.851417	314	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.086760	0.000000	0.000000	0.086760	0.086760	0.086760	0.086760	0.333081	0.000000	0.444430	0.222489	0.127476	
234000	-46.679153	673	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.145226	0.145226	0.145226	0.145226	0.145226	0.145226	0.000000	0.302338	0.267354	0.259905	0.170402	0.982054	
235000	-45.076715	74	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.153491	0.000000	0.000000	0.153491	0.153491	0.153491	0.153491	0.485487	0.000000	0.378906	0.135606	12.359269	
236000	-45.601106	95	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.146479	0.000000	0.146479	0.146479	0.146479	0.146479	0.146479	0.358208	0.115582	0.316109	0.210102	2.083150	
237000	-44.463675	343	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.112121	0.000000	0.112121	0.112121	0.112121	0.112121	0.112121	0.375217	0.073131	0.351645	0.200007	1.515496	
238000	-44.323507	560	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.074368	0.000000	0.000000	0.074368	0.074368	0.074368	0.074368	0.351073	0.000000	0.441359	0.207568	0.531812	
239000	-43.418572	802	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.076140	0.076140	0.076140	0.076140	0.076140	0.076140	0.076140	0.143733	0.391503	0.222861	0.241904	0.471145	
240000	-44.629632	368	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.083872	0.083872	0.083872	0.083872	0.083872	0.083872	0.083872	0.098859	0.365459	0.230268	0.305414	0.127825	
241000	-44.057846	816	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.121630	0.000000	0.121630	0.121630	0.121630	0.121630	0.121630	0.281925	0.080674	0.382667	0.254733	0.054698	
242000	-45.657245	2	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.176471	0.000000	0.000000	0.176471	0.176471	0.176471	0.176471	0.464591	0.000000	0.392569	0.142840	0.600862	
243000	-45.312427	804	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.121683	0.000000	0.121683	0.121683	0.121683	0.121683	0.121683	0.378905	0.076107	0.346131	0.198856	2.873501	
244000	-44.053087	754	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.114186	0.114186	0.114186	0.114186	0.114186	0.114186	0.114186	0.231811	0.314074	0.237290	0.216824	1.976526	
245000	-44.080796	327	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.082554	0.082554	0.082554	0.082554	0.082554	0.082554	0.082554	0.228198	0.304008	0.245683	0.222111	17.519488	
246000	-43.982614	149	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.069184	0.000000	0.069184	0.069184	0.069184	0.069184	0.069184	0.286664	0.067285	0.399410	0.246641	16.900718	
247000	-43.347264	694	2	2	'Z 1 1 0 0 0 0 Z 	D	0.000000	0.041835	0.041835	0.158627	0.158627	0.158627	0.158627	0.000000	0.146083	0.286043	0.415911	0.151963	8.301279	
248000	-46.069770	440	1	1	'0 0 Z 0 0 0 0 0 	D	0.031950	0.031950	0.000000	0.031950	0.031950	0.031950	0.031950	0.031950	0.518718	0.009584	0.299177	0.172522	0.423002	
249000	-45.573335	117	1	3	'0 0 0 Z 0 0 Z Z 	D	0.037781	0.037781	0.037781	0.000000	0.037781	0.037781	0.000000	0.000000	0.432209	0.038762	0.529030	0.000000	3.663064	
250000	-45.201456	315	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.050047	0.000000	0.000000	0.050047	0.050047	0.050047	0.000000	0.264630	0.000000	0.735370	0.000000	1.326548	
251000	-43.885793	663	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.106647	0.000000	0.000000	0.106647	0.106647	0.106647	0.106647	0.419749	0.000000	0.414629	0.165622	9.427801	
252000	-43.838457	635	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.145452	0.000000	0.000000	0.145452	0.145452	0.145452	0.145452	0.468044	0.000000	0.385050	0.146906	0.827032	
253000	-46.080307	766	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.225669	0.000000	0.225669	0.225669	0.225669	0.225669	0.225669	0.367298	0.121638	0.307871	0.203192	2.558961	
254000	-44.187098	927	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.096215	0.096215	0.096215	0.096215	0.096215	0.096215	0.096215	0.229637	0.300911	0.244503	0.224948	0.713722	
255000	-44.299112	69	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.126263	0.126263	0.126263	0.126263	0.126263	0.126263	0.126263	0.212123	0.283078	0.240754	0.264044	12.380192	
256000	-44.818129	580	1	1	'0 0 Z 0 0 0 0 0 	D	0.029072	0.029072	0.000000	0.029072	0.029072	0.029072	0.029072	0.029072	0.549520	0.006840	0.318368	0.125272	3.226637	
257000	-44.174052	426	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.153204	0.153204	0.153204	0.153204	0.153204	0.153204	0.153204	0.262284	0.262808	0.243009	0.231899	5.593437	
258000	-45.477318	364	1	0	'0 0 0 0 0 0 0 0 	I	0.076099	0.076099	0.076099	0.076099	0.076099	0.076099	0.076099	0.076099	0.373944	0.218494	0.257252	0.150311	0.686419	
259000	-44.243046	105	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.099923	0.000000	0.099923	0.099923	0.099923	0.099923	0.099923	0.281350	0.087290	0.376772	0.254588	2.446131	
260000	-47.074871	156	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.037345	0.000000	0.037345	0.037345	0.037345	0.037345	0.037345	0.068175	0.058629	0.417129	0.456067	0.729172	
261000	-44.310266	387	1	4	'Z 0 Z Z 0 0 0 Z 	D	0.000000	0.082591	0.000000	0.000000	0.082591	0.082591	0.082591	0.000000	0.433854	0.000000	0.566146	0.000000	1.936294	
262000	-44.695366	129	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.106628	0.106628	0.106628	0.106628	0.106628	0.106628	0.000000	0.267851	0.275175	0.252035	0.204940	17.556124	
263000	-44.670047	674	1	3	'Z 0 Z Z 0 0 0 0 	D	0.000000	0.084213	0.000000	0.000000	0.084213	0.084213	0.084213	0.084213	0.326533	0.000000	0.445975	0.227492	1.462918	
