Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=0_Wax1=2.txt
Log File Name:                   LL1=0_Wax1=2.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3341436901
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=0_Wax1=2.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
264000	-49.441692	927	1	2	'0 0 0 Z 0 0 Z 0 	D	0.047156	0.047156	0.047156	0.000000	0.047156	0.047156	0.000000	0.047156	0.614533	0.100514	0.250977	0.033976	0.438031	
265000	-50.330703	645	1	4	'0 0 Z 0 0 Z Z Z 	D	0.054534	0.054534	0.000000	0.054534	0.054534	0.000000	0.000000	0.000000	0.919776	0.000000	0.080224	0.000000	1.248105	
266000	-49.419863	735	1	1	'0 0 Z 0 0 0 0 0 	D	0.041891	0.041891	0.000000	0.041891	0.041891	0.041891	0.041891	0.041891	0.758167	0.003415	0.194481	0.043937	2.986576	
267000	-49.775534	818	1	3	'0 0 0 Z 0 0 Z Z 	D	0.082444	0.082444	0.082444	0.000000	0.082444	0.082444	0.000000	0.000000	0.519642	0.108548	0.371810	0.000000	0.455437	
268000	-51.286914	131	1	3	'0 0 Z Z Z 0 0 0 	D	0.033487	0.033487	0.000000	0.000000	0.000000	0.033487	0.033487	0.033487	1.000000	0.000000	0.000000	0.000000	1.248905	
269000	-49.647543	43	1	1	'0 0 0 0 0 Z 0 0 	D	0.065013	0.065013	0.065013	0.065013	0.065013	0.000000	0.065013	0.065013	0.326299	0.432680	0.042443	0.198577	10.574477	
270000	-49.241078	327	1	0	'0 0 0 0 0 0 0 0 	I	0.031500	0.031500	0.031500	0.031500	0.031500	0.031500	0.031500	0.031500	0.484385	0.310231	0.125199	0.080185	0.028414	
271000	-49.588492	412	1	3	'0 0 0 0 0 Z Z Z 	D	0.033108	0.033108	0.033108	0.033108	0.033108	0.000000	0.000000	0.000000	0.408730	0.583149	0.008122	0.000000	0.825170	
272000	-50.313686	940	1	1	'0 0 0 Z 0 0 0 0 	D	0.044971	0.044971	0.044971	0.000000	0.044971	0.044971	0.044971	0.044971	0.399622	0.056984	0.333994	0.209400	3.289520	
273000	-49.162171	189	1	3	'0 0 0 0 0 Z Z Z 	D	0.038480	0.038480	0.038480	0.038480	0.038480	0.000000	0.000000	0.000000	0.377713	0.604411	0.017876	0.000000	1.654341	
274000	-50.759509	929	1	2	'0 0 0 Z Z 0 0 0 	D	0.069252	0.069252	0.069252	0.000000	0.000000	0.069252	0.069252	0.069252	0.648157	0.077194	0.021489	0.253161	10.168127	
275000	-50.700846	88	1	1	'0 0 0 Z 0 0 0 0 	D	0.068532	0.068532	0.068532	0.000000	0.068532	0.068532	0.068532	0.068532	0.428457	0.071579	0.314416	0.185547	0.264154	
276000	-52.284260	1	1	4	'0 0 Z 0 0 Z Z Z 	D	0.067255	0.067255	0.000000	0.067255	0.067255	0.000000	0.000000	0.000000	0.918322	0.000000	0.081678	0.000000	5.556213	
277000	-51.187336	519	1	3	'0 0 Z 0 Z 0 0 Z 	D	0.056055	0.056055	0.000000	0.056055	0.000000	0.056055	0.056055	0.000000	1.000000	0.000000	0.000000	0.000000	1.984148	
278000	-50.628244	762	1	0	'0 0 0 0 0 0 0 0 	I	0.081812	0.081812	0.081812	0.081812	0.081812	0.081812	0.081812	0.081812	0.302476	0.263419	0.232033	0.202072	5.872930	
279000	-51.544220	598	1	0	'0 0 0 0 0 0 0 0 	I	0.062868	0.062868	0.062868	0.062868	0.062868	0.062868	0.062868	0.062868	0.473680	0.253516	0.177699	0.095105	0.108630	
280000	-50.979742	99	1	1	'0 0 0 0 0 0 Z 0 	D	0.028910	0.028910	0.028910	0.028910	0.028910	0.028910	0.000000	0.028910	0.452785	0.411006	0.118697	0.017512	0.179371	
281000	-52.764093	486	1	1	'0 0 0 0 0 0 0 Z 	D	0.161795	0.161795	0.161795	0.161795	0.161795	0.161795	0.161795	0.000000	0.275818	0.255089	0.251992	0.217101	4.758164	
282000	-48.731359	436	1	2	'0 0 0 0 0 0 Z Z 	D	0.065094	0.065094	0.065094	0.065094	0.065094	0.065094	0.000000	0.000000	0.404365	0.373289	0.222345	0.000000	0.436249	
283000	-50.729436	635	1	1	'0 0 0 Z 0 0 0 0 	D	0.119859	0.119859	0.119859	0.000000	0.119859	0.119859	0.119859	0.119859	0.306762	0.153118	0.307156	0.232964	9.111002	
284000	-50.162452	809	1	1	'0 0 0 0 0 Z 0 0 	D	0.057925	0.057925	0.057925	0.057925	0.057925	0.000000	0.057925	0.057925	0.338023	0.429640	0.039789	0.192548	31.085910	
285000	-50.120767	366	1	1	'0 0 Z 0 0 0 0 0 	D	0.042437	0.042437	0.000000	0.042437	0.042437	0.042437	0.042437	0.042437	0.812478	0.001962	0.153750	0.031811	35.137577	
286000	-50.130263	609	1	2	'0 0 Z Z 0 0 0 0 	D	0.060394	0.060394	0.000000	0.000000	0.060394	0.060394	0.060394	0.060394	0.611243	0.000000	0.317950	0.070807	14.144042	
287000	-51.581669	598	1	1	'0 0 0 0 Z 0 0 0 	D	0.038569	0.038569	0.038569	0.038569	0.000000	0.038569	0.038569	0.038569	0.591156	0.333277	0.002635	0.072932	6.310507	
288000	-50.358537	635	1	1	'0 0 0 0 0 Z 0 0 	D	0.047184	0.047184	0.047184	0.047184	0.047184	0.000000	0.047184	0.047184	0.300620	0.462056	0.018100	0.219224	21.772272	
289000	-48.849726	61	1	0	'0 0 0 0 0 0 0 0 	I	0.037371	0.037371	0.037371	0.037371	0.037371	0.037371	0.037371	0.037371	0.398870	0.325259	0.151957	0.123913	21.156866	
290000	-50.181401	528	1	2	'0 0 0 Z 0 0 Z 0 	D	0.052371	0.052371	0.052371	0.000000	0.052371	0.052371	0.000000	0.052371	0.574357	0.055208	0.313621	0.056814	21.810962	
291000	-49.011980	436	1	2	'0 0 0 Z 0 0 Z 0 	D	0.090405	0.090405	0.090405	0.000000	0.090405	0.090405	0.000000	0.090405	0.375535	0.114567	0.358668	0.151231	0.401795	
292000	-48.931217	406	1	2	'0 0 0 0 0 0 Z Z 	D	0.037420	0.037420	0.037420	0.037420	0.037420	0.037420	0.000000	0.000000	0.441915	0.371413	0.186672	0.000000	1.079950	
293000	-49.655348	370	1	2	'0 0 0 0 0 0 Z Z 	D	0.027565	0.027565	0.027565	0.027565	0.027565	0.027565	0.000000	0.000000	0.505160	0.395373	0.099467	0.000000	0.886124	
294000	-48.749847	39	1	2	'0 0 0 0 0 0 Z Z 	D	0.026557	0.026557	0.026557	0.026557	0.026557	0.026557	0.000000	0.000000	0.484997	0.376127	0.138876	0.000000	0.028247	
295000	-48.815790	323	1	1	'0 0 0 0 0 0 0 Z 	D	0.034750	0.034750	0.034750	0.034750	0.034750	0.034750	0.034750	0.000000	0.452208	0.311573	0.152172	0.084047	1.250999	
296000	-50.111705	182	1	2	'0 0 Z Z 0 0 0 0 	D	0.042948	0.042948	0.000000	0.000000	0.042948	0.042948	0.042948	0.042948	0.630950	0.000000	0.316014	0.053036	1.736651	
297000	-48.919280	174	1	3	'0 0 0 0 0 Z Z Z 	D	0.048762	0.048762	0.048762	0.048762	0.048762	0.000000	0.000000	0.000000	0.389646	0.579147	0.031207	0.000000	6.840758	
298000	-48.501485	519	1	2	'0 0 0 0 0 0 Z Z 	D	0.044071	0.044071	0.044071	0.044071	0.044071	0.044071	0.000000	0.000000	0.462979	0.369544	0.167476	0.000000	4.850860	
299000	-49.790271	9	1	3	'0 0 0 0 0 Z Z Z 	D	0.105096	0.105096	0.105096	0.105096	0.105096	0.000000	0.000000	0.000000	0.354240	0.544121	0.101638	0.000000	0.990572	
300000	-49.305392	838	1	1	'0 0 0 0 0 0 0 Z 	D	0.047210	0.047210	0.047210	0.047210	0.047210	0.047210	0.047210	0.000000	0.390226	0.297110	0.193669	0.118996	2.723540	
301000	-50.729092	852	1	3	'0 0 0 Z 0 0 Z Z 	D	0.067721	0.067721	0.067721	0.000000	0.067721	0.067721	0.000000	0.000000	0.519894	0.109804	0.370302	0.000000	3.291421	
302000	-49.205450	609	1	1	'0 0 Z 0 0 0 0 0 	D	0.045485	0.045485	0.000000	0.045485	0.045485	0.045485	0.045485	0.045485	0.785294	0.002648	0.173961	0.038098	10.327187	
303000	-49.320383	818	1	3	'0 0 0 0 0 Z Z Z 	D	0.052663	0.052663	0.052663	0.052663	0.052663	0.000000	0.000000	0.000000	0.388614	0.596904	0.014482	0.000000	0.195191	
304000	-50.760634	437	1	1	'0 0 0 0 Z 0 0 0 	D	0.047867	0.047867	0.047867	0.047867	0.000000	0.047867	0.047867	0.047867	0.610750	0.316512	0.004272	0.068465	0.065717	
305000	-53.580790	16	1	2	'0 0 Z Z 0 0 0 0 	D	0.019176	0.019176	0.000000	0.000000	0.019176	0.019176	0.019176	0.019176	0.557000	0.000000	0.372569	0.070430	1.582291	
306000	-49.616505	4	1	1	'0 0 Z 0 0 0 0 0 	D	0.045448	0.045448	0.000000	0.045448	0.045448	0.045448	0.045448	0.045448	0.635647	0.006537	0.284972	0.072844	0.774419	
307000	-51.053618	59	1	3	'0 0 Z 0 Z 0 0 Z 	D	0.036668	0.036668	0.000000	0.036668	0.000000	0.036668	0.036668	0.000000	1.000000	0.000000	0.000000	0.000000	0.159610	
308000	-50.064049	690	1	2	'0 0 Z 0 0 Z 0 0 	D	0.071492	0.071492	0.000000	0.071492	0.071492	0.000000	0.071492	0.071492	0.743285	0.020571	0.088995	0.147149	0.442473	
309000	-52.197242	746	1	3	'0 0 0 0 Z Z 0 Z 	D	0.037067	0.037067	0.037067	0.037067	0.000000	0.000000	0.037067	0.000000	0.382767	0.488413	0.000000	0.128820	0.827059	
310000	-51.737189	949	1	4	'0 0 Z 0 0 Z Z Z 	D	0.044057	0.044057	0.000000	0.044057	0.044057	0.000000	0.000000	0.000000	0.923667	0.000000	0.076333	0.000000	6.513186	
311000	-49.813464	318	1	1	'0 0 0 0 0 Z 0 0 	D	0.047199	0.047199	0.047199	0.047199	0.047199	0.000000	0.047199	0.047199	0.326979	0.467378	0.024493	0.181149	4.280750	
312000	-49.508512	876	1	3	'0 0 0 0 0 Z Z Z 	D	0.043960	0.043960	0.043960	0.043960	0.043960	0.000000	0.000000	0.000000	0.391346	0.588055	0.020599	0.000000	0.812899	
313000	-49.480372	574	1	1	'0 0 0 Z 0 0 0 0 	D	0.041655	0.041655	0.041655	0.000000	0.041655	0.041655	0.041655	0.041655	0.537452	0.053317	0.253832	0.155399	1.524116	
314000	-51.870435	11	1	4	'0 0 0 Z Z 0 Z Z 	D	0.056475	0.056475	0.056475	0.000000	0.000000	0.056475	0.000000	0.000000	0.918627	0.081373	0.000000	0.000000	22.930975	
315000	-50.766214	684	1	2	'0 0 Z 0 Z 0 0 0 	D	0.044152	0.044152	0.000000	0.044152	0.000000	0.044152	0.044152	0.044152	1.000000	0.000000	0.000000	0.000000	15.908496	
316000	-48.331485	898	1	2	'0 0 0 0 0 0 Z Z 	D	0.053360	0.053360	0.053360	0.053360	0.053360	0.053360	0.000000	0.000000	0.459288	0.343361	0.197351	0.000000	0.259039	
317000	-53.141231	189	1	4	'Z 0 0 Z 0 0 Z Z 	D	0.000000	0.105481	0.105481	0.000000	0.105481	0.105481	0.000000	0.000000	0.000000	1.000000	0.000000	0.000000	3.343744	
318000	-50.050088	874	1	2	'0 0 0 0 0 0 Z Z 	D	0.029609	0.029609	0.029609	0.029609	0.029609	0.029609	0.000000	0.000000	0.441507	0.431382	0.127112	0.000000	0.725551	
319000	-50.255902	192	1	2	'0 0 0 0 0 Z 0 Z 	D	0.099122	0.099122	0.099122	0.099122	0.099122	0.000000	0.099122	0.000000	0.297297	0.413603	0.055469	0.233630	1.342065	
320000	-49.309632	412	1	3	'0 0 0 Z 0 0 Z Z 	D	0.036934	0.036934	0.036934	0.000000	0.036934	0.036934	0.000000	0.000000	0.652606	0.058575	0.288820	0.000000	4.615357	
321000	-55.176670	250	1	3	'0 0 0 0 0 Z Z Z 	D	0.119797	0.119797	0.119797	0.119797	0.119797	0.000000	0.000000	0.000000	0.393501	0.427848	0.178652	0.000000	17.667766	
322000	-49.782722	111	1	2	'0 0 0 0 0 0 Z Z 	D	0.044061	0.044061	0.044061	0.044061	0.044061	0.044061	0.000000	0.000000	0.541818	0.349600	0.108582	0.000000	0.604243	
323000	-49.722435	918	1	1	'0 0 0 Z 0 0 0 0 	D	0.044026	0.044026	0.044026	0.000000	0.044026	0.044026	0.044026	0.044026	0.371515	0.062536	0.326726	0.239223	7.224296	
324000	-51.384657	236	1	1	'0 0 0 0 0 0 Z 0 	D	0.063591	0.063591	0.063591	0.063591	0.063591	0.063591	0.000000	0.063591	0.458737	0.300782	0.190664	0.049817	0.635687	
325000	-50.174924	702	1	1	'0 0 0 Z 0 0 0 0 	D	0.047697	0.047697	0.047697	0.000000	0.047697	0.047697	0.047697	0.047697	0.463646	0.040524	0.317088	0.178742	0.748870	
326000	-49.880286	589	1	1	'0 0 Z 0 0 0 0 0 	D	0.050632	0.050632	0.000000	0.050632	0.050632	0.050632	0.050632	0.050632	0.760198	0.002005	0.196515	0.041282	7.154926	
327000	-49.978132	242	1	1	'0 0 0 0 0 0 Z 0 	D	0.040440	0.040440	0.040440	0.040440	0.040440	0.040440	0.000000	0.040440	0.589195	0.266918	0.127924	0.015963	1.082885	
328000	-52.336056	816	1	2	'0 0 Z Z 0 0 0 0 	D	0.101709	0.101709	0.000000	0.000000	0.101709	0.101709	0.101709	0.101709	0.523542	0.000000	0.382958	0.093500	0.533460	
329000	-49.361701	85	1	1	'0 0 0 0 0 0 0 Z 	D	0.064477	0.064477	0.064477	0.064477	0.064477	0.064477	0.064477	0.000000	0.379895	0.285545	0.207314	0.127246	0.473723	
330000	-50.401096	167	1	1	'0 0 0 0 0 0 Z 0 	D	0.054042	0.054042	0.054042	0.054042	0.054042	0.054042	0.000000	0.054042	0.449430	0.279319	0.208956	0.062295	9.515605	
331000	-50.367380	174	1	3	'0 0 Z 0 Z 0 Z 0 	D	0.033475	0.033475	0.000000	0.033475	0.000000	0.033475	0.000000	0.033475	1.000000	0.000000	0.000000	0.000000	24.510374	
332000	-50.301242	508	1	1	'0 0 0 0 0 0 0 Z 	D	0.068703	0.068703	0.068703	0.068703	0.068703	0.068703	0.068703	0.000000	0.400518	0.292199	0.194228	0.113056	36.982579	
333000	-50.366934	876	1	1	'0 0 0 0 0 0 0 Z 	D	0.065226	0.065226	0.065226	0.065226	0.065226	0.065226	0.065226	0.000000	0.398796	0.280972	0.205597	0.114635	15.324343	
334000	-49.890113	80	1	1	'0 0 0 0 0 0 0 Z 	D	0.042405	0.042405	0.042405	0.042405	0.042405	0.042405	0.042405	0.000000	0.483378	0.306444	0.138518	0.071661	8.764289	
335000	-51.086445	537	1	2	'0 0 0 Z 0 0 Z 0 	D	0.025615	0.025615	0.025615	0.000000	0.025615	0.025615	0.000000	0.025615	0.645569	0.032331	0.284748	0.037351	13.762643	
336000	-49.240840	932	1	1	'0 0 Z 0 0 0 0 0 	D	0.034156	0.034156	0.000000	0.034156	0.034156	0.034156	0.034156	0.034156	0.679583	0.005324	0.249522	0.065570	9.205871	
337000	-50.398116	817	1	2	'0 0 0 0 0 0 Z Z 	D	0.034055	0.034055	0.034055	0.034055	0.034055	0.034055	0.000000	0.000000	0.483922	0.333144	0.182934	0.000000	24.018822	
338000	-50.958291	685	1	1	'0 0 0 0 0 0 0 Z 	D	0.037241	0.037241	0.037241	0.037241	0.037241	0.037241	0.037241	0.000000	0.352901	0.341001	0.165216	0.140883	0.517407	
339000	-50.766608	972	1	4	'0 0 0 Z Z 0 Z Z 	D	0.041004	0.041004	0.041004	0.000000	0.000000	0.041004	0.000000	0.000000	0.909328	0.090672	0.000000	0.000000	0.686577	
340000	-51.457881	768	1	2	'0 0 0 0 0 Z 0 Z 	D	0.019971	0.019971	0.019971	0.019971	0.019971	0.000000	0.019971	0.000000	0.359987	0.533721	0.003069	0.103223	0.408941	
341000	-50.597376	751	1	1	'0 0 0 Z 0 0 0 0 	D	0.079964	0.079964	0.079964	0.000000	0.079964	0.079964	0.079964	0.079964	0.451415	0.080280	0.297387	0.170918	1.466985	
342000	-53.135347	223	1	2	'0 0 Z Z 0 0 0 0 	D	0.018374	0.018374	0.000000	0.000000	0.018374	0.018374	0.018374	0.018374	0.639525	0.000000	0.304554	0.055921	1.042003	
343000	-51.068806	428	1	3	'0 0 Z Z 0 0 Z 0 	D	0.043893	0.043893	0.000000	0.000000	0.043893	0.043893	0.000000	0.043893	0.787585	0.000000	0.198093	0.014322	0.618391	
344000	-50.802723	641	1	2	'0 0 0 Z 0 0 Z 0 	D	0.056171	0.056171	0.056171	0.000000	0.056171	0.056171	0.000000	0.056171	0.597960	0.067167	0.287394	0.047479	0.363928	
345000	-49.952979	883	1	2	'0 0 0 Z 0 0 Z 0 	D	0.028000	0.028000	0.028000	0.000000	0.028000	0.028000	0.000000	0.028000	0.548747	0.043014	0.341816	0.066423	1.247824	
346000	-52.002360	266	1	2	'0 0 Z 0 0 Z 0 0 	D	0.029369	0.029369	0.000000	0.029369	0.029369	0.000000	0.029369	0.029369	0.875632	0.003323	0.020232	0.100812	1.212995	
347000	-49.254274	750	1	2	'0 0 0 Z 0 0 Z 0 	D	0.043845	0.043845	0.043845	0.000000	0.043845	0.043845	0.000000	0.043845	0.526530	0.039898	0.356043	0.077529	1.178022	
348000	-49.978065	858	1	1	'0 0 0 0 0 0 0 Z 	D	0.033082	0.033082	0.033082	0.033082	0.033082	0.033082	0.033082	0.000000	0.527047	0.313011	0.108032	0.051910	1.522131	
349000	-49.827864	654	1	1	'0 0 Z 0 0 0 0 0 	D	0.073072	0.073072	0.000000	0.073072	0.073072	0.073072	0.073072	0.073072	0.634408	0.009426	0.280892	0.075274	0.040250	
350000	-52.879935	253	1	0	'0 0 0 0 0 0 0 0 	I	0.067821	0.067821	0.067821	0.067821	0.067821	0.067821	0.067821	0.067821	0.415980	0.265339	0.194571	0.124110	1.279161	
351000	-50.321025	601	1	3	'0 0 Z 0 Z 0 0 Z 	D	0.060798	0.060798	0.000000	0.060798	0.000000	0.060798	0.060798	0.000000	1.000000	0.000000	0.000000	0.000000	3.159068	
352000	-50.538077	152	1	2	'0 0 0 0 0 0 Z Z 	D	0.053113	0.053113	0.053113	0.053113	0.053113	0.053113	0.000000	0.000000	0.409142	0.367036	0.223822	0.000000	0.155841	
353000	-50.407437	931	1	1	'0 0 0 0 0 0 0 Z 	D	0.054756	0.054756	0.054756	0.054756	0.054756	0.054756	0.054756	0.000000	0.447306	0.285421	0.180016	0.087257	0.739861	
354000	-49.683665	108	2	2	'0 Z 0 1 1 Z 1 0 	D	0.104679	0.000000	0.104679	0.490260	0.490260	0.000000	0.490260	0.104679	0.135078	0.334626	0.182566	0.347731	6.954115	
355000	-50.418619	422	1	4	'0 0 0 Z Z 0 Z Z 	D	0.035804	0.035804	0.035804	0.000000	0.000000	0.035804	0.000000	0.000000	0.926011	0.073989	0.000000	0.000000	0.690992	
356000	-50.904797	798	1	2	'0 0 0 Z 0 0 Z 0 	D	0.029882	0.029882	0.029882	0.000000	0.029882	0.029882	0.000000	0.029882	0.668714	0.039862	0.261105	0.030319	0.119102	
357000	-50.342413	117	1	2	'0 0 Z Z 0 0 0 0 	D	0.053952	0.053952	0.000000	0.000000	0.053952	0.053952	0.053952	0.053952	0.442487	0.000000	0.442840	0.114673	0.947630	
358000	-48.551530	39	1	3	'0 0 0 0 0 Z Z Z 	D	0.044421	0.044421	0.044421	0.044421	0.044421	0.000000	0.000000	0.000000	0.428483	0.551072	0.020446	0.000000	7.072029	
359000	-49.811849	86	1	3	'0 0 0 Z 0 0 Z Z 	D	0.051491	0.051491	0.051491	0.000000	0.051491	0.051491	0.000000	0.000000	0.537163	0.059070	0.403767	0.000000	0.156485	
360000	-49.032803	535	1	1	'0 0 0 Z 0 0 0 0 	D	0.068262	0.068262	0.068262	0.000000	0.068262	0.068262	0.068262	0.068262	0.445115	0.083164	0.276843	0.194878	17.202917	
361000	-49.468372	601	1	3	'0 0 Z Z 0 0 Z 0 	D	0.048626	0.048626	0.000000	0.000000	0.048626	0.048626	0.000000	0.048626	0.513871	0.000000	0.391753	0.094376	11.977473	
362000	-50.278831	838	1	4	'0 0 Z 0 0 Z Z Z 	D	0.026072	0.026072	0.000000	0.026072	0.026072	0.000000	0.000000	0.000000	0.975234	0.000000	0.024766	0.000000	8.618190	
363000	-50.314597	662	1	2	'0 0 0 0 0 Z 0 Z 	D	0.033077	0.033077	0.033077	0.033077	0.033077	0.000000	0.033077	0.000000	0.360504	0.532412	0.005892	0.101191	3.531935	
364000	-50.012631	299	1	3	'0 0 0 Z 0 0 Z Z 	D	0.065234	0.065234	0.065234	0.000000	0.065234	0.065234	0.000000	0.000000	0.611528	0.083722	0.304750	0.000000	2.014663	
365000	-49.307339	246	1	1	'0 0 0 0 0 0 0 Z 	D	0.060951	0.060951	0.060951	0.060951	0.060951	0.060951	0.060951	0.000000	0.504012	0.274104	0.157442	0.064443	5.636649	
366000	-49.160974	844	1	1	'0 0 0 0 0 0 0 Z 	D	0.037844	0.037844	0.037844	0.037844	0.037844	0.037844	0.037844	0.000000	0.445432	0.347233	0.125439	0.081896	0.673023	
367000	-49.311614	2	1	0	'0 0 0 0 0 0 0 0 	I	0.061503	0.061503	0.061503	0.061503	0.061503	0.061503	0.061503	0.061503	0.501577	0.295975	0.127318	0.075129	7.528941	
368000	-51.477861	75	1	2	'0 0 0 Z 0 0 Z 0 	D	0.078409	0.078409	0.078409	0.000000	0.078409	0.078409	0.000000	0.078409	0.500787	0.072659	0.340156	0.086398	15.867016	
369000	-48.762951	929	1	3	'0 0 0 Z 0 0 Z Z 	D	0.099682	0.099682	0.099682	0.000000	0.099682	0.099682	0.000000	0.000000	0.460540	0.090468	0.448992	0.000000	12.787581	
370000	-48.906884	685	1	3	'0 0 0 Z 0 0 Z Z 	D	0.067478	0.067478	0.067478	0.000000	0.067478	0.067478	0.000000	0.000000	0.464418	0.083319	0.452263	0.000000	25.897599	
371000	-51.502814	720	1	3	'0 0 Z Z Z 0 0 0 	D	0.055464	0.055464	0.000000	0.000000	0.000000	0.055464	0.055464	0.055464	1.000000	0.000000	0.000000	0.000000	8.644163	
372000	-50.938086	77	1	2	'0 0 0 0 0 Z 0 Z 	D	0.072546	0.072546	0.072546	0.072546	0.072546	0.000000	0.072546	0.000000	0.358262	0.432199	0.035523	0.174016	0.313944	
373000	-51.055214	831	1	4	'0 0 Z 0 0 Z Z Z 	D	0.029494	0.029494	0.000000	0.029494	0.029494	0.000000	0.000000	0.000000	0.981186	0.000000	0.018814	0.000000	1.065963	
374000	-49.695395	583	1	3	'0 0 0 0 0 Z Z Z 	D	0.053785	0.053785	0.053785	0.053785	0.053785	0.000000	0.000000	0.000000	0.381654	0.591302	0.027044	0.000000	0.151821	
375000	-49.490083	131	1	1	'0 0 0 0 0 0 Z 0 	D	0.036790	0.036790	0.036790	0.036790	0.036790	0.036790	0.000000	0.036790	0.574834	0.290417	0.120383	0.014366	5.387826	
376000	-50.489939	884	1	3	'0 0 0 Z 0 0 Z Z 	D	0.078180	0.078180	0.078180	0.000000	0.078180	0.078180	0.000000	0.000000	0.492575	0.103187	0.404238	0.000000	0.163454	
377000	-48.871282	637	1	1	'0 0 0 0 0 0 Z 0 	D	0.066990	0.066990	0.066990	0.066990	0.066990	0.066990	0.000000	0.066990	0.423639	0.316918	0.199638	0.059805	0.157726	
378000	-50.923845	533	1	1	'0 0 0 0 Z 0 0 0 	D	0.073293	0.073293	0.073293	0.073293	0.000000	0.073293	0.073293	0.073293	0.560389	0.357241	0.005554	0.076816	0.432488	
379000	-50.083364	914	1	2	'0 0 0 0 0 Z 0 Z 	D	0.043450	0.043450	0.043450	0.043450	0.043450	0.000000	0.043450	0.000000	0.358912	0.499360	0.008717	0.133011	0.016539	
380000	-48.728280	156	1	2	'0 0 0 0 0 0 Z Z 	D	0.040901	0.040901	0.040901	0.040901	0.040901	0.040901	0.000000	0.000000	0.533799	0.373042	0.093159	0.000000	9.187636	
381000	-48.997462	344	1	2	'0 0 0 Z 0 0 Z 0 	D	0.060966	0.060966	0.060966	0.000000	0.060966	0.060966	0.000000	0.060966	0.381553	0.108818	0.362266	0.147363	8.077845	
382000	-52.982860	507	1	2	'0 0 Z 0 0 Z 0 0 	D	0.030496	0.030496	0.000000	0.030496	0.030496	0.000000	0.030496	0.030496	0.908786	0.002370	0.018240	0.070605	0.557695	
383000	-50.284412	192	1	4	'0 0 Z 0 0 Z Z Z 	D	0.078335	0.078335	0.000000	0.078335	0.078335	0.000000	0.000000	0.000000	0.900185	0.000000	0.099815	0.000000	1.468131	
384000	-50.292736	613	1	2	'0 0 Z 0 0 Z 0 0 	D	0.030336	0.030336	0.000000	0.030336	0.030336	0.000000	0.030336	0.030336	0.911987	0.005557	0.014035	0.068421	1.321841	
385000	-48.838972	68	1	3	'0 0 Z Z 0 0 Z 0 	D	0.043090	0.043090	0.000000	0.000000	0.043090	0.043090	0.000000	0.043090	0.544509	0.000000	0.375693	0.079799	5.187735	
386000	-52.567992	804	1	4	'0 0 0 Z Z 0 Z Z 	D	0.062832	0.062832	0.062832	0.000000	0.000000	0.062832	0.000000	0.000000	0.855902	0.144098	0.000000	0.000000	0.449072	
387000	-50.449483	373	1	3	'0 0 0 Z 0 0 Z Z 	D	0.051133	0.051133	0.051133	0.000000	0.051133	0.051133	0.000000	0.000000	0.479583	0.067864	0.452553	0.000000	6.270044	
388000	-51.245277	159	1	2	'0 0 Z 0 Z 0 0 0 	D	0.036445	0.036445	0.000000	0.036445	0.000000	0.036445	0.036445	0.036445	1.000000	0.000000	0.000000	0.000000	0.389232	
389000	-50.023456	220	1	3	'0 0 Z 0 Z 0 Z 0 	D	0.042378	0.042378	0.000000	0.042378	0.000000	0.042378	0.000000	0.042378	1.000000	0.000000	0.000000	0.000000	4.230800	
390000	-48.804311	522	1	1	'0 0 0 0 0 0 Z 0 	D	0.062362	0.062362	0.062362	0.062362	0.062362	0.062362	0.000000	0.062362	0.448477	0.350857	0.164037	0.036630	3.999541	
391000	-50.007170	326	1	1	'0 0 0 0 0 Z 0 0 	D	0.050517	0.050517	0.050517	0.050517	0.050517	0.000000	0.050517	0.050517	0.396420	0.462700	0.016877	0.124002	10.342688	
392000	-50.229521	592	1	2	'0 0 0 0 0 Z 0 Z 	D	0.065465	0.065465	0.065465	0.065465	0.065465	0.000000	0.065465	0.000000	0.347634	0.475300	0.018130	0.158936	14.332502	
393000	-50.167811	471	1	4	'0 0 0 Z Z 0 Z Z 	D	0.066025	0.066025	0.066025	0.000000	0.000000	0.066025	0.000000	0.000000	0.874447	0.125553	0.000000	0.000000	27.270812	
