Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LL1=0_Wax1=0.txt
Log File Name:                   LL1=0_Wax1=0.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            455755352
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LL1=0_Wax1=0.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
264000	-37.828555	835	1	2	'0 0 0 0 0 0 Z Z 	D	0.040404	0.040404	0.040404	0.040404	0.040404	0.040404	0.000000	0.000000	0.455899	0.372046	0.172055	0.000000	37.487200	
265000	-38.262461	109	1	1	'0 0 0 0 0 0 0 Z 	D	0.030723	0.030723	0.030723	0.030723	0.030723	0.030723	0.030723	0.000000	0.455483	0.327993	0.136345	0.080179	30.965504	
266000	-38.478188	344	1	2	'0 0 0 Z 0 0 Z 0 	D	0.045877	0.045877	0.045877	0.000000	0.045877	0.045877	0.000000	0.045877	0.410510	0.075479	0.381306	0.132705	45.791561	
267000	-38.071580	416	1	0	'0 0 0 0 0 0 0 0 	I	0.041981	0.041981	0.041981	0.041981	0.041981	0.041981	0.041981	0.041981	0.505518	0.284914	0.134028	0.075539	46.394017	
268000	-41.482450	523	1	2	'0 0 0 0 Z Z 0 0 	D	0.015329	0.015329	0.015329	0.015329	0.000000	0.000000	0.015329	0.015329	0.221021	0.592491	0.000000	0.186488	49.027057	
269000	-39.291039	64	1	2	'0 0 Z 0 0 Z 0 0 	D	0.055704	0.055704	0.000000	0.055704	0.055704	0.000000	0.055704	0.055704	0.807897	0.013213	0.048752	0.130138	30.088057	
270000	-41.558970	493	1	3	'0 0 Z Z 0 0 Z 0 	D	0.053160	0.053160	0.000000	0.000000	0.053160	0.053160	0.000000	0.053160	0.377991	0.000000	0.442416	0.179593	37.471805	
271000	-40.118529	474	1	2	'0 0 0 0 0 Z 0 Z 	D	0.018154	0.018154	0.018154	0.018154	0.018154	0.000000	0.018154	0.000000	0.215451	0.661395	0.000630	0.122524	37.120505	
272000	-41.489172	528	1	3	'0 0 Z Z 0 0 Z 0 	D	0.052909	0.052909	0.000000	0.000000	0.052909	0.052909	0.000000	0.052909	0.593422	0.000000	0.343813	0.062765	39.666803	
273000	-38.540457	580	1	1	'0 0 0 0 0 0 Z 0 	D	0.024012	0.024012	0.024012	0.024012	0.024012	0.024012	0.000000	0.024012	0.597743	0.325078	0.072401	0.004777	32.812045	
274000	-38.327169	928	1	1	'0 0 0 0 0 Z 0 0 	D	0.033202	0.033202	0.033202	0.033202	0.033202	0.000000	0.033202	0.033202	0.304433	0.569436	0.003384	0.122747	24.890221	
275000	-38.913363	846	1	3	'0 0 0 0 0 Z Z Z 	D	0.043219	0.043219	0.043219	0.043219	0.043219	0.000000	0.000000	0.000000	0.387026	0.587418	0.025556	0.000000	44.656070	
276000	-38.440158	631	1	1	'0 0 Z 0 0 0 0 0 	D	0.047387	0.047387	0.000000	0.047387	0.047387	0.047387	0.047387	0.047387	0.617833	0.006281	0.293346	0.082540	47.948380	
277000	-37.390809	69	1	1	'0 0 0 0 0 0 0 Z 	D	0.042697	0.042697	0.042697	0.042697	0.042697	0.042697	0.042697	0.000000	0.364097	0.324799	0.175032	0.136072	78.506528	
278000	-38.597549	436	1	1	'0 0 0 0 Z 0 0 0 	D	0.033821	0.033821	0.033821	0.033821	0.000000	0.033821	0.033821	0.033821	0.412496	0.429235	0.005213	0.153056	76.210064	
279000	-38.090215	909	1	1	'0 0 0 0 0 0 0 Z 	D	0.035298	0.035298	0.035298	0.035298	0.035298	0.035298	0.035298	0.000000	0.380321	0.343961	0.155956	0.119761	76.098825	
280000	-38.531154	220	1	1	'0 0 Z 0 0 0 0 0 	D	0.028319	0.028319	0.000000	0.028319	0.028319	0.028319	0.028319	0.028319	0.806524	0.002434	0.145072	0.045970	77.753633	
281000	-39.222672	904	1	1	'0 0 0 0 0 0 Z 0 	D	0.043728	0.043728	0.043728	0.043728	0.043728	0.043728	0.000000	0.043728	0.550731	0.348840	0.091945	0.008483	89.298581	
282000	-38.334825	918	1	0	'0 0 0 0 0 0 0 0 	I	0.044081	0.044081	0.044081	0.044081	0.044081	0.044081	0.044081	0.044081	0.388423	0.277470	0.194888	0.139219	87.821793	
283000	-37.651478	146	1	1	'0 0 0 0 0 0 0 Z 	D	0.026126	0.026126	0.026126	0.026126	0.026126	0.026126	0.026126	0.000000	0.367919	0.362064	0.143968	0.126049	87.315622	
284000	-42.055515	9	1	2	'0 0 0 0 0 Z 0 Z 	D	0.083910	0.083910	0.083910	0.083910	0.083910	0.000000	0.083910	0.000000	0.240356	0.407225	0.050088	0.302330	98.910017	
285000	-43.255793	441	1	4	'0 0 Z 0 0 Z Z Z 	D	0.053906	0.053906	0.000000	0.053906	0.053906	0.000000	0.000000	0.000000	0.959851	0.000000	0.040149	0.000000	93.766847	
286000	-38.367129	547	1	1	'0 0 0 0 0 0 0 Z 	D	0.024286	0.024286	0.024286	0.024286	0.024286	0.024286	0.024286	0.000000	0.451933	0.374948	0.100392	0.072727	84.422730	
287000	-39.280573	102	1	3	'0 0 0 0 Z Z 0 Z 	D	0.066433	0.066433	0.066433	0.066433	0.000000	0.000000	0.066433	0.000000	0.264878	0.472580	0.000000	0.262542	90.174731	
288000	-39.882781	37	1	1	'0 0 0 0 0 0 0 Z 	D	0.013664	0.013664	0.013664	0.013664	0.013664	0.013664	0.013664	0.000000	0.318197	0.419718	0.118396	0.143689	94.510966	
289000	-39.366436	125	1	4	'0 0 Z 0 0 Z Z Z 	D	0.027378	0.027378	0.000000	0.027378	0.027378	0.000000	0.000000	0.000000	0.976924	0.000000	0.023076	0.000000	98.950027	
290000	-39.392060	101	1	2	'0 0 0 Z 0 0 Z 0 	D	0.039506	0.039506	0.039506	0.000000	0.039506	0.039506	0.000000	0.039506	0.494608	0.050025	0.364665	0.090701	92.374564	
291000	-39.725427	249	1	2	'0 0 0 0 0 0 Z Z 	D	0.031400	0.031400	0.031400	0.031400	0.031400	0.031400	0.000000	0.000000	0.481722	0.343498	0.174780	0.000000	83.645457	
292000	-37.254489	860	1	2	'0 0 0 0 0 0 Z Z 	D	0.033077	0.033077	0.033077	0.033077	0.033077	0.033077	0.000000	0.000000	0.465837	0.422282	0.111881	0.000000	79.466330	
293000	-37.779803	851	1	1	'0 0 0 0 0 0 0 Z 	D	0.051171	0.051171	0.051171	0.051171	0.051171	0.051171	0.051171	0.000000	0.360460	0.308956	0.190819	0.139765	73.017948	
294000	-39.001119	635	1	1	'0 0 0 Z 0 0 0 0 	D	0.065380	0.065380	0.065380	0.000000	0.065380	0.065380	0.065380	0.065380	0.343652	0.065633	0.335005	0.255711	76.282932	
295000	-39.078806	631	1	3	'0 0 0 0 Z Z 0 Z 	D	0.037546	0.037546	0.037546	0.037546	0.000000	0.000000	0.037546	0.000000	0.246442	0.513471	0.000000	0.240087	69.597742	
296000	-39.197699	772	1	2	'0 0 0 0 0 0 Z Z 	D	0.036251	0.036251	0.036251	0.036251	0.036251	0.036251	0.000000	0.000000	0.421358	0.343109	0.235533	0.000000	72.192341	
297000	-38.899751	642	1	3	'0 0 0 0 Z Z 0 Z 	D	0.028993	0.028993	0.028993	0.028993	0.000000	0.000000	0.028993	0.000000	0.309412	0.546984	0.000000	0.143604	67.103049	
298000	-39.813231	314	1	1	'0 0 Z 0 0 0 0 0 	D	0.040814	0.040814	0.000000	0.040814	0.040814	0.040814	0.040814	0.040814	0.723011	0.003594	0.223060	0.050335	71.516134	
299000	-41.322472	784	1	0	'0 0 0 0 0 0 0 0 	I	0.061217	0.061217	0.061217	0.061217	0.061217	0.061217	0.061217	0.061217	0.452461	0.273363	0.170914	0.103261	87.385306	
300000	-37.791157	523	1	0	'0 0 0 0 0 0 0 0 	I	0.042005	0.042005	0.042005	0.042005	0.042005	0.042005	0.042005	0.042005	0.386603	0.300259	0.176251	0.136887	78.593269	
301000	-37.850991	239	1	2	'0 0 0 0 0 0 Z Z 	D	0.037325	0.037325	0.037325	0.037325	0.037325	0.037325	0.000000	0.000000	0.455000	0.391014	0.153986	0.000000	96.539897	
302000	-37.874479	325	1	2	'0 0 0 0 0 Z 0 Z 	D	0.036457	0.036457	0.036457	0.036457	0.036457	0.000000	0.036457	0.000000	0.309890	0.503720	0.008735	0.177655	83.989268	
303000	-40.049194	606	1	3	'0 0 0 0 0 Z Z Z 	D	0.032098	0.032098	0.032098	0.032098	0.032098	0.000000	0.000000	0.000000	0.433931	0.556985	0.009084	0.000000	70.086172	
304000	-40.113073	160	1	2	'0 0 Z 0 0 Z 0 0 	D	0.061066	0.061066	0.000000	0.061066	0.061066	0.000000	0.061066	0.061066	0.785888	0.013623	0.055360	0.145129	81.325051	
305000	-38.208769	508	1	1	'0 0 0 0 0 0 Z 0 	D	0.023843	0.023843	0.023843	0.023843	0.023843	0.023843	0.000000	0.023843	0.407348	0.467581	0.108841	0.016230	66.192969	
306000	-39.108291	635	1	2	'0 0 0 0 0 0 Z Z 	D	0.082079	0.082079	0.082079	0.082079	0.082079	0.082079	0.000000	0.000000	0.411888	0.335000	0.253112	0.000000	43.727818	
307000	-41.107880	617	1	3	'0 0 Z Z 0 0 Z 0 	D	0.027707	0.027707	0.000000	0.000000	0.027707	0.027707	0.000000	0.027707	0.826173	0.000000	0.164741	0.009086	21.331866	
308000	-39.379581	446	1	3	'0 0 Z 0 Z 0 Z 0 	D	0.023035	0.023035	0.000000	0.023035	0.000000	0.023035	0.000000	0.023035	1.000000	0.000000	0.000000	0.000000	6.057021	
309000	-37.907906	364	1	0	'0 0 0 0 0 0 0 0 	I	0.039106	0.039106	0.039106	0.039106	0.039106	0.039106	0.039106	0.039106	0.443011	0.310808	0.144678	0.101503	0.086850	
310000	-39.762985	85	1	2	'0 0 Z Z 0 0 0 0 	D	0.023701	0.023701	0.000000	0.000000	0.023701	0.023701	0.023701	0.023701	0.512317	0.000000	0.398681	0.089002	2.367079	
311000	-38.947266	976	1	3	'0 0 Z 0 Z 0 Z 0 	D	0.018863	0.018863	0.000000	0.018863	0.000000	0.018863	0.000000	0.018863	1.000000	0.000000	0.000000	0.000000	0.021374	
312000	-38.330816	523	1	1	'0 0 0 0 0 0 Z 0 	D	0.049662	0.049662	0.049662	0.049662	0.049662	0.049662	0.000000	0.049662	0.422120	0.326094	0.194855	0.056931	1.528045	
313000	-37.039941	72	1	1	'0 0 0 0 0 0 0 Z 	D	0.036231	0.036231	0.036231	0.036231	0.036231	0.036231	0.036231	0.000000	0.399262	0.327298	0.160650	0.112791	4.670561	
314000	-39.481632	721	1	1	'0 0 0 0 0 Z 0 0 	D	0.024254	0.024254	0.024254	0.024254	0.024254	0.000000	0.024254	0.024254	0.379487	0.510518	0.003404	0.106590	7.711172	
315000	-41.149023	591	1	3	'0 0 Z 0 Z 0 Z 0 	D	0.026245	0.026245	0.000000	0.026245	0.000000	0.026245	0.000000	0.026245	1.000000	0.000000	0.000000	0.000000	0.035413	
316000	-40.092910	102	1	3	'0 0 Z 0 Z Z 0 0 	D	0.052206	0.052206	0.000000	0.052206	0.000000	0.000000	0.052206	0.052206	1.000000	0.000000	0.000000	0.000000	0.910515	
317000	-38.201228	846	1	0	'0 0 0 0 0 0 0 0 	I	0.026646	0.026646	0.026646	0.026646	0.026646	0.026646	0.026646	0.026646	0.382289	0.308058	0.171474	0.138179	0.204100	
318000	-40.047334	5	1	2	'0 0 0 Z Z 0 0 0 	D	0.030447	0.030447	0.030447	0.000000	0.000000	0.030447	0.030447	0.030447	0.654917	0.051990	0.009617	0.283476	0.211889	
319000	-39.164079	818	1	3	'0 0 Z 0 Z 0 0 Z 	D	0.037025	0.037025	0.000000	0.037025	0.000000	0.037025	0.037025	0.000000	1.000000	0.000000	0.000000	0.000000	13.572223	
320000	-37.717422	690	1	2	'0 0 0 0 0 Z 0 Z 	D	0.048533	0.048533	0.048533	0.048533	0.048533	0.000000	0.048533	0.000000	0.298049	0.478999	0.014547	0.208406	6.183518	
321000	-38.990846	396	1	1	'0 0 0 0 0 0 Z 0 	D	0.032438	0.032438	0.032438	0.032438	0.032438	0.032438	0.000000	0.032438	0.490597	0.360767	0.129247	0.019389	0.510157	
322000	-38.475686	541	1	1	'0 0 0 0 0 0 Z 0 	D	0.031870	0.031870	0.031870	0.031870	0.031870	0.031870	0.000000	0.031870	0.485899	0.360969	0.132466	0.020665	10.840522	
323000	-39.647987	347	1	3	'0 0 Z Z 0 0 Z 0 	D	0.019457	0.019457	0.000000	0.000000	0.019457	0.019457	0.000000	0.019457	0.780944	0.000000	0.204160	0.014895	7.847108	
324000	-37.667393	604	1	1	'0 0 0 0 0 0 Z 0 	D	0.059688	0.059688	0.059688	0.059688	0.059688	0.059688	0.000000	0.059688	0.423767	0.347669	0.180856	0.047708	14.366338	
325000	-39.205183	789	1	2	'0 0 0 Z Z 0 0 0 	D	0.029593	0.029593	0.029593	0.000000	0.000000	0.029593	0.029593	0.029593	0.657454	0.035135	0.008586	0.298825	36.084717	
326000	-38.595260	734	1	3	'0 0 0 0 0 Z Z Z 	D	0.031586	0.031586	0.031586	0.031586	0.031586	0.000000	0.000000	0.000000	0.381282	0.614017	0.004702	0.000000	33.694589	
327000	-37.938729	916	1	1	'0 0 0 0 0 0 0 Z 	D	0.030404	0.030404	0.030404	0.030404	0.030404	0.030404	0.030404	0.000000	0.462854	0.355777	0.109567	0.071801	51.889860	
328000	-37.235444	189	1	1	'0 0 0 0 0 0 0 Z 	D	0.029392	0.029392	0.029392	0.029392	0.029392	0.029392	0.029392	0.000000	0.398148	0.324542	0.165791	0.111519	57.323406	
329000	-39.855682	928	1	2	'0 0 0 Z 0 0 Z 0 	D	0.023658	0.023658	0.023658	0.000000	0.023658	0.023658	0.000000	0.023658	0.713396	0.029186	0.235770	0.021648	57.878586	
330000	-39.927964	642	1	2	'0 0 0 Z Z 0 0 0 	D	0.032317	0.032317	0.032317	0.000000	0.000000	0.032317	0.032317	0.032317	0.730522	0.045418	0.005742	0.218317	34.052595	
331000	-39.131765	493	1	1	'0 0 0 0 0 0 Z 0 	D	0.037900	0.037900	0.037900	0.037900	0.037900	0.037900	0.000000	0.037900	0.398796	0.320602	0.211241	0.069362	29.673220	
332000	-39.810795	526	1	3	'0 0 0 0 Z Z 0 Z 	D	0.027405	0.027405	0.027405	0.027405	0.000000	0.000000	0.027405	0.000000	0.236413	0.570594	0.000000	0.192993	22.178682	
333000	-38.710259	836	1	1	'0 0 0 Z 0 0 0 0 	D	0.035897	0.035897	0.035897	0.000000	0.035897	0.035897	0.035897	0.035897	0.379381	0.033692	0.317432	0.269495	25.769401	
334000	-38.937405	586	1	1	'0 0 0 0 0 0 0 Z 	D	0.017064	0.017064	0.017064	0.017064	0.017064	0.017064	0.017064	0.000000	0.311043	0.401952	0.131019	0.155986	30.411272	
335000	-37.383941	919	1	1	'0 0 0 0 0 0 0 Z 	D	0.028350	0.028350	0.028350	0.028350	0.028350	0.028350	0.028350	0.000000	0.343066	0.359084	0.153448	0.144402	12.062681	
336000	-41.216192	799	1	1	'0 0 0 0 0 0 0 Z 	D	0.045494	0.045494	0.045494	0.045494	0.045494	0.045494	0.045494	0.000000	0.487786	0.283180	0.156381	0.072653	3.619299	
337000	-41.262009	375	1	4	'0 0 0 Z Z 0 Z Z 	D	0.041273	0.041273	0.041273	0.000000	0.000000	0.041273	0.000000	0.000000	0.947926	0.052074	0.000000	0.000000	1.099697	
338000	-38.543189	558	1	3	'0 0 0 0 Z Z 0 Z 	D	0.034660	0.034660	0.034660	0.034660	0.000000	0.000000	0.034660	0.000000	0.259244	0.575404	0.000000	0.165353	6.150351	
339000	-39.683756	19	1	2	'0 0 0 Z 0 0 Z 0 	D	0.037968	0.037968	0.037968	0.000000	0.037968	0.037968	0.000000	0.037968	0.502046	0.044003	0.366452	0.087500	2.300391	
340000	-38.759205	156	1	1	'0 0 0 0 0 0 Z 0 	D	0.019459	0.019459	0.019459	0.019459	0.019459	0.019459	0.000000	0.019459	0.453643	0.497844	0.046090	0.002423	3.102724	
341000	-38.325184	33	1	1	'0 0 0 0 0 0 0 Z 	D	0.045642	0.045642	0.045642	0.045642	0.045642	0.045642	0.045642	0.000000	0.495117	0.293483	0.142960	0.068441	0.271543	
342000	-40.962173	629	1	3	'0 0 0 0 Z Z 0 Z 	D	0.023635	0.023635	0.023635	0.023635	0.000000	0.000000	0.023635	0.000000	0.274419	0.560729	0.000000	0.164852	1.010489	
343000	-36.989895	51	2	1	'0 0 1 1 0 0 Z 0 	D	0.026722	0.026722	0.240226	0.240226	0.026722	0.026722	0.000000	0.026722	0.349683	0.540610	0.087736	0.021972	4.233389	
344000	-40.278536	102	1	4	'0 0 0 Z Z 0 Z Z 	D	0.074010	0.074010	0.074010	0.000000	0.000000	0.074010	0.000000	0.000000	0.820653	0.179347	0.000000	0.000000	0.394119	
345000	-38.451083	39	1	1	'0 0 0 0 0 0 Z 0 	D	0.018506	0.018506	0.018506	0.018506	0.018506	0.018506	0.000000	0.018506	0.457529	0.410958	0.115433	0.016080	0.409832	
346000	-37.796759	977	1	2	'0 0 0 0 0 0 Z Z 	D	0.035711	0.035711	0.035711	0.035711	0.035711	0.035711	0.000000	0.000000	0.447461	0.387338	0.165201	0.000000	0.124334	
347000	-38.301754	582	1	2	'0 0 0 0 0 0 Z Z 	D	0.020625	0.020625	0.020625	0.020625	0.020625	0.020625	0.000000	0.000000	0.480689	0.445970	0.073341	0.000000	0.431364	
348000	-39.363842	452	1	1	'0 0 0 0 0 0 Z 0 	D	0.022958	0.022958	0.022958	0.022958	0.022958	0.022958	0.000000	0.022958	0.476948	0.449170	0.068619	0.005263	0.476704	
349000	-44.569901	351	1	2	'0 0 0 Z Z 0 0 0 	D	0.054735	0.054735	0.054735	0.000000	0.000000	0.054735	0.054735	0.054735	0.777766	0.070048	0.007998	0.144189	0.693528	
350000	-39.701177	717	1	2	'0 0 Z 0 Z 0 0 0 	D	0.021994	0.021994	0.000000	0.021994	0.000000	0.021994	0.021994	0.021994	1.000000	0.000000	0.000000	0.000000	5.202160	
351000	-39.396078	405	1	4	'0 0 Z 0 0 Z Z Z 	D	0.059894	0.059894	0.000000	0.059894	0.059894	0.000000	0.000000	0.000000	0.879252	0.000000	0.120748	0.000000	0.507132	
352000	-38.965949	44	1	2	'0 0 0 0 0 0 Z Z 	D	0.059149	0.059149	0.059149	0.059149	0.059149	0.059149	0.000000	0.000000	0.500783	0.313611	0.185606	0.000000	0.516452	
353000	-39.404249	572	1	1	'0 0 Z 0 0 0 0 0 	D	0.020193	0.020193	0.000000	0.020193	0.020193	0.020193	0.020193	0.020193	0.809206	0.001074	0.152715	0.037005	10.642460	
354000	-39.496463	735	1	1	'0 0 0 0 0 0 Z 0 	D	0.040611	0.040611	0.040611	0.040611	0.040611	0.040611	0.000000	0.040611	0.512635	0.350718	0.120458	0.016189	14.675790	
355000	-37.613907	99	1	1	'0 0 0 0 0 0 Z 0 	D	0.030397	0.030397	0.030397	0.030397	0.030397	0.030397	0.000000	0.030397	0.457719	0.402795	0.121313	0.018173	0.976916	
356000	-38.705678	685	1	1	'0 0 0 Z 0 0 0 0 	D	0.053371	0.053371	0.053371	0.000000	0.053371	0.053371	0.053371	0.053371	0.362448	0.049537	0.316658	0.271357	0.268715	
357000	-41.494529	47	1	3	'0 0 Z Z Z 0 0 0 	D	0.021251	0.021251	0.000000	0.000000	0.000000	0.021251	0.021251	0.021251	1.000000	0.000000	0.000000	0.000000	0.504562	
358000	-40.900275	453	1	3	'0 0 0 0 0 Z Z Z 	D	0.051645	0.051645	0.051645	0.051645	0.051645	0.000000	0.000000	0.000000	0.426665	0.550492	0.022843	0.000000	5.906033	
359000	-37.520294	61	1	1	'0 0 0 0 0 0 Z 0 	D	0.033288	0.033288	0.033288	0.033288	0.033288	0.033288	0.000000	0.033288	0.433699	0.388084	0.148377	0.029841	18.868156	
360000	-39.504052	772	1	1	'0 0 0 0 0 0 0 Z 	D	0.028433	0.028433	0.028433	0.028433	0.028433	0.028433	0.028433	0.000000	0.371388	0.304046	0.195205	0.129360	11.450133	
361000	-36.937198	661	1	2	'0 0 0 0 0 0 Z Z 	D	0.053857	0.053857	0.053857	0.053857	0.053857	0.053857	0.000000	0.000000	0.390411	0.378915	0.230674	0.000000	14.267216	
362000	-43.917414	974	1	3	'0 0 0 0 Z Z 0 Z 	D	0.009862	0.009862	0.009862	0.009862	0.000000	0.000000	0.009862	0.000000	0.191699	0.689282	0.000000	0.119019	1.709376	
363000	-39.127932	467	1	3	'0 0 0 0 0 Z Z Z 	D	0.025072	0.025072	0.025072	0.025072	0.025072	0.000000	0.000000	0.000000	0.392989	0.603504	0.003506	0.000000	1.804321	
364000	-39.720848	605	1	3	'0 0 0 0 0 Z Z Z 	D	0.034331	0.034331	0.034331	0.034331	0.034331	0.000000	0.000000	0.000000	0.383347	0.603184	0.013469	0.000000	2.991150	
365000	-38.734166	899	1	1	'0 0 0 0 Z 0 0 0 	D	0.025141	0.025141	0.025141	0.025141	0.000000	0.025141	0.025141	0.025141	0.543498	0.381435	0.000852	0.074215	10.633641	
366000	-38.729766	359	1	1	'0 0 0 0 Z 0 0 0 	D	0.038106	0.038106	0.038106	0.038106	0.000000	0.038106	0.038106	0.038106	0.594684	0.343331	0.001570	0.060415	0.409186	
367000	-40.546561	947	1	2	'0 0 0 0 0 0 Z Z 	D	0.068565	0.068565	0.068565	0.068565	0.068565	0.068565	0.000000	0.000000	0.474573	0.340491	0.184935	0.000000	0.314244	
368000	-37.596382	419	1	1	'0 0 0 0 0 0 0 Z 	D	0.026591	0.026591	0.026591	0.026591	0.026591	0.026591	0.026591	0.000000	0.406034	0.395645	0.106247	0.092074	0.394816	
369000	-38.988165	51	1	2	'0 0 Z 0 0 Z 0 0 	D	0.040542	0.040542	0.000000	0.040542	0.040542	0.000000	0.040542	0.040542	0.792705	0.010621	0.045927	0.150746	0.054936	
370000	-38.524342	587	1	1	'0 0 0 0 0 0 0 Z 	D	0.039967	0.039967	0.039967	0.039967	0.039967	0.039967	0.039967	0.000000	0.415388	0.305490	0.172888	0.106234	6.251819	
371000	-38.840006	463	1	1	'0 0 0 0 0 0 Z 0 	D	0.022221	0.022221	0.022221	0.022221	0.022221	0.022221	0.000000	0.022221	0.419491	0.419190	0.136455	0.024864	0.067901	
372000	-41.727346	123	1	2	'0 0 Z Z 0 0 0 0 	D	0.031578	0.031578	0.000000	0.000000	0.031578	0.031578	0.031578	0.031578	0.462627	0.000000	0.431949	0.105425	1.731982	
373000	-38.216961	329	1	1	'0 0 0 0 0 0 Z 0 	D	0.023811	0.023811	0.023811	0.023811	0.023811	0.023811	0.000000	0.023811	0.542665	0.325418	0.117699	0.014218	0.230510	
374000	-37.945482	104	1	1	'0 0 0 0 0 Z 0 0 	D	0.043009	0.043009	0.043009	0.043009	0.043009	0.000000	0.043009	0.043009	0.306118	0.471893	0.015381	0.206608	2.516940	
375000	-38.698267	68	1	3	'0 0 0 0 0 Z Z Z 	D	0.045398	0.045398	0.045398	0.045398	0.045398	0.000000	0.000000	0.000000	0.393645	0.592154	0.014201	0.000000	1.033183	
376000	-38.979999	929	1	2	'0 0 0 Z 0 0 Z 0 	D	0.075540	0.075540	0.075540	0.000000	0.075540	0.075540	0.000000	0.075540	0.442231	0.058654	0.381515	0.117600	17.239222	
377000	-38.345050	127	1	2	'0 0 0 0 0 0 Z Z 	D	0.032636	0.032636	0.032636	0.032636	0.032636	0.032636	0.000000	0.000000	0.506723	0.387133	0.106144	0.000000	38.387722	
378000	-38.561290	890	1	0	'0 0 0 0 0 0 0 0 	I	0.040242	0.040242	0.040242	0.040242	0.040242	0.040242	0.040242	0.040242	0.434423	0.291808	0.163766	0.110004	43.150931	
379000	-39.432029	761	1	2	'0 0 0 0 0 Z 0 Z 	D	0.041972	0.041972	0.041972	0.041972	0.041972	0.000000	0.041972	0.000000	0.330012	0.485085	0.015035	0.169868	52.292476	
380000	-38.077594	761	1	1	'0 0 0 0 0 0 Z 0 	D	0.032479	0.032479	0.032479	0.032479	0.032479	0.032479	0.000000	0.032479	0.461796	0.369998	0.142590	0.025616	66.729625	
381000	-39.141625	320	1	0	'0 0 0 0 0 0 0 0 	I	0.037738	0.037738	0.037738	0.037738	0.037738	0.037738	0.037738	0.037738	0.420233	0.307567	0.157169	0.115031	57.739666	
382000	-38.428306	10	1	1	'0 0 0 0 0 Z 0 0 	D	0.030116	0.030116	0.030116	0.030116	0.030116	0.000000	0.030116	0.030116	0.311730	0.520758	0.006961	0.160550	72.262731	
383000	-39.182943	843	1	2	'0 0 Z 0 Z 0 0 0 	D	0.042677	0.042677	0.000000	0.042677	0.000000	0.042677	0.042677	0.042677	1.000000	0.000000	0.000000	0.000000	71.994446	
384000	-39.004180	94	1	3	'0 0 0 0 0 Z Z Z 	D	0.019804	0.019804	0.019804	0.019804	0.019804	0.000000	0.000000	0.000000	0.327589	0.668853	0.003558	0.000000	79.134304	
385000	-40.725113	363	1	4	'0 0 0 Z Z 0 Z Z 	D	0.024922	0.024922	0.024922	0.000000	0.000000	0.024922	0.000000	0.000000	0.970793	0.029207	0.000000	0.000000	93.347220	
386000	-40.244933	851	1	3	'0 0 0 Z 0 0 Z Z 	D	0.074478	0.074478	0.074478	0.000000	0.074478	0.074478	0.000000	0.000000	0.445781	0.098019	0.456201	0.000000	94.988517	
387000	-38.981094	302	1	2	'0 0 0 0 0 Z 0 Z 	D	0.045274	0.045274	0.045274	0.045274	0.045274	0.000000	0.045274	0.000000	0.306363	0.498362	0.013445	0.181830	91.424320	
388000	-37.773978	979	1	1	'0 0 0 0 0 0 0 Z 	D	0.036389	0.036389	0.036389	0.036389	0.036389	0.036389	0.036389	0.000000	0.446503	0.314695	0.151232	0.087569	93.467118	
389000	-38.924539	672	1	1	'0 0 0 0 0 0 0 Z 	D	0.040289	0.040289	0.040289	0.040289	0.040289	0.040289	0.040289	0.000000	0.410841	0.306300	0.175246	0.107614	75.979917	
390000	-37.628172	778	1	2	'0 0 0 0 0 0 Z Z 	D	0.026308	0.026308	0.026308	0.026308	0.026308	0.026308	0.000000	0.000000	0.418131	0.456222	0.125647	0.000000	79.464829	
391000	-41.594936	778	1	2	'0 0 0 Z 0 0 Z 0 	D	0.015448	0.015448	0.015448	0.000000	0.015448	0.015448	0.000000	0.015448	0.616823	0.016660	0.320616	0.045902	70.481525	
392000	-38.365538	631	1	2	'0 0 0 0 0 Z 0 Z 	D	0.051570	0.051570	0.051570	0.051570	0.051570	0.000000	0.051570	0.000000	0.271166	0.472649	0.018439	0.237747	76.781848	
393000	-38.611975	85	1	1	'0 0 0 0 Z 0 0 0 	D	0.024024	0.024024	0.024024	0.024024	0.000000	0.024024	0.024024	0.024024	0.445385	0.421807	0.002770	0.130038	56.074206	
