Options:
Model:                           Discrete: Dependent
Tree File Name:                  55Nepenthes1000trees_nexus.tre
Data File Name:                  LA1=2_Wax1=2.txt
Log File Name:                   LA1=2_Wax1=2.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1122653255
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      1010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Schedule File:                   LA1=2_Wax1=2.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     8
Base frequency (PI's):           None
Character Symbols:               00,01,10,11
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    q12                          RJ MCMC
    q13                          RJ MCMC
    q21                          RJ MCMC
    q24                          RJ MCMC
    q31                          RJ MCMC
    q34                          RJ MCMC
    q42                          RJ MCMC
    q43                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      1000
     Taxa:                       55
     Sites:                      1
     States:                     4
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	Dep / InDep	q12	q13	q21	q24	q31	q34	q42	q43	Root - P(0,0)	Root - P(0,1)	Root - P(1,0)	Root - P(1,1)	RJRates - Mean	
239000	-66.952304	783	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.497039	3.497039	3.497039	3.497039	3.497039	3.497039	3.497039	0.250000	0.250000	0.250000	0.250000	9.496606	
240000	-66.952304	735	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.180367	3.180367	3.180367	3.180367	3.180367	3.180367	3.180367	0.250000	0.250000	0.250000	0.250000	14.040997	
241000	-66.952303	174	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.491064	3.491064	3.491064	3.491064	3.491064	3.491064	3.491064	0.250000	0.250000	0.250000	0.250000	8.110189	
242000	-66.952304	415	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	7.363494	7.363494	7.363494	7.363494	7.363494	7.363494	7.363494	0.250000	0.250000	0.250000	0.250000	6.060360	
243000	-65.451991	886	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.347195	0.347195	0.347195	0.347195	0.347195	0.347195	0.347195	0.249718	0.250076	0.249993	0.250213	13.807411	
244000	-66.952305	886	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	14.954974	14.954974	14.954974	14.954974	14.954974	14.954974	14.954974	0.250000	0.250000	0.250000	0.250000	25.561218	
245000	-66.951263	894	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.608385	3.608385	3.608385	3.608385	3.608385	3.608385	3.608385	0.250000	0.250000	0.250000	0.250000	27.384205	
246000	-66.952304	231	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.340022	5.340022	5.340022	5.340022	5.340022	5.340022	5.340022	0.250000	0.250000	0.250000	0.250000	20.620952	
247000	-66.952305	750	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	7.167958	7.167958	7.167958	7.167958	7.167958	7.167958	7.167958	0.250000	0.250000	0.250000	0.250000	14.707856	
248000	-68.075502	48	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.329653	2.329653	2.329653	2.329653	2.329653	2.329653	2.329653	0.250000	0.250000	0.250000	0.250000	16.676331	
249000	-66.952305	439	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.783184	5.783184	5.783184	5.783184	5.783184	5.783184	5.783184	0.250000	0.250000	0.250000	0.250000	37.245499	
250000	-66.952305	832	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	34.933515	34.933515	34.933515	34.933515	34.933515	34.933515	34.933515	0.250000	0.250000	0.250000	0.250000	33.685095	
251000	-66.952131	57	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.707580	2.707580	2.707580	2.707580	2.707580	2.707580	2.707580	0.250000	0.250000	0.250000	0.250000	28.379719	
252000	-66.893034	332	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	1.210650	1.210650	1.210650	1.210650	1.210650	1.210650	1.210650	0.250000	0.250000	0.250000	0.250000	56.017125	
253000	-66.125593	422	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.459128	0.459128	0.459128	0.459128	0.459128	0.459128	0.459128	0.250095	0.249990	0.249990	0.249925	61.126479	
254000	-66.952305	695	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	28.590242	28.590242	28.590242	28.590242	28.590242	28.590242	28.590242	0.250000	0.250000	0.250000	0.250000	70.865216	
255000	-66.952305	305	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	11.737551	11.737551	11.737551	11.737551	11.737551	11.737551	11.737551	0.250000	0.250000	0.250000	0.250000	83.316361	
256000	-66.952305	776	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	19.073897	19.073897	19.073897	19.073897	19.073897	19.073897	19.073897	0.250000	0.250000	0.250000	0.250000	90.117247	
257000	-66.952305	370	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	32.306469	32.306469	32.306469	32.306469	32.306469	32.306469	32.306469	0.250000	0.250000	0.250000	0.250000	97.944396	
258000	-65.450699	507	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.357961	0.357961	0.357961	0.357961	0.357961	0.357961	0.357961	0.250685	0.249956	0.249906	0.249453	96.641770	
259000	-66.952299	632	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	6.665813	6.665813	6.665813	6.665813	6.665813	6.665813	6.665813	0.250000	0.250000	0.250000	0.250000	85.613389	
260000	-66.952305	17	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	41.924467	41.924467	41.924467	41.924467	41.924467	41.924467	41.924467	0.250000	0.250000	0.250000	0.250000	84.901536	
261000	-66.952305	598	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	18.911140	18.911140	18.911140	18.911140	18.911140	18.911140	18.911140	0.250000	0.250000	0.250000	0.250000	77.111414	
262000	-66.952305	843	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	14.926262	14.926262	14.926262	14.926262	14.926262	14.926262	14.926262	0.250000	0.250000	0.250000	0.250000	75.008370	
263000	-66.952305	932	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	99.955145	99.955145	99.955145	99.955145	99.955145	99.955145	99.955145	0.250000	0.250000	0.250000	0.250000	83.324037	
264000	-66.952292	825	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.112783	3.112783	3.112783	3.112783	3.112783	3.112783	3.112783	0.250000	0.250000	0.250000	0.250000	88.835509	
265000	-66.945713	381	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	4.651949	4.651949	4.651949	4.651949	4.651949	4.651949	4.651949	0.250000	0.250000	0.250000	0.250000	75.531100	
266000	-66.736612	993	1	2	'Z 0 Z 0 0 0 0 0 	D	0.000000	0.217109	0.000000	0.217109	0.217109	0.217109	0.217109	0.217109	0.393068	0.106944	0.309907	0.190080	92.452509	
267000	-66.952305	783	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	10.301751	10.301751	10.301751	10.301751	10.301751	10.301751	10.301751	0.250000	0.250000	0.250000	0.250000	88.322024	
268000	-66.948865	675	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	13.316974	13.316974	13.316974	13.316974	13.316974	13.316974	13.316974	0.250000	0.250000	0.250000	0.250000	77.410936	
269000	-66.442476	407	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	1.412898	1.412898	1.412898	1.412898	1.412898	1.412898	1.412898	0.250000	0.250000	0.250000	0.250000	76.387481	
270000	-66.952305	319	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	36.351590	36.351590	36.351590	36.351590	36.351590	36.351590	36.351590	0.250000	0.250000	0.250000	0.250000	71.783639	
271000	-66.952305	213	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	23.496574	23.496574	23.496574	23.496574	23.496574	23.496574	23.496574	0.250000	0.250000	0.250000	0.250000	55.368098	
272000	-66.952300	373	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	11.600062	11.600062	11.600062	11.600062	11.600062	11.600062	11.600062	0.250000	0.250000	0.250000	0.250000	47.624380	
273000	-66.952305	855	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	6.320774	6.320774	6.320774	6.320774	6.320774	6.320774	6.320774	0.250000	0.250000	0.250000	0.250000	53.020189	
274000	-66.904510	938	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.724997	2.724997	2.724997	2.724997	2.724997	2.724997	2.724997	0.250000	0.250000	0.250000	0.250000	54.208729	
275000	-66.911831	486	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	19.206273	19.206273	19.206273	19.206273	19.206273	19.206273	19.206273	0.250000	0.250000	0.250000	0.250000	22.564797	
276000	-65.839015	28	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.334451	0.334451	0.334451	0.334451	0.334451	0.334451	0.334451	0.250860	0.249943	0.249884	0.249313	0.976561	
277000	-65.959030	619	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.406178	0.406178	0.406178	0.406178	0.406178	0.406178	0.406178	0.250265	0.249978	0.249967	0.249790	14.691593	
278000	-65.936701	968	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.615621	0.615621	0.615621	0.615621	0.615621	0.615621	0.615621	0.250030	0.249997	0.249997	0.249976	1.375424	
279000	-64.581232	553	1	3	'0 0 0 0 0 Z Z Z 	D	0.250134	0.250134	0.250134	0.250134	0.250134	0.000000	0.000000	0.000000	0.363531	0.290405	0.346064	0.000000	3.848456	
280000	-64.800566	549	1	0	'0 0 0 0 0 0 0 0 	I	0.081703	0.081703	0.081703	0.081703	0.081703	0.081703	0.081703	0.081703	0.262564	0.160098	0.358651	0.218687	10.636097	
281000	-66.952304	431	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.844730	3.844730	3.844730	3.844730	3.844730	3.844730	3.844730	0.250000	0.250000	0.250000	0.250000	7.440455	
282000	-66.945291	235	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	13.279932	13.279932	13.279932	13.279932	13.279932	13.279932	13.279932	0.250000	0.250000	0.250000	0.250000	14.243181	
283000	-66.952305	673	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	24.806145	24.806145	24.806145	24.806145	24.806145	24.806145	24.806145	0.250000	0.250000	0.250000	0.250000	22.690505	
284000	-66.927151	492	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.994778	2.994778	2.994778	2.994778	2.994778	2.994778	2.994778	0.250000	0.250000	0.250000	0.250000	33.606211	
285000	-66.645396	803	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.342467	5.342467	5.342467	5.342467	5.342467	5.342467	5.342467	0.250000	0.250000	0.250000	0.250000	14.898003	
286000	-66.952063	653	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	7.276355	7.276355	7.276355	7.276355	7.276355	7.276355	7.276355	0.250000	0.250000	0.250000	0.250000	7.545773	
287000	-66.948982	773	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	3.420021	3.420021	3.420021	3.420021	3.420021	3.420021	3.420021	0.250000	0.250000	0.250000	0.250000	13.875294	
288000	-65.421449	487	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.477936	0.477936	0.477936	0.477936	0.477936	0.477936	0.477936	0.250446	0.249974	0.249937	0.249643	0.974387	
289000	-66.952303	728	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	8.792804	8.792804	8.792804	8.792804	8.792804	8.792804	8.792804	0.250000	0.250000	0.250000	0.250000	8.879477	
290000	-66.951734	103	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.338759	2.338759	2.338759	2.338759	2.338759	2.338759	2.338759	0.250000	0.250000	0.250000	0.250000	25.239311	
291000	-66.952305	671	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	34.978677	34.978677	34.978677	34.978677	34.978677	34.978677	34.978677	0.250000	0.250000	0.250000	0.250000	37.202692	
292000	-66.952305	851	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	18.761900	18.761900	18.761900	18.761900	18.761900	18.761900	18.761900	0.250000	0.250000	0.250000	0.250000	31.862597	
293000	-66.041920	759	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.494434	0.494434	0.494434	0.494434	0.494434	0.494434	0.494434	0.250080	0.249992	0.249991	0.249937	41.577476	
294000	-66.952305	58	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	28.267262	28.267262	28.267262	28.267262	28.267262	28.267262	28.267262	0.250000	0.250000	0.250000	0.250000	31.953109	
295000	-66.952305	934	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	19.474274	19.474274	19.474274	19.474274	19.474274	19.474274	19.474274	0.250000	0.250000	0.250000	0.250000	4.210423	
296000	-66.952305	72	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	25.923560	25.923560	25.923560	25.923560	25.923560	25.923560	25.923560	0.250000	0.250000	0.250000	0.250000	15.031571	
297000	-67.331266	472	1	1	'0 0 0 0 0 0 0 Z 	D	0.107287	0.107287	0.107287	0.107287	0.107287	0.107287	0.107287	0.000000	0.361440	0.215188	0.325753	0.097619	1.142241	
298000	-66.074870	862	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.281301	0.281301	0.281301	0.281301	0.281301	0.281301	0.281301	0.250601	0.251140	0.249111	0.249148	3.160583	
299000	-66.952280	648	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	16.878772	16.878772	16.878772	16.878772	16.878772	16.878772	16.878772	0.250000	0.250000	0.250000	0.250000	15.305706	
300000	-66.952305	41	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	40.197315	40.197315	40.197315	40.197315	40.197315	40.197315	40.197315	0.250000	0.250000	0.250000	0.250000	33.898955	
301000	-66.952305	198	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	11.686957	11.686957	11.686957	11.686957	11.686957	11.686957	11.686957	0.250000	0.250000	0.250000	0.250000	29.363714	
302000	-66.952255	581	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.755494	2.755494	2.755494	2.755494	2.755494	2.755494	2.755494	0.250000	0.250000	0.250000	0.250000	23.265388	
303000	-66.952305	697	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	26.829499	26.829499	26.829499	26.829499	26.829499	26.829499	26.829499	0.250000	0.250000	0.250000	0.250000	6.633180	
304000	-65.009229	467	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.235796	0.235796	0.235796	0.235796	0.235796	0.235796	0.235796	0.243293	0.253449	0.248676	0.254581	0.814337	
305000	-66.852135	423	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	8.236600	8.236600	8.236600	8.236600	8.236600	8.236600	8.236600	0.250000	0.250000	0.250000	0.250000	8.633509	
306000	-65.288320	229	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.277989	0.277989	0.277989	0.277989	0.277989	0.277989	0.277989	0.245892	0.253326	0.248403	0.252380	0.721915	
307000	-66.633867	991	1	2	'0 0 0 Z 0 0 Z 0 	D	0.156711	0.156711	0.156711	0.000000	0.156711	0.156711	0.000000	0.156711	0.141351	0.042651	0.356674	0.459324	0.212255	
308000	-65.498240	304	2	1	'0 1 0 1 1 0 1 Z 	D	0.095983	9.575484	0.095983	9.575484	9.575484	0.095983	9.575484	0.000000	0.368674	0.132092	0.368670	0.130563	5.652527	
309000	-68.388284	745	1	1	'0 0 0 0 0 Z 0 0 	D	2.710551	2.710551	2.710551	2.710551	2.710551	0.000000	2.710551	2.710551	0.250000	0.250000	0.250000	0.250000	23.718102	
310000	-64.908629	700	1	3	'0 0 0 0 0 Z Z Z 	D	0.236286	0.236286	0.236286	0.236286	0.236286	0.000000	0.000000	0.000000	0.367765	0.353203	0.279032	0.000000	7.320057	
311000	-65.715869	633	1	3	'0 0 0 0 0 Z Z Z 	D	0.300647	0.300647	0.300647	0.300647	0.300647	0.000000	0.000000	0.000000	0.363349	0.281765	0.354886	0.000000	1.388276	
312000	-66.716500	969	1	1	'0 0 0 0 0 Z 0 0 	D	0.231014	0.231014	0.231014	0.231014	0.231014	0.000000	0.231014	0.231014	0.250862	0.253558	0.245323	0.250256	1.489005	
313000	-66.255599	60	1	2	'0 0 0 0 0 Z 0 Z 	D	0.202403	0.202403	0.202403	0.202403	0.202403	0.000000	0.202403	0.000000	0.255559	0.267975	0.225607	0.250859	1.654916	
314000	-63.401553	725	2	2	'1 0 0 0 0 1 Z Z 	D	0.033683	0.115129	0.115129	0.115129	0.115129	0.033683	0.000000	0.000000	0.265370	0.430758	0.303872	0.000000	0.242849	
315000	-64.792305	91	1	3	'0 0 0 0 0 Z Z Z 	D	0.311106	0.311106	0.311106	0.311106	0.311106	0.000000	0.000000	0.000000	0.364394	0.297992	0.337614	0.000000	1.168370	
316000	-68.291270	753	1	3	'Z 0 0 0 Z 0 Z 0 	D	0.000000	0.112092	0.112092	0.112092	0.000000	0.112092	0.000000	0.112092	0.000000	1.000000	0.000000	0.000000	0.677848	
317000	-66.510208	138	2	2	'1 1 1 0 1 Z 0 Z 	D	0.162230	0.162230	0.162230	0.143003	0.162230	0.000000	0.143003	0.000000	0.269241	0.290116	0.206295	0.234348	1.002163	
318000	-65.062850	976	1	4	'0 Z 0 0 0 Z Z Z 	D	0.171142	0.000000	0.171142	0.171142	0.171142	0.000000	0.000000	0.000000	0.000000	0.000000	1.000000	0.000000	2.587773	
319000	-65.149437	671	1	3	'0 0 0 0 0 Z Z Z 	D	0.225676	0.225676	0.225676	0.225676	0.225676	0.000000	0.000000	0.000000	0.372524	0.366474	0.261001	0.000000	3.101450	
320000	-65.064455	705	1	3	'0 0 0 0 0 Z Z Z 	D	0.231594	0.231594	0.231594	0.231594	0.231594	0.000000	0.000000	0.000000	0.363301	0.276154	0.360546	0.000000	0.736526	
321000	-64.962739	326	1	3	'0 0 0 0 0 Z Z Z 	D	0.206932	0.206932	0.206932	0.206932	0.206932	0.000000	0.000000	0.000000	0.366765	0.346128	0.287107	0.000000	1.285812	
322000	-68.093501	558	1	2	'0 0 0 Z 0 0 Z 0 	D	0.139470	0.139470	0.139470	0.000000	0.139470	0.139470	0.000000	0.139470	0.131741	0.029179	0.379740	0.459340	7.296828	
323000	-65.152038	830	1	2	'0 0 0 0 0 0 Z Z 	D	0.079715	0.079715	0.079715	0.079715	0.079715	0.079715	0.000000	0.000000	0.322154	0.167544	0.510302	0.000000	6.109923	
324000	-68.268838	202	1	1	'0 0 0 0 0 Z 0 0 	D	0.672427	0.672427	0.672427	0.672427	0.672427	0.000000	0.672427	0.672427	0.250000	0.249997	0.250004	0.250000	2.223030	
325000	-64.689609	917	1	3	'0 0 0 0 0 Z Z Z 	D	0.287963	0.287963	0.287963	0.287963	0.287963	0.000000	0.000000	0.000000	0.366727	0.334058	0.299215	0.000000	17.620630	
326000	-68.390715	357	1	1	'0 0 0 0 0 Z 0 0 	D	16.102375	16.102375	16.102375	16.102375	16.102375	0.000000	16.102375	16.102375	0.250000	0.250000	0.250000	0.250000	25.102309	
327000	-68.390715	686	1	1	'0 0 0 0 0 Z 0 0 	D	69.030514	69.030514	69.030514	69.030514	69.030514	0.000000	69.030514	69.030514	0.250000	0.250000	0.250000	0.250000	50.642501	
328000	-66.784649	823	1	2	'0 0 0 0 0 Z 0 Z 	D	0.093315	0.093315	0.093315	0.093315	0.093315	0.000000	0.093315	0.000000	0.320730	0.433044	0.045907	0.200318	48.806814	
329000	-67.142202	741	1	1	'0 0 Z 0 0 0 0 0 	D	0.090775	0.090775	0.000000	0.090775	0.090775	0.090775	0.090775	0.090775	0.372109	0.054361	0.384130	0.189400	41.755147	
330000	-64.727378	491	1	3	'0 0 0 0 0 Z Z Z 	D	0.139282	0.139282	0.139282	0.139282	0.139282	0.000000	0.000000	0.000000	0.365244	0.451509	0.183247	0.000000	47.496977	
331000	-68.390715	385	1	1	'0 0 0 0 0 Z 0 0 	D	52.376975	52.376975	52.376975	52.376975	52.376975	0.000000	52.376975	52.376975	0.250000	0.250000	0.250000	0.250000	49.515662	
332000	-68.390715	41	1	1	'0 0 0 0 0 Z 0 0 	D	15.010783	15.010783	15.010783	15.010783	15.010783	0.000000	15.010783	15.010783	0.250000	0.250000	0.250000	0.250000	43.713160	
333000	-68.390715	154	1	1	'0 0 0 0 0 Z 0 0 	D	17.880966	17.880966	17.880966	17.880966	17.880966	0.000000	17.880966	17.880966	0.250000	0.250000	0.250000	0.250000	39.750599	
334000	-68.384125	28	1	1	'0 0 0 0 0 Z 0 0 	D	5.439114	5.439114	5.439114	5.439114	5.439114	0.000000	5.439114	5.439114	0.250000	0.250000	0.250000	0.250000	47.852471	
335000	-66.272171	890	2	1	'0 1 1 1 1 Z 1 0 	D	1.196779	4.174455	4.174455	4.174455	4.174455	0.000000	4.174455	1.196779	0.250000	0.250000	0.250000	0.250000	38.431492	
336000	-67.565488	370	1	1	'0 0 0 Z 0 0 0 0 	D	0.087098	0.087098	0.087098	0.000000	0.087098	0.087098	0.087098	0.087098	0.199407	0.030923	0.528625	0.241044	21.262338	
337000	-65.612379	712	1	2	'0 0 0 0 0 Z 0 Z 	D	0.102887	0.102887	0.102887	0.102887	0.102887	0.000000	0.102887	0.000000	0.260838	0.364870	0.097889	0.276403	6.247902	
338000	-64.397108	892	1	3	'0 0 0 0 0 Z Z Z 	D	0.151352	0.151352	0.151352	0.151352	0.151352	0.000000	0.000000	0.000000	0.374361	0.351438	0.274201	0.000000	14.538902	
339000	-68.390689	357	1	1	'0 0 0 0 0 Z 0 0 	D	4.097156	4.097156	4.097156	4.097156	4.097156	0.000000	4.097156	4.097156	0.250000	0.250000	0.250000	0.250000	11.182810	
340000	-63.692935	323	1	2	'0 0 0 0 0 0 Z Z 	D	0.064812	0.064812	0.064812	0.064812	0.064812	0.064812	0.000000	0.000000	0.334176	0.207165	0.458659	0.000000	0.278835	
341000	-64.363928	74	1	3	'0 0 0 0 0 Z Z Z 	D	0.130702	0.130702	0.130702	0.130702	0.130702	0.000000	0.000000	0.000000	0.346353	0.555594	0.098053	0.000000	0.859000	
342000	-64.507948	345	1	2	'0 0 0 0 0 0 Z Z 	D	0.073476	0.073476	0.073476	0.073476	0.073476	0.073476	0.000000	0.000000	0.334123	0.204005	0.461872	0.000000	0.291772	
343000	-68.390715	88	1	1	'0 0 0 0 0 Z 0 0 	D	65.299001	65.299001	65.299001	65.299001	65.299001	0.000000	65.299001	65.299001	0.250000	0.250000	0.250000	0.250000	11.109747	
344000	-68.390713	627	1	1	'0 0 0 0 0 Z 0 0 	D	3.648977	3.648977	3.648977	3.648977	3.648977	0.000000	3.648977	3.648977	0.250000	0.250000	0.250000	0.250000	8.567476	
345000	-68.390715	705	1	1	'0 0 0 0 0 Z 0 0 	D	5.076494	5.076494	5.076494	5.076494	5.076494	0.000000	5.076494	5.076494	0.250000	0.250000	0.250000	0.250000	13.691795	
346000	-68.907063	858	1	3	'0 0 0 0 Z Z 0 Z 	D	0.128637	0.128637	0.128637	0.128637	0.000000	0.000000	0.128637	0.000000	0.240926	0.464434	0.000000	0.294640	8.885159	
347000	-68.451659	56	1	1	'0 0 0 0 0 Z 0 0 	D	12.753842	12.753842	12.753842	12.753842	12.753842	0.000000	12.753842	12.753842	0.250000	0.250000	0.250000	0.250000	7.393534	
348000	-64.913007	81	1	1	'0 0 0 0 0 0 Z 0 	D	0.076720	0.076720	0.076720	0.076720	0.076720	0.076720	0.000000	0.076720	0.245228	0.130542	0.393337	0.230894	2.042343	
349000	-66.750773	221	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	1.291934	1.291934	1.291934	1.291934	1.291934	1.291934	1.291934	0.250000	0.250000	0.250000	0.250000	9.008393	
350000	-66.952305	265	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	15.838360	15.838360	15.838360	15.838360	15.838360	15.838360	15.838360	0.250000	0.250000	0.250000	0.250000	17.838354	
351000	-65.357023	878	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.240421	0.240421	0.240421	0.240421	0.240421	0.240421	0.240421	0.217356	0.261929	0.246615	0.274100	0.815627	
352000	-66.426675	834	1	2	'Z 0 0 0 0 0 0 Z 	D	0.000000	0.202196	0.202196	0.202196	0.202196	0.202196	0.202196	0.000000	0.304155	0.251696	0.253974	0.190175	5.207490	
353000	-66.952305	951	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	49.807858	49.807858	49.807858	49.807858	49.807858	49.807858	49.807858	0.250000	0.250000	0.250000	0.250000	10.159632	
354000	-66.832276	688	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	1.880174	1.880174	1.880174	1.880174	1.880174	1.880174	1.880174	0.250000	0.250000	0.250000	0.250000	11.382278	
355000	-66.932253	234	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	1.316584	1.316584	1.316584	1.316584	1.316584	1.316584	1.316584	0.250000	0.250000	0.250000	0.250000	0.897800	
356000	-66.952184	774	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	27.844178	27.844178	27.844178	27.844178	27.844178	27.844178	27.844178	0.250000	0.250000	0.250000	0.250000	11.785029	
357000	-64.770471	368	1	1	'0 0 0 0 0 0 Z 0 	D	0.134302	0.134302	0.134302	0.134302	0.134302	0.134302	0.000000	0.134302	0.251453	0.199350	0.297835	0.251362	1.490338	
358000	-66.619826	181	1	2	'0 0 0 0 0 Z 0 Z 	D	0.144452	0.144452	0.144452	0.144452	0.144452	0.000000	0.144452	0.000000	0.275532	0.368653	0.103883	0.251932	5.940528	
359000	-66.285526	385	1	1	'0 0 0 0 0 Z 0 0 	D	0.226277	0.226277	0.226277	0.226277	0.226277	0.000000	0.226277	0.226277	0.250692	0.252166	0.246916	0.250226	1.954122	
360000	-66.707743	127	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.126476	0.126476	0.126476	0.126476	0.126476	0.126476	0.126476	0.108858	0.321088	0.217492	0.352562	0.949901	
361000	-66.940965	770	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	2.097193	2.097193	2.097193	2.097193	2.097193	2.097193	2.097193	0.250000	0.250000	0.250000	0.250000	1.361322	
362000	-66.949797	937	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	5.185269	5.185269	5.185269	5.185269	5.185269	5.185269	5.185269	0.250000	0.250000	0.250000	0.250000	5.071298	
363000	-66.951966	410	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	7.779973	7.779973	7.779973	7.779973	7.779973	7.779973	7.779973	0.250000	0.250000	0.250000	0.250000	3.061802	
364000	-64.868534	248	1	3	'0 0 0 0 0 Z Z Z 	D	0.077047	0.077047	0.077047	0.077047	0.077047	0.000000	0.000000	0.000000	0.340964	0.619980	0.039056	0.000000	4.787951	
365000	-68.029437	533	1	1	'0 0 0 0 0 Z 0 0 	D	0.804444	0.804444	0.804444	0.804444	0.804444	0.000000	0.804444	0.804444	0.250000	0.249996	0.250005	0.249999	3.103850	
366000	-66.537337	265	1	3	'0 0 0 0 0 Z Z Z 	D	0.286411	0.286411	0.286411	0.286411	0.286411	0.000000	0.000000	0.000000	0.361329	0.251674	0.386997	0.000000	1.614851	
367000	-65.181352	812	1	2	'0 0 0 0 0 Z 0 Z 	D	0.263063	0.263063	0.263063	0.263063	0.263063	0.000000	0.263063	0.000000	0.264715	0.246565	0.266645	0.222075	1.999427	
368000	-65.370298	378	1	1	'Z 0 0 0 0 0 0 0 	D	0.000000	0.309721	0.309721	0.309721	0.309721	0.309721	0.309721	0.309721	0.250436	0.250134	0.249816	0.249614	1.237036	
